"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
611170689,メイラックス錠１ｍｇ,錠,1124029F1026,20.1,0,"1,122,986 "
620038802,ブロチゾラム錠０．２５ｍｇ「ヨシトミ」,錠,1124009F1398,9.9,1,"1,116,465 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,錠,1129007F1123,7.9,1,"1,064,082 "
611120111,アモバン錠７．５　７．５ｍｇ,錠,1129007F1026,21.6,0,"994,003 "
611120088,サイレース錠２ｍｇ,錠,1124008F2020,20,0,"963,540 "
610443048,マイスリー錠１０ｍｇ,錠,1129009F2021,65,0,"945,604 "
611170499,コンスタン０．４ｍｇ錠,錠,1124023F1029,8.7,0,"940,543 "
620006013,ゾピクロン錠７．５ｍｇ「トーワ」,錠,1129007F1107,7.9,1,"929,483 "
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,錠,1124007F2239,5.8,1,"925,973 "
610463183,ブロチゾラムＭ錠０．２５「ＥＭＥＣ」　０．２５ｍｇ,錠,1124009F1185,9.9,1,"917,828 "
611120118,エバミール錠１．０　１ｍｇ,錠,1124010F1021,19.8,0,"906,117 "
620005022,セディール錠１０ｍｇ,錠,1129008F2035,28.8,0,"881,506 "
622276601,ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」,錠,1124009F2017,8.5,1,"876,310 "
611170008,５ｍｇセルシン錠,錠,1124017F4049,9.2,0,"872,938 "
620006836,アルプラゾラム錠０．４ｍｇ「トーワ」,錠,1124023F1100,5.6,1,"868,162 "
620039901,ブロチゾラム錠０．２５ｍｇ「日医工」,錠,1124009F1355,9.9,1,"854,575 "
620003151,ジアゼパム錠２ｍｇ「アメル」,錠,1124017F2194,5.6,1,"799,498 "
622279601,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「トーワ」,錠,1129009F3060,15.6,1,"792,461 "
620039001,ブロチゾラム錠０．２５ｍｇ「トーワ」,錠,1124009F1010,8.5,1,"785,719 "
620049901,アルプラゾラム錠０．４ｍｇ「サワイ」,錠,1124023F1118,5.6,1,"776,529 "
622141901,ゾルピデム酒石酸塩錠５ｍｇ「トーワ」,錠,1129009F1289,15.6,1,"774,031 "
610432030,ドラール錠１５　１５ｍｇ,錠,1124030F1029,90.6,0,"723,687 "
620003603,フェノバールエリキシル０．４％,ｍＬ,1125004S1030,4.3,0,"695,102 "
611170436,レキソタン錠５　５ｍｇ,錠,1124020F4032,13,0,"671,146 "
622015501,ブロチゾラムＯＤ錠０．２５ｍｇ「ＪＧ」,錠,1124009F2068,9.9,1,"668,861 "
620039501,ブロチゾラム錠０．２５ｍｇ「サワイ」,錠,1124009F1312,9.9,1,"661,071 "
620039601,ブロチゾラム錠０．２５ｍｇ「アメル」,錠,1124009F1010,8.5,1,"658,158 "
620003588,ニトラゼパム錠５ｍｇ「トーワ」,錠,1124003F2249,5.4,1,"653,738 "
610453023,エスタゾラム錠２ｍｇ「アメル」,錠,1124001F2037,11.3,1,"614,170 "
620003152,ジアゼパム錠５ｍｇ「アメル」,錠,1124017F4200,5.7,1,"598,496 "
622139801,ゾルピデム酒石酸塩錠５ｍｇ「ＤＳＰ」,錠,1129009F1076,15.6,1,"592,564 "
622170301,ゾルピデム酒石酸塩錠５ｍｇ「ＤＳＥＰ」,錠,1129009F1068,15.6,1,"582,057 "
611170373,ホリゾン錠２ｍｇ,錠,1124017F2151,5.9,0,"573,028 "
611120112,アモバン錠１０　１０ｍｇ,錠,1129007F2022,26,0,"524,832 "
622109101,フルニトラゼパム錠１ｍｇ「ＪＧ」,錠,1124008F1075,5.6,1,"522,758 "
611120114,リスミー錠２ｍｇ,錠,1129006F2028,27.4,0,"505,326 "
620001977,塩酸リルマザホン錠１「ＭＥＥＫ」　１ｍｇ,錠,1129006F1030,10.6,1,"494,950 "
622148301,ゾルピデム酒石酸塩錠５ｍｇ「ファイザー」,錠,1129009F1319,15.6,1,"491,234 "
611170639,グランダキシン錠５０　５０ｍｇ,錠,1124026F1022,14.6,0,"485,034 "
611170159,セパゾン錠１　１ｍｇ,錠,1124014F1038,5.6,0,"482,850 "
611170160,セパゾン錠２　２ｍｇ,錠,1124014F2034,5.7,0,"471,948 "
620001978,塩酸リルマザホン錠２「ＭＥＥＫ」　２ｍｇ,錠,1129006F2036,17,1,"462,702 "
622137001,ゾルピデム酒石酸塩錠５ｍｇ「ＥＥ」,錠,1129009F1084,15.6,1,"461,582 "
622109201,フルニトラゼパム錠２ｍｇ「ＪＧ」,錠,1124008F2012,5.8,1,"460,188 "
611170127,ジアゼパム錠２「トーワ」　２ｍｇ,錠,1124017F2054,5.6,1,"456,051 "
620059801,ゾピクロン錠１０ｍｇ「サワイ」,錠,1129007F2103,9.6,1,"424,297 "
611170374,ホリゾン錠５ｍｇ,錠,1124017F4162,9.2,0,"422,513 "
622134101,ゾルピデム酒石酸塩錠５ｍｇ「明治」,錠,1129009F1335,15.6,1,"420,090 "
611120148,ハルラック錠０．２５ｍｇ,錠,1124007F2107,5.8,1,"415,228 "
610454039,セルシン散１％,ｇ,1124017B1129,16.3,0,"414,228 "
620034702,ニトラゼパム錠５ｍｇ「テバ」,錠,1124003F2290,5.4,1,"410,591 "
611120113,リスミー錠１ｍｇ,錠,1129006F1021,17.4,0,"407,808 "
620004589,ベンザリン細粒１％,ｇ,1124003C1092,17.4,0,"394,697 "
620047101,セニラン錠２ｍｇ,錠,1124020F2048,5.6,1,"386,896 "
610412015,アモバンテス錠７．５　７．５ｍｇ,錠,1129007F1034,7.9,1,"382,774 "
611120080,ユーロジン１ｍｇ錠,錠,1124001F1022,9.1,0,"380,895 "
620039402,ブロチゾラム錠０．２５ｍｇ「オーハラ」,錠,1124009F1010,8.5,1,"375,685 "
620034601,ニトラゼパム錠５ｍｇ「ＴＣＫ」,錠,1124003F2303,5.4,1,"373,467 "
620034201,ニトラゼパム錠５ｍｇ「ツルハラ」,錠,1124003F2273,5.4,1,"355,875 "
611170126,ジアゼパム錠２「サワイ」　２ｍｇ,錠,1124017F2046,5.6,1,"343,821 "
622164601,ゾルピデム酒石酸塩錠５ｍｇ「ＮＰ」,錠,1129009F1149,15.6,1,"314,338 "
620006017,ソレントミン錠０．２５ｍｇ,錠,1124009F1240,9.9,1,"296,940 "
622175801,ゾルピデム酒石酸塩錠５ｍｇ「杏林」,錠,1129009F1220,15.6,1,"290,670 "
611120015,ダルメートカプセル１５　１５ｍｇ,カプセル,1124002M2022,10.3,0,"290,385 "
620053801,ロフラゼプ酸エチル錠１ｍｇ「サワイ」,錠,1124029F1123,7.4,1,"289,456 "
620038401,フルニトラゼパム錠１ｍｇ「ＴＣＫ」,錠,1124008F1091,5.6,1,"283,746 "
622137301,ゾルピデム酒石酸塩ＯＤ錠１０ｍｇ「ＥＥ」,錠,1129009F4024,25.9,1,"281,112 "
620049801,アルプラゾラム錠０．４ｍｇ「アメル」,錠,1124023F1126,5.6,1,"276,978 "
620005381,クアゼパム錠１５ｍｇ「アメル」,錠,1124030F1053,39.5,1,"271,427 "
620035501,ニトラゼパム錠１０ｍｇ「ＴＣＫ」,錠,1124003F3172,5.6,1,"269,163 "
622144101,ゾルピデム酒石酸塩錠５ｍｇ「アメル」,錠,1129009F1203,15.6,1,"267,704 "
620066201,デパケンＲ錠２００ｍｇ,錠,1139004G2063,16.9,0,"14,193,996 "
621997501,イーケプラ錠５００ｍｇ,錠,1139010F2020,202,0,"10,090,111 "
620006033,デパケンシロップ５％,ｍＬ,1139004Q1100,7.6,0,"9,673,206 "
620003654,リボトリール錠０．５ｍｇ,錠,1139003F1040,9.1,0,"5,830,104 "
622254801,イーケプラドライシロップ５０％,ｇ,1139010R1020,222,0,"4,656,084 "
620004550,バレリンシロップ５％,ｍＬ,1139004Q1089,6.7,1,"4,560,468 "
621210704,バルプロ酸ナトリウムシロップ５％「日医工」,ｍＬ,1139004Q1119,6.7,1,"4,397,724 "
620066301,バルプロ酸Ｎａシロップ５％「フジナガ」,ｍＬ,1139004Q1127,6.7,1,"4,255,331 "
610453094,バレリン錠２００ｍｇ,錠,1139004F2106,11.1,1,"3,862,914 "
611130101,テグレトール錠２００ｍｇ,錠,1139002F1062,11.1,0,"3,338,271 "
620004028,バルプロ酸ナトリウムＳＲ錠２００ｍｇ「アメル」,錠,1139004G2055,11.4,1,"3,230,139 "
621997401,イーケプラ錠２５０ｍｇ,錠,1139010F1024,123.7,0,"3,212,393 "
620008564,ラミクタール錠２５ｍｇ,錠,1139009F3024,87,0,"3,171,928 "
620003578,デパケン細粒４０％,ｇ,1139004C2061,23.1,0,"3,169,834 "
621748201,バルプロ酸Ｎａ徐放Ｂ錠２００ｍｇ「トーワ」,錠,1139004G2071,11.4,1,"3,019,645 "
620007132,ランドセン錠０．５ｍｇ,錠,1139003F1059,9.1,0,"2,744,692 "
610421006,アレビアチン散１０％,ｇ,1132002B1019,11.9,0,"2,416,003 "
611130100,テグレトール錠１００ｍｇ,錠,1139002F2026,7,0,"2,350,346 "
620066101,デパケンＲ錠１００ｍｇ,錠,1139004G1040,10.3,0,"1,991,335 "
622042801,バルプロ酸ナトリウム細粒４０％「ＥＭＥＣ」,ｇ,1139004C2070,17.1,1,"1,829,541 "
610453041,カルバマゼピン錠２００ｍｇ「アメル」,錠,1139002F1070,7.2,1,"1,748,762 "
611130087,エクセグラン錠１００ｍｇ,錠,1139005F1023,29.8,0,"1,605,146 "
620003652,リボトリール細粒０．１％,ｇ,1139003C1044,14,0,"1,432,464 "
620008565,ラミクタール錠１００ｍｇ,錠,1139009F4020,232.7,0,"1,387,070 "
620003156,セレニカＲ顆粒４０％,ｇ,1139004D1052,36.7,0,"1,370,966 "
620062901,カルバマゼピン錠２００ｍｇ「フジナガ」,錠,1139002F1100,7.2,1,"1,222,100 "
620004350,ガバペン錠２００ｍｇ,錠,1139007F1022,40.4,0,"1,140,771 "
611130096,アレビアチン錠１００ｍｇ,錠,1132002F2017,12.7,0,"1,089,237 "
620005827,トピナ錠５０ｍｇ,錠,1139008F1027,107.8,0,"1,047,431 "
620003655,リボトリール錠１ｍｇ,錠,1139003F2047,14.2,0,"1,036,771 "
610453040,カルバマゼピン錠１００ｍｇ「アメル」,錠,1139002F2042,5.6,1,"1,001,959 "
610412139,バルプロ酸ナトリウム細粒２０％「ＥＭＥＣ」,ｇ,1139004C1049,11.5,1,"928,861 "
620002065,テグレトール細粒５０％,ｇ,1139002C1082,23.9,0,"928,518 "
620000139,マイスタン細粒１％,ｇ,1139006C1030,32.7,0,"867,492 "
620065701,デパケン錠２００ｍｇ,錠,1139004F2173,13.5,0,"812,184 "
620001972,エクセグラン散２０％,ｇ,1139005B1048,56.5,0,"773,787 "
620008563,ラミクタール錠小児用５ｍｇ,錠,1139009F2028,27.8,0,"709,720 "
622507901,ビムパット錠５０ｍｇ,錠,1139015F1027,215.6,0,"681,809 "
611130039,バレリン錠１００ｍｇ,錠,1139004F1045,9.1,1,"674,891 "
620067201,ヒダントールＦ配合錠,錠,1139105X1035,5.8,0,"632,710 "
622484601,フィコンパ錠２ｍｇ,錠,1139014F1022,189.7,0,"590,767 "
620007133,ランドセン錠１ｍｇ,錠,1139003F2055,14.3,0,"585,759 "
620063201,カルバマゼピン錠１００ｍｇ「フジナガ」,錠,1139002F2050,5.6,1,"574,963 "
621390901,ゾニサミド錠１００ｍｇ「アメル」,錠,1139005F1040,18.1,1,"558,029 "
611130095,ヒダントール錠２５ｍｇ,錠,1132002F1010,11.9,0,"556,018 "
621390701,バルプロ酸Ｎａ徐放顆粒４０％「フジナガ」,ｇ,1139004D1087,25.4,1,"528,395 "
620002054,セレニカＲ錠２００ｍｇ,錠,1139004G2039,22.1,0,"525,022 "
620007035,バルプロ酸ナトリウム錠２００ｍｇ「アメル」,錠,1139004F2165,6.1,1,"473,932 "
620007130,ランドセン細粒０．１％,ｇ,1139003C1052,14,0,"431,973 "
610453039,カルバマゼピン細粒５０％「アメル」,ｇ,1139002C1066,16,1,"419,050 "
610443011,マイスタン錠５ｍｇ,錠,1139006F1028,21.6,0,"376,204 "
622012302,バルプロ酸Ｎａ徐放Ｂ錠１００ｍｇ「トーワ」,錠,1139004G1059,7.4,1,"369,278 "
620003577,デパケン細粒２０％,ｇ,1139004C1057,15.5,0,"338,626 "
622276201,バルプロ酸ナトリウムＳＲ錠１００ｍｇ「アメル」,錠,1139004G1067,7.4,1,"321,549 "
620062701,カルバマゼピン細粒５０％「フジナガ」,ｇ,1139002C1090,16,1,"318,466 "
620008562,ラミクタール錠小児用２ｍｇ,錠,1139009F1021,14.5,0,"284,890 "
621390801,ゾニサミド散２０％「アメル」,ｇ,1139005B1056,36.3,1,"270,670 "
622508001,ビムパット錠１００ｍｇ,錠,1139015F2023,352,0,"268,563 "
622529801,トピラマート錠５０ｍｇ「アメル」,錠,1139008F1035,47.1,1,"261,666 "
620005828,トピナ錠１００ｍｇ,錠,1139008F2023,176,0,"252,495 "
622085801,ガバペンシロップ５％,ｍＬ,1139007Q1023,22.5,0,"234,169 "
610421009,アレビアチン錠２５ｍｇ,錠,1132002F1010,11.9,0,"221,674 "
622335301,トピナ細粒１０％,ｇ,1139008C1020,191.9,0,"216,845 "
620003656,リボトリール錠２ｍｇ,錠,1139003F3043,24.8,0,"207,766 "
621390601,バルプロ酸ナトリウム徐放Ｕ顆粒４０％「アメル」,ｇ,1139004D1079,25.4,1,"201,376 "
620065001,デパケン錠１００ｍｇ,錠,1139004F1096,9.9,0,"189,710 "
622484701,フィコンパ錠４ｍｇ,錠,1139014F2029,310.2,0,"177,232 "
620003976,セレニカＲ錠４００ｍｇ,錠,1139004G3027,36.3,0,"170,402 "
610443012,マイスタン錠１０ｍｇ,錠,1139006F2024,37.4,0,"165,438 "
622248401,イノベロン錠２００ｍｇ,錠,1139012F2020,134.1,0,"160,058 "
620065401,バルプロ酸Ｎａ錠２００ｍｇ「フジナガ」,錠,1139004F2190,11.1,1,"160,021 "
622248301,イノベロン錠１００ｍｇ,錠,1139012F1023,82,0,"157,794 "
620003653,リボトリール細粒０．５％,ｇ,1139003C2040,51.6,0,"151,116 "
620007134,ランドセン錠２ｍｇ,錠,1139003F3051,25.1,0,"145,295 "
620004352,ガバペン錠４００ｍｇ,錠,1139007F3025,66.3,0,"140,989 "
620004351,ガバペン錠３００ｍｇ,錠,1139007F2029,54.3,0,"125,679 "
610421007,ヒダントール散１０％,ｇ,1132002B1019,11.9,0,"88,315 "
620006918,ザロンチンシロップ５％,ｍＬ,1139001Q1042,8.4,0,"79,866 "
620067001,ヒダントールＤ配合錠,錠,1139103X1036,5.8,0,"77,394 "
622013901,トピナ錠２５ｍｇ,錠,1139008F3020,65.6,0,"73,926 "
610451024,オスポロット錠５０ｍｇ,錠,1137001F1039,7.2,0,"71,867 "
611130097,ヒダントール錠１００ｍｇ,錠,1132002F2017,12.7,0,"70,623 "
622529901,トピラマート錠１００ｍｇ「アメル」,錠,1139008F2031,76.9,1,"68,604 "
620065501,バルプロ酸Ｎａ錠２００ｍｇ「ＴＣＫ」,錠,1139004F2181,6.1,1,"65,158 "
621639203,プリミドン細粒９９．５％「日医工」,ｇ,1135002C1059,30.7,0,"57,528 "
622050901,バルプロ酸ナトリウム錠１００ｍｇ「アメル」,錠,1139004F1088,9.1,1,"53,439 "
620007131,ランドセン細粒０．５％,ｇ,1139003C2059,51.7,0,"47,933 "
621639303,プリミドン錠２５０ｍｇ「日医工」,錠,1135002F1055,10.3,0,"44,559 "
620066901,複合アレビアチン配合錠,錠,1139100F1037,5.9,0,"40,071 "
620004946,エピレオプチマル散５０％,ｇ,1139001B1031,42,0,"36,451 "
622529701,トピラマート錠２５ｍｇ「アメル」,錠,1139008F3038,28.8,1,"21,198 "
622494501,サブリル散分包５００ｍｇ,包,1139013B1026,1487,0,"20,436 "
622030102,バルプロ酸Ｎａ錠１００ｍｇ「フジナガ」,錠,1139004F1118,9.1,1,"16,067 "
610451025,オスポロット錠２００ｍｇ,錠,1137001F2035,23.7,0,"12,231 "
622183101,ディアコミットドライシロップ分包２５０ｍｇ,包,1139011R1025,521.6,0,"10,941 "
620067101,ヒダントールＥ配合錠,錠,1139104X1030,5.7,0,"5,454 "
611130047,フェニトイン錠　１００ｍｇ,錠,1132002F2017,12.7,0,"5,027 "
620006137,ミノアレ散６６．７％,ｇ,1133002B1032,18.6,0,"4,445 "
620005955,クランポール錠２００ｍｇ,錠,1131001F1035,12.4,0,"3,334 "
611130079,フェニトイン散　１０％,ｇ,1132002B1019,11.9,0,"2,501 "
620002023,カロナール錠２００　２００ｍｇ,錠,1141007F1063,7.6,1,"58,507,462 "
620004857,セレコックス錠１００ｍｇ,錠,1149037F1020,68.5,0,"27,840,699 "
620007150,ロキソプロフェン錠６０ｍｇ「ＥＭＥＣ」,錠,1149019F1480,7.8,1,"21,712,198 "
622081101,トラムセット配合錠,錠,1149117F1020,70.1,0,"16,918,446 "
622381201,カロナール錠５００　５００ｍｇ,錠,1141007F3023,9.8,1,"14,796,624 "
620000033,カロナール錠３００　３００ｍｇ,錠,1141007F2027,8.5,1,"13,673,975 "
620100901,ロキソプロフェンナトリウム錠６０ｍｇ「日医工」,錠,1149019F1595,7.8,1,"12,148,295 "
620098801,ロキソニン錠６０ｍｇ,錠,1149019F1560,15.9,0,"10,451,349 "
622366101,トラマールＯＤ錠２５ｍｇ,錠,1149038F1024,38.6,0,"8,072,028 "
620007022,ノイロトロピン錠４単位,錠,1149023F1036,31.1,0,"7,998,547 "
620002038,コカール錠２００ｍｇ,錠,1141007F1071,7.6,1,"6,459,733 "
620099301,ロキソプロフェンＮａ錠６０ｍｇ「サワイ」,錠,1149019F1587,7.8,1,"6,070,151 "
620099201,ロキソプロフェンＮａ錠６０ｍｇ「トーワ」,錠,1149019F1625,7.8,1,"5,428,364 "
620007100,ポンタールシロップ３．２５％,ｍＬ,1141005Q1081,6.4,0,"4,057,005 "
620002022,カロナール細粒２０％,ｇ,1141007C1075,8.2,1,"2,961,961 "
620099601,ロキソプロフェンＮａ錠６０ｍｇ「テバ」,錠,1149019F1650,7.8,1,"2,916,641 "
620002510,カロナールシロップ２％,ｍＬ,1141007Q1048,4.6,1,"2,824,735 "
620002531,ナイキサン錠１００ｍｇ,錠,1149007F1142,7.4,0,"2,778,024 "
620004858,セレコックス錠２００ｍｇ,錠,1149037F2026,105.7,0,"2,583,116 "
620008780,ロブ錠６０ｍｇ,錠,1149019F1544,7.8,1,"2,338,332 "
610443080,ロルカム錠４ｍｇ,錠,1149036F2021,20.8,0,"1,563,383 "
620007152,ロキソプロフェンナトリウム錠６０ｍｇ「ＣＨ」,錠,1149019F1498,7.8,1,"1,479,604 "
620007096,ボルタレン錠２５ｍｇ,錠,1147002F1560,12.1,0,"1,238,499 "
620100001,ロキソプロフェンＮａ錠６０ｍｇ「三和」,錠,1149019F1617,7.8,1,"1,150,964 "
620004626,ロキソマリン錠６０ｍｇ,錠,1149019F1382,7.8,1,"1,108,382 "
620000032,カロナール細粒５０％,ｇ,1141007C2020,9.8,1,"1,097,145 "
622556801,アセトアミノフェン錠２００ｍｇ「マルイシ」,錠,1141007F1195,7.6,1,"984,022 "
620098902,ロキソプロフェンＮａ錠６０ｍｇ「ＹＤ」,錠,1149019F1609,7.8,1,"875,717 "
620002636,アセトアミノフェン錠２００ｍｇ「ＮＰ」,錠,1141007F1080,7.6,1,"816,100 "
621392002,ロキソプロフェンナトリウム内服液６０ｍｇ「日医工」　０．６％,ｍＬ,1149019S1038,2.3,1,"766,715 "
621520803,アセトアミノフェン錠２００ｍｇ「ＪＧ」,錠,1141007F1152,7.6,1,"746,948 "
620079315,ジクロフェナクＮａ錠２５ｍｇ「トーワ」,錠,1147002F1625,5.6,1,"740,460 "
610406388,ハイペン錠２００ｍｇ,錠,1149032F2023,25.3,0,"715,827 "
622404701,ワントラム錠１００ｍｇ,錠,1149038G1020,119.1,0,"713,980 "
621677503,アセトアミノフェン錠３００ｍｇ「ＪＧ」,錠,1141007F2043,8.5,1,"600,141 "
622366201,トラマールＯＤ錠５０ｍｇ,錠,1149038F2020,67.8,0,"571,091 "
620079305,ジクロフェナクＮａ錠２５ｍｇ「サワイ」,錠,1147002F1650,5.6,1,"525,549 "
621534501,ロキソプロフェンナトリウム錠６０ｍｇ「クニヒロ」,錠,1149019F1013,5.6,1,"480,717 "
621558101,ＳＧ配合顆粒,ｇ,1149116D1033,10.8,0,"434,874 "
620100501,ロキソプロフェンＮａ錠６０ｍｇ「アメル」,錠,1149019F1668,7.8,1,"423,639 "
620099501,ロキソプロフェンＮａ錠６０ｍｇ「ＫＮ」,錠,1149019F1641,7.8,1,"409,830 "
620002537,ブルフェン錠１００　１００ｍｇ,錠,1149001F1455,5.8,0,"402,429 "
611140236,ソランタール錠１００ｍｇ,錠,1148001F2101,12.1,0,"402,060 "
611140844,ソレトン錠８０　８０ｍｇ,錠,1149029F1025,17.5,0,"393,824 "
620007095,ボルタレンＳＲカプセル３７．５ｍｇ,カプセル,1147002N1174,21.1,0,"354,085 "
611140431,ポンタールカプセル２５０ｍｇ,カプセル,1141005M2094,9,0,"351,530 "
620067312,アセトアミノフェン「ＪＧ」原末,ｇ,1141001X1118,7.8,0,"320,368 "
621466202,エトドラク錠２００ｍｇ「ＳＷ」,錠,1149032F2171,11.4,1,"314,211 "
620008632,スリノフェン錠６０ｍｇ,錠,1149019F1528,9.6,1,"313,491 "
620002516,ザルトプロフェン錠８０ｍｇ「日医工」,錠,1149029F1130,9.9,1,"286,534 "
620079338,ジクロフェナクＮａ錠２５ｍｇ「ＹＤ」,錠,1147002F1617,5.6,1,"280,342 "
620001953,アセトアミノフェン錠２００ｍｇ（ＴＹＫ）,錠,1141007F1055,7.6,1,"268,911 "
620002039,コカールドライシロップ４０％,ｇ,1141007R2023,11.4,1,"268,141 "
620006859,エトドラク錠２００ｍｇ「トーワ」,錠,1149032F2139,15.1,1,"259,136 "
621215602,ロキソプロフェンＮａ錠６０ｍｇ「日新」,錠,1149019F1676,7.8,1,"250,357 "
620002432,モービック錠１０ｍｇ,錠,1149035F2027,52.6,0,"244,327 "
621683101,アセトアミノフェン錠２００ｍｇ「トーワ」,錠,1141007F1187,7.6,1,"243,724 "
611140784,アセトアミノフェン「ヨシダ」,ｇ,1141001X1045,7.8,0,"243,294 "
621677401,アセトアミノフェン錠２００ｍｇ「タカタ」,錠,1141007F1160,7.6,1,"236,182 "
611140845,ペオン錠８０　８０ｍｇ,錠,1149029F1033,17.6,0,"231,730 "
620004439,アデフロニック錠２５ｍｇ,錠,1147002F1013,5.6,1,"225,492 "
622325600,ロキソプロフェンナトリウム６０ｍｇ錠,錠,1149019F1013,5.6,1,"225,298 "
620005145,ロゼオール錠６０ｍｇ,錠,1149019F1439,7.8,1,"214,804 "
620100602,ロキソプロフェンＮａ錠６０ｍｇ「ＴＣＫ」,錠,1149019F1706,7.8,1,"206,517 "
621212601,ジクロフェナクＮａ徐放カプセル３７．５ｍｇ「トーワ」,カプセル,1147002N1190,7,1,"206,359 "
621526501,アセトアミノフェン細粒２０％「トーワ」,ｇ,1141007C1156,8.2,1,"189,666 "
621522601,アセトアミノフェン錠２００ｍｇ「テバ」,錠,1141007F1179,7.6,1,"182,771 "
622556901,アセトアミノフェン錠３００ｍｇ「マルイシ」,錠,1141007F2051,8.5,1,"175,032 "
620067313,アセトアミノフェン「ファイザー」原末,ｇ,1141001X1010,7.2,0,"166,241 "
621466401,エトドラク錠２００ｍｇ「タイヨー」,錠,1149032F2155,11.4,1,"164,540 "
611140017,アスピリン,ｇ,1143001X1015,2.94,0,"157,224 "
611140138,クリノリル錠１００　１００ｍｇ,錠,1149015F2020,13.1,0,"143,783 "
620090601,イブプロフェン錠１００ｍｇ「タイヨー」,錠,1149001F1480,5,1,"143,014 "
610463046,オスペイン錠２００　２００ｍｇ,錠,1149032F2104,11.4,1,"125,761 "
611140022,アセトアミノフェン,ｇ,1141001X1010,7.2,0,"123,212 "
620002634,アセトアミノフェン錠２００「タツミ」　２００ｍｇ,錠,1141007F1110,7.6,1,"114,171 "
610463037,エトドラク錠２００「ＫＮ」　２００ｍｇ,錠,1149032F2058,11.4,1,"111,691 "
611140395,ブルフェン錠２００　２００ｍｇ,錠,1149001F2168,8.9,0,"110,703 "
621634301,ザルトプロフェン錠８０ｍｇ「サワイ」,錠,1149029F1165,9.9,1,"110,138 "
620006849,イブプロフェン錠１００ｍｇ「タツミ」,錠,1149001F1463,5,1,"100,637 "
621362001,バファリン配合錠Ａ３３０　３３０ｍｇ,錠,1143010F2074,5.7,0,"95,230 "
611140798,アスピリン「ヨシダ」,ｇ,1143001X1201,2.94,0,"93,626 "
610406387,ハイペン錠１００ｍｇ,錠,1149032F1027,18.2,0,"93,234 "
620094401,ニフラン錠７５ｍｇ,錠,1149010F1136,11.4,0,"88,751 "
