"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620004818,ヒアレインミニ点眼液０．３％　０．４ｍＬ,1319720Q5038,22.5 ,0,"22,909,293 "
622061301,クラビット点眼液１．５％,1319742Q2027,116.0 ,0,"22,651,006 "
620008268,ブロナック点眼液０．１％,1319743Q1033,110.9 ,0,"21,789,782 "
620004817,ヒアレインミニ点眼液０．１％　０．４ｍＬ,1319720Q4031,15.7 ,0,"21,333,785 "
622150001,アイファガン点眼液０．１％,1319761Q1023,450.7 ,0,"20,288,157 "
620004798,クラビット点眼液０．５％,1319742Q1039,114.9 ,0,"19,108,979 "
620008982,オドメール点眼液０．１％,1315704Q3134,24.1 ,1,"18,075,283 "
620006466,ニフラン点眼液０．１％,1319724Q1120,47.1 ,0,"17,448,335 "
621984801,コソプト配合点眼液,1319819Q1020,632.5 ,0,"16,325,679 "
620009022,ティアバランス点眼液０．１％　５ｍＬ,1319720Q3108,307.0 ,1,"15,963,678 "
620008984,ガチフロ点眼液０．３％,1319749Q1030,129.0 ,0,"14,464,619 "
660443015,リボスチン点眼液０．０２５％,1319746Q1029,141.7 ,0,"13,170,398 "
620224801,キサラタン点眼液０．００５％,1319739Q1037,739.5 ,0,"13,102,921 "
621985701,ジクアス点眼液３％　５ｍＬ,1319758Q1021,641.2 ,0,"12,587,701 "
620006546,リンデロン点眼・点耳・点鼻液０．１％,1315706Q2102,72.6 ,0,"11,768,901 "
620004368,ベガモックス点眼液０．５％,1319753Q1029,130.5 ,0,"11,373,627 "
620005257,エイゾプト懸濁性点眼液１％,1319748Q1036,450.7 ,0,"11,336,980 "
620006405,カタリンＫ点眼用０．００５％　（溶解後の液として）,1319706Q1075,12.8 ,0,"11,091,079 "
620007763,フルメトロン点眼液０．０２％,1315704Q1115,42.2 ,0,"10,999,257 "
620005266,サンコバ点眼液０．０２％　５ｍＬ,1319710Q2078,92.0 ,0,"9,985,892 "
620008568,タプロス点眼液０．００１５％,1319756Q1022,985.2 ,0,"8,515,445 "
660406162,フルオロメトロン０．１％点眼液Ｔ,1315704Q3010,20.5 ,1,"6,894,260 "
620008980,オドメール点眼液０．０２％,1315704Q1123,17.6 ,1,"6,627,463 "
660432003,トルソプト点眼液１％,1319738Q2020,297.1 ,0,"6,287,255 "
620005272,タチオン点眼用２％,1319708Q1090,23.0 ,0,"6,264,276 "
622278801,アゾルガ配合懸濁性点眼液,1319821Q1027,450.7 ,0,"6,197,854 "
620006488,ヒアロンサン点眼液０．１％　５ｍＬ,1319720Q3094,307.0 ,1,"6,031,147 "
620005833,トラバタンズ点眼液０．００４％,1319754Q1023,"1,007.6 ",0,"5,948,982 "
621933101,ルミガン点眼液０．０３％,1319757Q1027,959.7 ,0,"5,037,958 "
661310099,ネオメドロールＥＥ軟膏,1319807M1025,52.7 ,0,"5,010,531 "
620005312,レスキュラ点眼液０．１２％,1319732Q1035,369.9 ,0,"4,689,941 "
620004809,タリビッド眼軟膏０．３％,1319722M1056,119.7 ,0,"4,567,089 "
620004892,ミケランＬＡ点眼液２％,1319701Q4020,558.2 ,0,"4,547,256 "
622374601,グラナテック点眼液０．４％,1319763Q1022,451.0 ,0,"4,516,694 "
620004805,ジクロード点眼液０．１％,1319726Q1102,86.7 ,0,"4,436,785 "
620004810,タリビッド点眼液０．３％,1319722Q1163,111.5 ,0,"4,421,324 "
620006444,ソフティア点眼液０．０２％　５ｍＬ,1319710Q2094,84.8 ,1,"4,376,695 "
622038501,ネバナック懸濁性点眼液０．１％,1319759Q1026,191.3 ,0,"4,229,503 "
661310224,フルオメソロン０．１％点眼液,1315704Q3045,24.1 ,1,"4,023,762 "
620002624,点眼・点鼻用リンデロンＡ液,1319813Q1049,80.9 ,0,"3,908,017 "
621974201,ザラカム配合点眼液,1319817Q1020,"1,211.5 ",0,"3,802,816 "
620004806,人工涙液マイティア点眼液　５ｍＬ,1319808Q2036,85.5 ,0,"3,800,642 "
621999201,ヒアレイン点眼液０．３％　５ｍＬ,1319720Y2020,617.9 ,0,"3,642,651 "
620003855,サンベタゾン眼耳鼻科用液０．１％,1315706Q2072,24.7 ,1,"3,431,636 "
620006517,ベストロン点眼用０．５％　５ｍｇ（溶解後の液として）,1317713Q1038,56.0 ,0,"3,423,908 "
661310130,プレドニン眼軟膏　０．２５％,1315705M1037,51.8 ,0,"3,393,393 "
620006406,カタリン点眼用０．００５％　（溶解後の液として）,1319706Q2039,12.8 ,0,"3,358,729 "
660451004,デタントール０．０１％点眼液,1319747Q1023,315.3 ,0,"3,329,061 "
620008277,レボカバスチン点眼液０．０２５％「ＴＳ」,1319746Q1037,101.9 ,1,"3,244,064 "
620003871,ミドリンＭ点眼液０．４％,1311705Q1048,22.7 ,0,"3,190,684 "
621985001,デュオトラバ配合点眼液,1319820Q1022,"1,275.2 ",0,"3,175,192 "
620003860,チモプトール点眼液０．５％,1319702Q2111,337.2 ,0,"3,038,166 "
620003476,トスフロ点眼液０．３％,1319751Q1038,152.1 ,0,"2,889,882 "
622046701,レボフロキサシン点眼液０．５％「ＴＯＡ」,1319742Q1080,71.6 ,1,"2,871,304 "
620006536,ムルキナ点眼液０．１％,1319724Q1146,29.3 ,1,"2,808,566 "
620003475,オゼックス点眼液０．３％,1319751Q1020,152.1 ,0,"2,740,007 "
622282701,ブロムフェナクＮａ点眼液０．１％「日新」,1319743Q1041,69.6 ,1,"2,643,600 "
620003858,チモプトールＸＥ点眼液０．５％,1319702Q4033,719.2 ,0,"2,464,210 "
620008981,オドメール点眼液０．０５％,1315704Q2057,21.2 ,1,"2,436,021 "
661310109,ピトス点眼液０．１％,1315704Q3010,20.5 ,1,"2,415,424 "
661310157,眼・耳科用リンデロンＡ軟膏,1319812M1026,69.6 ,0,"2,397,120 "
660453012,オフロキシン点眼液０．３％,1319722Q1090,65.7 ,1,"2,338,601 "
622248201,タプロスミニ点眼液０．００１５％　０．３ｍＬ,1319756Q2029,99.7 ,0,"2,329,828 "
660406163,フルオロメトロン０．０２％点眼液Ｔ,1315704Q1093,17.6 ,1,"2,294,642 "
620008274,レボカバスチン塩酸塩点眼液０．０２５％「ＴＯＡ」,1319746Q1053,101.9 ,1,"2,105,440 "
620003864,ハイパジールコーワ点眼液０．２５％,1319740Q1056,376.5 ,0,"2,039,320 "
620004253,プラノプロフェン点眼液０．１％「わかもと」,1319724Q1103,22.6 ,1,"1,951,068 "
620005309,リザベン点眼液０．５％　２５ｍｇ５ｍＬ,1319736Q1076,687.3 ,0,"1,869,278 "
620216501,インタール点眼液ＵＤ２％　７ｍｇ０．３５ｍＬ,1319717Q2037,28.2 ,0,"1,801,036 "
661310232,フルオメソロン０．０２％点眼液,1315704Q1042,17.6 ,1,"1,727,610 "
622233201,レボフロキサシン点眼液１．５％「ファイザー」,1319742Q2140,71.6 ,1,"1,619,494 "
661310209,ミケラン点眼液２％,1319701Q2028,277.7 ,0,"1,587,817 "
661310032,エコリシン点眼液,1319801Q1020,24.8 ,0,"1,587,534 "
661310108,ピトス点眼液０．０２％,1315704Q1034,17.6 ,1,"1,517,223 "
622226601,レボフロキサシン点眼液１．５％「杏林」,1319742Q2108,71.6 ,1,"1,509,877 "
660453009,オフテクター点眼液０．３％,1319722Q1155,65.7 ,1,"1,494,299 "
622072901,ヒアルロン酸ナトリウムＰＦ点眼液０．１％「日点」　５ｍＬ,1319720Q3132,184.7 ,1,"1,465,551 "
620005305,ラクリミン点眼液０．０５％　５ｍＬ,1313700Q3034,105.7 ,0,"1,462,612 "
620006357,アイケア点眼液０．１％　５ｍＬ,1319720Q3086,307.0 ,1,"1,409,032 "
620007746,ピレノキシン点眼用０．００５％「ニットー」　（溶解後の液として）,1319706Q1083,6.7 ,1,"1,375,450 "
622093001,レボフロキサシン点眼液０．５％「わかもと」,1319742Q1233,71.6 ,1,"1,367,061 "
620008979,ＡＺ点眼液０．０２％　５ｍＬ,1319703Q2124,87.2 ,1,"1,344,710 "
622418901,コソプトミニ配合点眼液　０．４ｍＬ,1319819Q2026,64.0 ,0,"1,331,589 "
620006506,フルオメソロン０．０５％点眼液,1315704Q2049,21.2 ,1,"1,317,580 "
620005310,リノロサール眼科耳鼻科用液０．１％,1315706Q2080,24.7 ,1,"1,308,409 "
620003130,パピロックミニ点眼液０．１％　０．４ｍＬ,1319750Q1025,208.9 ,0,"1,245,463 "
621564801,リンベタＰＦ眼耳鼻科用液０．１％,1315706Q2110,24.7 ,1,"1,229,523 "
620003872,ミドリンＰ点眼液,1319810Q1053,29.9 ,0,"1,196,593 "
660443014,ゼペリン点眼液０．１％　５ｍｇ５ｍＬ,1319745Q1024,920.7 ,0,"1,155,997 "
622279101,タプコム配合点眼液,1319822Q1021,"1,060.0 ",0,"1,145,267 "
621990401,ラタノプロスト点眼液０．００５％「ニットー」,1319739Q1223,482.9 ,1,"1,109,624 "
661310073,サンテゾーン０．０５％眼軟膏,1315700M1026,68.6 ,1,"1,046,689 "
620005303,ミオピン点眼液　５ｍＬ,1319809X2043,84.8 ,0,"1,033,419 "
622022401,トラマゾリン点鼻液０．１１８％「ＡＦＰ」,1324702Q1042,7.2 ,0,"15,472,807 "
620007639,コールタイジン点鼻液,1329800X1034,9.0 ,0,"8,965,396 "
620004822,プリビナ液０．０５％,1324704Q1033,4.5 ,0,"7,010,616 "
620007669,タリビッド耳科用液０．３％　３ｍｇ,1329706Q1039,117.3 ,0,"6,038,337 "
620008450,ナゾネックス点鼻液５０μｇ５６噴霧用　５ｍｇ１０ｇ,1329710Q1027,"1,928.2 ",0,"5,361,221 "
621911701,アラミスト点鼻液２７．５μｇ５６噴霧用　３ｍｇ６ｇ,1329711Q1021,"2,039.9 ",0,"5,076,264 "
620009032,ナシビン点鼻・点眼液０．０５％,1324700Q1035,4.4 ,0,"2,500,276 "
621968801,タリザート耳科用液０．３％　３ｍｇ,1329706Q1047,82.7 ,1,"2,088,710 "
621954201,エリザスカプセル外用４００μｇ,1329712A1028,128.5 ,0,"1,454,727 "
622151601,エリザス点鼻粉末２００μｇ２８噴霧用　５．６ｍｇ,1329712R1021,"1,789.5 ",0,"1,194,023 "
621933201,ナゾネックス点鼻液５０μｇ１１２噴霧用　９ｍｇ１８ｇ,1329710Q2023,"3,856.4 ",0,"976,546 "
620006516,ベストロン耳鼻科用１％　１０ｍｇ（溶解後の液として）,1325702Q1040,92.9 ,0,"858,894 "
620230001,リノコートカプセル鼻用５０μｇ,1329702A1040,38.5 ,0,"777,104 "
620009064,ホスミシンＳ耳科用３％　３０ｍｇ（溶解後の液として）,1325703Q1036,96.2 ,0,"768,272 "
620005298,フルナーゼ点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1181,770.5 ,0,"730,804 "
620006547,ロメフロン耳科用液０．３％,1329709Q1032,123.1 ,0,"730,647 "
620005268,小児用フルナーゼ点鼻液２５μｇ５６噴霧用　２．０４ｍｇ４ｍＬ,1329707Q2030,770.5 ,0,"652,607 "
622440301,ジオクチルソジウムスルホサクシネート耳科用液５％「ＣＥＯ」,1329701Q1036,55.1 ,1,"496,860 "
621564701,リノコートパウダースプレー鼻２５μｇ　１．５０ｍｇ０．９０８７ｇ,1329702R7042,"1,127.1 ",0,"481,602 "
620004261,フルナーゼ点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3052,"1,518.1 ",0,"411,726 "
620008247,スカイロン点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3095,"1,008.7 ",1,"380,187 "
620005311,リボスチン点鼻液０．０２５ｍｇ１１２噴霧用　０．０２５％１５ｍＬ,1329708Q1038,920.9 ,0,"364,019 "
620004218,スカイロン点鼻液５０μｇ２８噴霧用　２．０４ｍｇ４ｍＬ,1329707Q1050,523.2 ,1,"319,549 "
620009206,インタール点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1210,837.2 ,0,"311,688 "
620230501,アルロイヤー点鼻液５０μｇ　８．５ｍｇ８．５ｇ,1329702R3179,551.5 ,1,"295,207 "
620004275,ミリカレット点鼻液５０μｇ５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3079,"1,008.7 ",1,"255,111 "
621764604,フルチカゾン点鼻液５０μｇ「杏林」５６噴霧用　４．０８ｍｇ８ｍＬ,1329707Q3206,"1,008.7 ",1,"224,110 "
620231501,ザジテン点鼻液０．０５％　６．０４８ｍｇ８ｍＬ,1329705Q1298,781.1 ,0,"194,809 "
620230401,ナナドラＡＱネーザル５０μｇ　８．５ｍｇ８．５ｇ,1329702R3187,551.5 ,1,"178,236 "
620006464,ナイスピー点鼻液５０μｇ　８．５ｍｇ８．５ｇ,1329702R3110,551.5 ,1,"143,614 "
620230801,ベクロメタゾン点鼻液５０μｇ「サワイ」　８．５ｍｇ８．５ｇ,1329702R3195,551.5 ,1,"136,518 "
620006473,ノスラン点鼻液２％　１９０ｍｇ９．５ｍＬ,1329700Q1163,550.0 ,1,"128,217 "
