"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620038001,トリアゾラム錠０．２５ｍｇ「日医工」,1124007F2239,5.8 ,1,"29,629,193 "
611170159,セパゾン錠１　１ｍｇ,1124014F1038,5.6 ,0,"28,832,030 "
611120118,エバミール錠１．０　１ｍｇ,1124010F1021,20.8 ,0,"28,677,610 "
620053801,ロフラゼプ酸エチル錠１ｍｇ「サワイ」,1124029F1123,8.0 ,1,"28,544,811 "
611170436,レキソタン錠５　５ｍｇ,1124020F4032,14.0 ,0,"26,941,854 "
620005022,セディール錠１０ｍｇ,1129008F2035,31.2 ,0,"25,054,301 "
611120087,サイレース錠１ｍｇ,1124008F1024,15.1 ,0,"24,460,370 "
611170434,レキソタン錠１　１ｍｇ,1124020F1025,5.6 ,0,"24,145,144 "
620039501,ブロチゾラム錠０．２５ｍｇ「サワイ」,1124009F1312,10.7 ,1,"23,613,553 "
611120117,ハルシオン０．１２５ｍｇ錠,1124007F1020,10.2 ,0,"21,980,594 "
611120114,リスミー錠２ｍｇ,1129006F2028,29.7 ,0,"21,576,692 "
620049401,ロラゼパム錠１ｍｇ「サワイ」,1124022F2110,5.6 ,1,"19,129,321 "
611170160,セパゾン錠２　２ｍｇ,1124014F2034,5.7 ,0,"17,810,447 "
611120112,アモバン錠１０　１０ｍｇ,1129007F2022,27.9 ,0,"17,362,597 "
611170008,５ｍｇセルシン錠,1124017F4049,9.2 ,0,"17,245,483 "
620059301,ゾピクロン錠７．５ｍｇ「サワイ」,1129007F1123,8.7 ,1,"17,099,973 "
620047401,セニラン錠５ｍｇ,1124020F4040,7.8 ,1,"16,738,265 "
611170471,ワイパックス錠１．０　１ｍｇ,1124022F2071,11.2 ,0,"15,764,077 "
620039001,ブロチゾラム錠０．２５ｍｇ「トーワ」,1124009F1010,8.5 ,1,"15,427,434 "
611120088,サイレース錠２ｍｇ,1124008F2020,21.5 ,0,"14,905,638 "
611120113,リスミー錠１ｍｇ,1129006F1021,18.9 ,0,"14,544,888 "
611120148,ハルラック錠０．２５ｍｇ,1124007F2107,5.8 ,1,"14,279,238 "
611120080,ユーロジン１ｍｇ錠,1124001F1022,9.9 ,0,"14,211,231 "
620039901,ブロチゾラム錠０．２５ｍｇ「日医工」,1124009F1010,8.5 ,1,"14,079,312 "
620003151,ジアゼパム錠２ｍｇ「アメル」,1124017F2194,5.6 ,1,"13,581,660 "
622134101,ゾルピデム酒石酸塩錠５ｍｇ「明治」,1129009F1335,20.2 ,1,"13,043,180 "
620037802,トリアゾラム錠０．２５ｍｇ「テバ」,1124007F2220,5.8 ,1,"12,487,888 "
611170181,セレナール錠１０　１０ｍｇ,1124013F2064,5.7 ,0,"12,111,688 "
611170373,ホリゾン錠２ｍｇ,1124017F2151,5.9 ,0,"12,111,426 "
620049801,アルプラゾラム錠０．４ｍｇ「アメル」,1124023F1126,5.6 ,1,"12,042,563 "
611170127,ジアゼパム錠２「トーワ」　２ｍｇ,1124017F2054,5.6 ,1,"11,796,018 "
620004462,エリスパン錠０．２５ｍｇ,1124019F1030,8.6 ,0,"11,579,576 "
622167801,ゾルピデム酒石酸塩錠５ｍｇ「サワイ」,1129009F1246,20.2 ,1,"11,280,864 "
620003537,カームダン錠０．４ｍｇ,1124023F1096,5.6 ,1,"10,863,023 "
622148301,ゾルピデム酒石酸塩錠５ｍｇ「ファイザー」,1129009F1319,20.2 ,1,"10,776,237 "
620006017,ソレントミン錠０．２５ｍｇ,1124009F1010,8.5 ,1,"10,453,890 "
610453023,エスタゾラム錠２ｍｇ「アメル」,1124001F2037,12.3 ,1,"10,427,402 "
622170301,ゾルピデム酒石酸塩錠５ｍｇ「ＤＳＥＰ」,1129009F1068,20.2 ,1,"10,332,687 "
611170126,ジアゼパム錠２「サワイ」　２ｍｇ,1124017F2046,5.6 ,1,"10,288,265 "
620037205,トリアゾラム錠０．２５ｍｇ「ＣＨ」,1124007F2247,5.8 ,1,"10,084,632 "
611120076,ベンザリン錠１０　１０ｍｇ,1124003F3121,17.1 ,0,"10,037,049 "
610463183,ブロチゾラムＭ錠０．２５「ＥＭＥＣ」　０．２５ｍｇ,1124009F1185,10.7 ,1,"9,942,051 "
620003588,ニトラゼパム錠５ｍｇ「トーワ」,1124003F2249,5.4 ,1,"9,717,748 "
622141901,ゾルピデム酒石酸塩錠５ｍｇ「トーワ」,1129009F1289,20.2 ,1,"9,261,108 "
622168001,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,1129009F3044,20.2 ,1,"9,169,337 "
620006049,トリクロリールシロップ１０％,1129004Q1031,11.5 ,0,"8,969,681 "
620001978,塩酸リルマザホン錠２「ＭＥＥＫ」　２ｍｇ,1129006F2036,18.7 ,1,"8,748,747 "
611170690,メイラックス錠２ｍｇ,1124029F2022,38.6 ,0,"8,689,412 "
620039402,ブロチゾラム錠０．２５ｍｇ「オーハラ」,1124009F1010,8.5 ,1,"8,523,748 "
620053905,ロフラゼプ酸エチル錠１ｍｇ「ＳＮ」,1124029F1140,8.0 ,1,"8,478,679 "
622149001,ルネスタ錠３ｍｇ,1129010F3020,102.7 ,0,"8,333,891 "
622134201,ゾルピデム酒石酸塩錠１０ｍｇ「明治」,1129009F2331,33.2 ,1,"8,103,876 "
620000465,フェノバール散１０％,1125003B2031,8.5 ,0,"8,003,203 "
610432030,ドラール錠１５　１５ｍｇ,1124030F1029,98.5 ,0,"7,467,953 "
611120119,ロラメット錠１．０　１ｍｇ,1124010F1030,21.9 ,0,"7,456,392 "
620005021,セディール錠５ｍｇ,1129008F1039,18.0 ,0,"7,453,327 "
622015501,ブロチゾラムＯＤ錠０．２５ｍｇ「ＪＧ」,1124009F2017,8.5 ,1,"7,248,388 "
620039601,ブロチゾラム錠０．２５ｍｇ「アメル」,1124009F1010,8.5 ,1,"7,246,439 "
620003152,ジアゼパム錠５ｍｇ「アメル」,1124017F4200,5.6 ,1,"7,201,952 "
620059801,ゾピクロン錠１０ｍｇ「サワイ」,1129007F2103,10.5 ,1,"6,963,399 "
620006013,ゾピクロン錠７．５ｍｇ「トーワ」,1129007F1107,8.7 ,1,"6,878,836 "
611170509,ソラナックス０．８ｍｇ錠,1124023F2033,15.5 ,0,"6,641,098 "
622167901,ゾルピデム酒石酸塩錠１０ｍｇ「サワイ」,1129009F2242,33.2 ,1,"6,545,115 "
621361522,トフィソパム錠５０ｍｇ「日医工」,1124026F1324,5.8 ,1,"6,456,871 "
622137201,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「ＥＥ」,1129009F3028,20.2 ,1,"6,385,822 "
620001977,塩酸リルマザホン錠１「ＭＥＥＫ」　１ｍｇ,1129006F1030,11.7 ,1,"6,352,505 "
622174001,ゾルピデム酒石酸塩錠５ｍｇ「日医工」,1129009F1297,20.2 ,1,"6,316,932 "
611170443,レスミット錠５　５ｍｇ,1124021F2166,5.6 ,0,"6,304,607 "
622148401,ゾルピデム酒石酸塩錠１０ｍｇ「ファイザー」,1129009F2315,33.2 ,1,"6,192,580 "
622109101,フルニトラゼパム錠１ｍｇ「ＪＧ」,1124008F1075,5.6 ,1,"6,012,243 "
620004479,グランパム錠５０ｍｇ,1124026F1219,5.8 ,1,"6,006,078 "
620066201,デパケンＲ錠２００ｍｇ,1139004G2063,18.4 ,0,"238,498,163 "
620003654,リボトリール錠０．５ｍｇ,1139003F1040,9.1 ,0,"113,117,318 "
611130100,テグレトール錠１００ｍｇ,1139002F2026,7.6 ,0,"73,864,284 "
621997501,イーケプラ錠５００ｍｇ,1139010F2020,237.6 ,0,"63,100,879 "
611130101,テグレトール錠２００ｍｇ,1139002F1062,12.1 ,0,"62,665,089 "
621748201,バルプロ酸Ｎａ徐放Ｂ錠２００ｍｇ「トーワ」,1139004G2071,12.1 ,1,"58,898,731 "
620006033,デパケンシロップ５％,1139004Q1100,7.6 ,0,"58,184,211 "
620008564,ラミクタール錠２５ｍｇ,1139009F3024,102.3 ,0,"52,631,483 "
620066101,デパケンＲ錠１００ｍｇ,1139004G1040,11.2 ,0,"50,786,340 "
611130087,エクセグラン錠１００ｍｇ,1139005F1023,32.2 ,0,"46,170,739 "
620007132,ランドセン錠０．５ｍｇ,1139003F1059,9.1 ,0,"41,176,700 "
620004028,バルプロ酸ナトリウムＳＲ錠２００ｍｇ「アメル」,1139004G2055,12.1 ,1,"38,179,839 "
620008565,ラミクタール錠１００ｍｇ,1139009F4020,273.8 ,0,"36,828,664 "
611130096,アレビアチン錠１００ｍｇ,1132002F2017,12.7 ,0,"32,499,008 "
620067201,ヒダントールＦ配合錠,1139105X1035,5.8 ,0,"29,940,241 "
610453094,バレリン錠２００ｍｇ,1139004F2106,11.8 ,1,"28,655,214 "
620065701,デパケン錠２００ｍｇ,1139004F2173,14.6 ,0,"25,703,493 "
610421006,アレビアチン散１０％,1132002B1019,11.9 ,0,"22,661,122 "
621997401,イーケプラ錠２５０ｍｇ,1139010F1024,145.5 ,0,"21,675,163 "
620003156,セレニカＲ顆粒４０％,1139004D1052,39.8 ,0,"20,471,386 "
620002054,セレニカＲ錠２００ｍｇ,1139004G2039,24.1 ,0,"19,705,873 "
620003655,リボトリール錠１ｍｇ,1139003F2047,15.2 ,0,"19,502,657 "
610453041,カルバマゼピン錠２００ｍｇ「アメル」,1139002F1070,7.7 ,1,"18,471,560 "
611130095,ヒダントール錠２５ｍｇ,1132002F1010,11.9 ,0,"18,317,155 "
621210704,バルプロ酸ナトリウムシロップ５％「日医工」,1139004Q1119,6.7 ,1,"18,065,818 "
610453040,カルバマゼピン錠１００ｍｇ「アメル」,1139002F2042,5.6 ,1,"16,622,053 "
620004350,ガバペン錠２００ｍｇ,1139007F1022,40.4 ,0,"15,611,464 "
620005827,トピナ錠５０ｍｇ,1139008F1027,105.6 ,0,"12,621,763 "
621390901,ゾニサミド錠１００ｍｇ「アメル」,1139005F1040,19.9 ,1,"12,333,045 "
620003578,デパケン細粒４０％,1139004C2061,24.8 ,0,"12,078,315 "
610443011,マイスタン錠５ｍｇ,1139006F1028,25.1 ,0,"11,434,227 "
622012302,バルプロ酸Ｎａ徐放Ｂ錠１００ｍｇ「トーワ」,1139004G1059,7.9 ,1,"9,922,283 "
620002065,テグレトール細粒５０％,1139002C1082,26.0 ,0,"9,218,961 "
620004550,バレリンシロップ５％,1139004Q1089,6.7 ,1,"8,484,513 "
620003976,セレニカＲ錠４００ｍｇ,1139004G3027,39.7 ,0,"8,071,923 "
620008563,ラミクタール錠小児用５ｍｇ,1139009F2028,32.7 ,0,"7,235,852 "
622254801,イーケプラドライシロップ５０％,1139010R1020,261.2 ,0,"7,206,464 "
620003652,リボトリール細粒０．１％,1139003C1044,14.9 ,0,"7,084,112 "
620007133,ランドセン錠１ｍｇ,1139003F2055,15.2 ,0,"7,010,000 "
611130039,バレリン錠１００ｍｇ,1139004F1045,9.1 ,1,"6,472,630 "
620001972,エクセグラン散２０％,1139005B1048,60.7 ,0,"6,215,768 "
610443012,マイスタン錠１０ｍｇ,1139006F2024,43.2 ,0,"6,165,762 "
620065001,デパケン錠１００ｍｇ,1139004F1096,9.9 ,0,"6,071,116 "
620003662,レキシン錠２００ｍｇ,1139002F1097,7.7 ,1,"5,557,070 "
620062901,カルバマゼピン錠２００ｍｇ「フジナガ」,1139002F1100,7.7 ,1,"4,844,393 "
610421009,アレビアチン錠２５ｍｇ,1132002F1010,11.9 ,0,"4,669,594 "
620000139,マイスタン細粒１％,1139006C1030,37.4 ,0,"4,222,931 "
620005828,トピナ錠１００ｍｇ,1139008F2023,172.4 ,0,"4,172,284 "
622276201,バルプロ酸ナトリウムＳＲ錠１００ｍｇ「アメル」,1139004G1067,7.9 ,1,"3,828,097 "
620063201,カルバマゼピン錠１００ｍｇ「フジナガ」,1139002F2050,5.6 ,1,"3,700,484 "
620007035,バルプロ酸ナトリウム錠２００ｍｇ「アメル」,1139004F2165,6.1 ,1,"3,651,038 "
620067001,ヒダントールＤ配合錠,1139103X1036,6.0 ,0,"3,634,163 "
610422312,レキシン錠１００ｍｇ,1139002F2034,5.6 ,1,"3,426,916 "
622042801,バルプロ酸ナトリウム細粒４０％「ＥＭＥＣ」,1139004C2070,17.9 ,1,"3,404,890 "
620004352,ガバペン錠４００ｍｇ,1139007F3025,66.3 ,0,"3,364,894 "
620003656,リボトリール錠２ｍｇ,1139003F3043,26.5 ,0,"3,292,034 "
620004351,ガバペン錠３００ｍｇ,1139007F2029,54.3 ,0,"3,145,762 "
620007130,ランドセン細粒０．１％,1139003C1052,14.9 ,0,"2,790,511 "
611130097,ヒダントール錠１００ｍｇ,1132002F2017,12.7 ,0,"2,572,016 "
622013901,トピナ錠２５ｍｇ,1139008F3020,63.9 ,0,"2,473,541 "
620008562,ラミクタール錠小児用２ｍｇ,1139009F1021,17.1 ,0,"2,301,415 "
620003577,デパケン細粒２０％,1139004C1057,16.8 ,0,"2,212,527 "
621639303,プリミドン錠２５０ｍｇ「日医工」,1135002F1055,10.8 ,0,"2,090,475 "
620006918,ザロンチンシロップ５％,1139001Q1042,8.8 ,0,"1,811,383 "
620003519,エピレナートシロップ５％,1139004Q1070,6.7 ,1,"1,769,799 "
622248401,イノベロン錠２００ｍｇ,1139012F2020,134.1 ,0,"1,767,086 "
610451024,オスポロット錠５０ｍｇ,1137001F1039,7.6 ,0,"1,653,513 "
620066301,バルプロ酸Ｎａシロップ５％「フジナガ」,1139004Q1127,6.7 ,1,"1,597,650 "
610412139,バルプロ酸ナトリウム細粒２０％「ＥＭＥＣ」,1139004C1049,11.9 ,1,"1,419,635 "
610453039,カルバマゼピン細粒５０％「アメル」,1139002C1066,17.2 ,1,"1,305,198 "
620007134,ランドセン錠２ｍｇ,1139003F3051,26.5 ,0,"1,228,383 "
620003518,エピレナート錠２００ｍｇ,1139004F2130,11.8 ,1,"1,224,126 "
620065501,バルプロ酸Ｎａ錠２００ｍｇ「ＴＣＫ」,1139004F2181,6.1 ,1,"1,117,580 "
610453026,エピレナート徐放顆粒４０％,1139004D1044,26.8 ,1,"1,079,465 "
622248301,イノベロン錠１００ｍｇ,1139012F1023,82.0 ,0,"1,076,064 "
621390601,バルプロ酸ナトリウム徐放Ｕ顆粒４０％「アメル」,1139004D1079,26.8 ,1,"941,214 "
620066901,複合アレビアチン配合錠,1139100F1037,6.1 ,0,"935,283 "
620065401,バルプロ酸Ｎａ錠２００ｍｇ「フジナガ」,1139004F2190,11.8 ,1,"905,677 "
621390701,バルプロ酸Ｎａ徐放顆粒４０％「フジナガ」,1139004D1087,26.8 ,1,"878,834 "
621639203,プリミドン細粒９９．５％「日医工」,1135002C1059,32.2 ,0,"808,001 "
620004946,エピレオプチマル散５０％,1139001B1031,44.1 ,0,"802,360 "
620067101,ヒダントールＥ配合錠,1139104X1030,5.7 ,0,"738,708 "
622335301,トピナ細粒１０％,1139008C1020,191.9 ,0,"738,129 "
610421007,ヒダントール散１０％,1132002B1019,11.9 ,0,"595,978 "
611130067,レキシン５０％細粒,1139002C1058,17.2 ,1,"592,287 "
622085801,ガバペンシロップ５％,1139007Q1023,22.5 ,0,"525,719 "
610451025,オスポロット錠２００ｍｇ,1137001F2035,24.9 ,0,"510,192 "
622050901,バルプロ酸ナトリウム錠１００ｍｇ「アメル」,1139004F1088,9.1 ,1,"444,327 "
620003653,リボトリール細粒０．５％,1139003C2040,54.6 ,0,"435,691 "
621390801,ゾニサミド散２０％「アメル」,1139005B1056,38.9 ,1,"382,682 "
620062701,カルバマゼピン細粒５０％「フジナガ」,1139002C1090,17.2 ,1,"346,702 "
622183101,ディアコミットドライシロップ分包２５０ｍｇ,1139011R1025,521.6 ,0,"235,781 "
620005955,クランポール錠２００ｍｇ,1131001F1035,10.3 ,0,"190,000 "
620007131,ランドセン細粒０．５％,1139003C2059,54.6 ,0,"188,248 "
620006137,ミノアレ散６６．７％,1133002B1032,19.3 ,0,"132,819 "
620006068,バルプラム徐放顆粒４０％,1139004D1060,26.8 ,1,"122,885 "
622183001,ディアコミットカプセル２５０ｍｇ,1139011M1028,521.6 ,0,"96,928 "
622030101,エピレナート錠１００ｍｇ,1139004F1061,9.1 ,1,"65,486 "
622030102,バルプロ酸Ｎａ錠１００ｍｇ「フジナガ」,1139004F1118,9.1 ,1,"59,478 "
610463003,アクセノン末,1132001A1035,38.5 ,0,"40,917 "
620004857,セレコックス錠１００ｍｇ,1149037F1020,68.7 ,0,"489,549,201 "
620098801,ロキソニン錠６０ｍｇ,1149019F1560,17.5 ,0,"445,170,780 "
620007022,ノイロトロピン錠４単位,1149023F1036,32.4 ,0,"388,849,680 "
620002023,カロナール錠２００　２００ｍｇ,1141007F1063,8.1 ,1,"351,356,400 "
622081101,トラムセット配合錠,1149117F1020,70.1 ,0,"228,212,102 "
620007150,ロキソプロフェン錠６０ｍｇ「ＥＭＥＣ」,1149019F1480,7.8 ,1,"174,602,758 "
620100901,ロキソプロフェンナトリウム錠６０ｍｇ「日医工」,1149019F1013,5.6 ,1,"118,734,079 "
620000033,カロナール錠３００　３００ｍｇ,1141007F2027,9.0 ,1,"112,553,689 "
620099301,ロキソプロフェンＮａ錠６０ｍｇ「サワイ」,1149019F1587,7.8 ,1,"106,730,204 "
620008780,ロブ錠６０ｍｇ,1149019F1544,7.8 ,1,"73,257,983 "
610443080,ロルカム錠４ｍｇ,1149036F2021,25.8 ,0,"59,679,366 "
620099601,ロキソプロフェンＮａ錠６０ｍｇ「テバ」,1149019F1013,5.6 ,1,"56,103,258 "
621558101,ＳＧ配合顆粒,1149116D1033,11.1 ,0,"48,877,289 "
622366101,トラマールＯＤ錠２５ｍｇ,1149038F1024,38.6 ,0,"45,892,557 "
620007096,ボルタレン錠２５ｍｇ,1147002F1560,13.1 ,0,"45,728,286 "
620099201,ロキソプロフェンＮａ錠６０ｍｇ「トーワ」,1149019F1625,7.8 ,1,"44,802,813 "
620098902,ロキソプロフェンＮａ錠６０ｍｇ「ＹＤ」,1149019F1609,7.8 ,1,"42,560,465 "
610406388,ハイペン錠２００ｍｇ,1149032F2023,27.6 ,0,"39,790,808 "
620004626,ロキソマリン錠６０ｍｇ,1149019F1013,5.6 ,1,"34,597,975 "
620002022,カロナール細粒２０％,1141007C1075,8.6 ,1,"33,009,492 "
622381201,カロナール錠５００　５００ｍｇ,1141007F3023,10.3 ,1,"32,819,347 "
620002038,コカール錠２００ｍｇ,1141007F1071,8.1 ,1,"30,973,588 "
620004858,セレコックス錠２００ｍｇ,1149037F2026,105.9 ,0,"26,258,287 "
620007095,ボルタレンＳＲカプセル３７．５ｍｇ,1147002N1174,23.2 ,0,"24,202,887 "
620002537,ブルフェン錠１００　１００ｍｇ,1149001F1455,5.8 ,0,"23,639,949 "
620002510,カロナールシロップ２％,1141007Q1048,4.6 ,1,"21,719,663 "
611140236,ソランタール錠１００ｍｇ,1148001F2101,12.8 ,0,"21,094,049 "
611140844,ソレトン錠８０　８０ｍｇ,1149029F1025,19.2 ,0,"19,743,894 "
620002432,モービック錠１０ｍｇ,1149035F2027,57.1 ,0,"19,186,083 "
620100001,ロキソプロフェンＮａ錠６０ｍｇ「三和」,1149019F1617,7.8 ,1,"18,958,312 "
620007152,ロキソプロフェンナトリウム錠６０ｍｇ「ＣＨ」,1149019F1013,5.6 ,1,"15,064,815 "
620090601,イブプロフェン錠１００ｍｇ「タイヨー」,1149001F1480,5.0 ,1,"14,211,432 "
611140395,ブルフェン錠２００　２００ｍｇ,1149001F2168,9.5 ,0,"13,261,811 "
621466202,エトドラク錠２００ｍｇ「ＳＷ」,1149032F2171,12.6 ,1,"12,924,910 "
622003301,トラマールカプセル２５ｍｇ,1149038M1023,38.6 ,0,"12,711,238 "
621534501,ロキソプロフェンナトリウム錠６０ｍｇ「クニヒロ」,1149019F1013,5.6 ,1,"12,672,070 "
611140431,ポンタールカプセル２５０ｍｇ,1141005M2094,9.3 ,0,"12,294,945 "
621212601,ジクロフェナクＮａ徐放カプセル３７．５ｍｇ「トーワ」,1147002N1190,7.6 ,1,"12,257,154 "
620002531,ナイキサン錠１００ｍｇ,1149007F1142,7.9 ,0,"12,031,802 "
620008632,スリノフェン錠６０ｍｇ,1149019F1528,9.6 ,1,"11,732,179 "
620079315,ジクロフェナクＮａ錠２５ｍｇ「トーワ」,1147002F1625,5.6 ,1,"11,395,428 "
620079305,ジクロフェナクＮａ錠２５ｍｇ「サワイ」,1147002F1650,5.6 ,1,"10,321,179 "
620005145,ロゼオール錠６０ｍｇ,1149019F1439,7.8 ,1,"10,083,376 "
611140845,ペオン錠８０　８０ｍｇ,1149029F1033,19.2 ,0,"9,236,912 "
620002516,ザルトプロフェン錠８０ｍｇ「日医工」,1149029F1130,10.9 ,1,"8,747,991 "
610463046,オスペイン錠２００　２００ｍｇ,1149032F2104,12.6 ,1,"8,203,206 "
622366201,トラマールＯＤ錠５０ｍｇ,1149038F2020,67.8 ,0,"8,130,231 "
620004439,アデフロニック錠２５ｍｇ,1147002F1013,5.6 ,1,"7,146,865 "
622058201,イブプロフェン錠２００ｍｇ「タイヨー」,1149001F2192,7.1 ,1,"7,093,185 "
621466401,エトドラク錠２００ｍｇ「タイヨー」,1149032F2155,12.6 ,1,"6,769,412 "
620099501,ロキソプロフェンＮａ錠６０ｍｇ「ＫＮ」,1149019F1013,5.6 ,1,"6,671,066 "
620094401,ニフラン錠７５ｍｇ,1149010F1136,12.0 ,0,"6,174,261 "
611140138,クリノリル錠１００　１００ｍｇ,1149015F2020,13.7 ,0,"5,888,138 "
621634301,ザルトプロフェン錠８０ｍｇ「サワイ」,1149029F1165,10.9 ,1,"5,736,634 "
621362001,バファリン配合錠Ａ３３０　３３０ｍｇ,1143010F2074,5.7 ,0,"5,677,692 "
610406402,インフリーＳカプセル２００ｍｇ,1145005M2026,30.8 ,0,"5,550,162 "
610422326,ロキペイン錠６０ｍｇ,1149019F1277,7.8 ,1,"5,312,393 "
620006859,エトドラク錠２００ｍｇ「トーワ」,1149032F2139,16.1 ,1,"5,258,214 "
620008683,パラミヂンカプセル３００ｍｇ,1149009M1035,16.0 ,0,"5,241,825 "
621215602,ロキソプロフェンＮａ錠６０ｍｇ「日新」,1149019F1676,7.8 ,1,"4,875,200 "
620008628,ジクロフェナクナトリウムＳＲカプセル３７．５ｍｇ「オーハラ」,1147002N1182,7.6 ,1,"4,662,468 "
620079338,ジクロフェナクＮａ錠２５ｍｇ「ＹＤ」,1147002F1617,5.6 ,1,"4,554,443 "
620100501,ロキソプロフェンＮａ錠６０ｍｇ「アメル」,1149019F1668,7.8 ,1,"4,519,606 "
610406387,ハイペン錠１００ｍｇ,1149032F1027,19.7 ,0,"4,429,442 "
620107901,キョーリンＡＰ２配合顆粒,1149108D1039,12.0 ,0,"4,278,697 "
621520803,アセトアミノフェン錠２００ｍｇ「ＪＧ」,1141007F1152,8.1 ,1,"4,048,413 "
620002634,アセトアミノフェン錠２００「タツミ」　２００ｍｇ,1141007F1110,8.1 ,1,"3,901,279 "
610463033,インテバンＳＰ２５　２５ｍｇ,1145002N1145,8.4 ,1,"3,797,059 "
620007100,ポンタールシロップ３．２５％,1141005Q1081,6.4 ,0,"3,781,021 "
611140828,インフリーカプセル１００ｍｇ,1145005M1020,18.6 ,0,"3,767,604 "
620005142,ロキソプロフェンナトリウム錠６０ｍｇ「タイヨー」,1149019F1013,5.6 ,1,"3,544,318 "
620000032,カロナール細粒５０％,1141007C2020,10.2 ,1,"3,533,620 "
620098401,ロキソニン細粒１０％,1149019C1149,32.3 ,0,"3,421,766 "
620006095,プラノプロフェン錠７５ｍｇ「トーワ」,1149010F1128,7.8 ,1,"3,365,117 "
610406383,オステラック錠２００　２００ｍｇ,1149032F2031,27.6 ,0,"3,160,376 "
620007101,マイカサールカプセル２５０ｍｇ,1141005M2213,5.4 ,1,"3,134,141 "
620002039,コカールドライシロップ４０％,1141007R2023,12.2 ,1,"3,063,344 "
620006875,オキミナス錠６０ｍｇ,1149019F1455,7.8 ,1,"3,019,480 "
621215601,ロキソート錠６０ｍｇ,1149019F1552,7.8 ,1,"2,862,276 "
610406384,ジソペイン錠７５　７５ｍｇ,1149033F1021,25.5 ,0,"2,818,081 "
620000031,カルジール錠２００　２００ｍｇ,1141007F1039,8.1 ,1,"2,804,243 "
620006849,イブプロフェン錠１００ｍｇ「タツミ」,1149001F1463,5.0 ,1,"2,732,576 "
620007129,ランツジールコーワ錠３０ｍｇ,1145003F1030,11.1 ,0,"2,660,398 "
610454052,ナボールＳＲカプセル３７．５　３７．５ｍｇ,1147002N1123,22.7 ,0,"2,620,966 "
610463037,エトドラク錠２００「ＫＮ」　２００ｍｇ,1149032F2058,12.6 ,1,"2,594,821 "
622003401,トラマールカプセル５０ｍｇ,1149038M2020,67.8 ,0,"2,445,288 "
621640501,ザルトプロフェン錠８０ｍｇ「ＹＤ」,1149029F1149,10.9 ,1,"2,364,143 "
