"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620034201,ニトラゼパム錠５ｍｇ「ツルハラ」,1124003F2273,5.4 ,1,"360,715 "
611120015,ダルメートカプセル１５　１５ｍｇ,1124002M2022,10.8 ,0,"356,149 "
611120117,ハルシオン０．１２５ｍｇ錠,1124007F1020,10.2 ,0,"339,821 "
622109101,フルニトラゼパム錠１ｍｇ「ＪＧ」,1124008F1075,5.6 ,1,"332,118 "
620047101,セニラン錠２ｍｇ,1124020F2048,5.6 ,1,"328,233 "
620059801,ゾピクロン錠１０ｍｇ「サワイ」,1129007F2103,10.5 ,1,"324,415 "
611170126,ジアゼパム錠２「サワイ」　２ｍｇ,1124017F2046,5.6 ,1,"322,035 "
610462033,フェノバルビタール散１０％,1125003B2015,7.2 ,0,"315,975 "
622109201,フルニトラゼパム錠２ｍｇ「ＪＧ」,1124008F2012,6.2 ,1,"306,910 "
611120119,ロラメット錠１．０　１ｍｇ,1124010F1030,21.9 ,0,"305,110 "
620005021,セディール錠５ｍｇ,1129008F1039,18.0 ,0,"294,902 "
622175801,ゾルピデム酒石酸塩錠５ｍｇ「杏林」,1129009F1220,20.2 ,1,"293,963 "
620034702,ニトラゼパム錠５ｍｇ「テバ」,1124003F2290,5.4 ,1,"287,256 "
620005381,クアゼパム錠１５ｍｇ「アメル」,1124030F1053,44.5 ,1,"284,826 "
620035201,ニトラゼパム錠１０ｍｇ「ツルハラ」,1124003F3016,5.6 ,1,"283,228 "
620037802,トリアゾラム錠０．２５ｍｇ「テバ」,1124007F2220,5.8 ,1,"274,893 "
620066201,デパケンＲ錠２００ｍｇ,1139004G2063,18.4 ,0,"18,252,991 "
620006033,デパケンシロップ５％,1139004Q1100,7.6 ,0,"16,234,992 "
621997501,イーケプラ錠５００ｍｇ,1139010F2020,237.6 ,0,"6,898,001 "
620003654,リボトリール錠０．５ｍｇ,1139003F1040,9.1 ,0,"5,630,709 "
621210704,バルプロ酸ナトリウムシロップ５％「日医工」,1139004Q1119,6.7 ,1,"5,162,131 "
620004550,バレリンシロップ５％,1139004Q1089,6.7 ,1,"4,522,437 "
610453094,バレリン錠２００ｍｇ,1139004F2106,11.8 ,1,"4,355,353 "
611130101,テグレトール錠２００ｍｇ,1139002F1062,12.1 ,0,"4,246,136 "
620003578,デパケン細粒４０％,1139004C2061,24.8 ,0,"3,767,676 "
620008564,ラミクタール錠２５ｍｇ,1139009F3024,102.3 ,0,"3,225,193 "
622254801,イーケプラドライシロップ５０％,1139010R1020,261.2 ,0,"3,000,788 "
610421006,アレビアチン散１０％,1132002B1019,11.9 ,0,"2,992,010 "
611130100,テグレトール錠１００ｍｇ,1139002F2026,7.6 ,0,"2,879,242 "
620007132,ランドセン錠０．５ｍｇ,1139003F1059,9.1 ,0,"2,851,170 "
621997401,イーケプラ錠２５０ｍｇ,1139010F1024,145.5 ,0,"2,499,049 "
620066101,デパケンＲ錠１００ｍｇ,1139004G1040,11.2 ,0,"2,311,634 "
620004028,バルプロ酸ナトリウムＳＲ錠２００ｍｇ「アメル」,1139004G2055,12.1 ,1,"2,193,376 "
611130087,エクセグラン錠１００ｍｇ,1139005F1023,32.2 ,0,"2,151,063 "
620066301,バルプロ酸Ｎａシロップ５％「フジナガ」,1139004Q1127,6.7 ,1,"1,831,738 "
620003519,エピレナートシロップ５％,1139004Q1070,6.7 ,1,"1,725,066 "
610453041,カルバマゼピン錠２００ｍｇ「アメル」,1139002F1070,7.7 ,1,"1,637,756 "
620003156,セレニカＲ顆粒４０％,1139004D1052,39.8 ,0,"1,633,930 "
611130096,アレビアチン錠１００ｍｇ,1132002F2017,12.7 ,0,"1,467,300 "
620003652,リボトリール細粒０．１％,1139003C1044,14.9 ,0,"1,458,705 "
622042801,バルプロ酸ナトリウム細粒４０％「ＥＭＥＣ」,1139004C2070,17.9 ,1,"1,414,430 "
620005827,トピナ錠５０ｍｇ,1139008F1027,105.6 ,0,"1,338,975 "
620008565,ラミクタール錠１００ｍｇ,1139009F4020,273.8 ,0,"1,324,755 "
620004350,ガバペン錠２００ｍｇ,1139007F1022,40.4 ,0,"1,228,337 "
620002065,テグレトール細粒５０％,1139002C1082,26.0 ,0,"1,126,599 "
620003655,リボトリール錠１ｍｇ,1139003F2047,15.2 ,0,"1,092,111 "
620065701,デパケン錠２００ｍｇ,1139004F2173,14.6 ,0,"1,069,251 "
610412139,バルプロ酸ナトリウム細粒２０％「ＥＭＥＣ」,1139004C1049,11.9 ,1,"1,012,842 "
620001972,エクセグラン散２０％,1139005B1048,60.7 ,0,"909,298 "
620067201,ヒダントールＦ配合錠,1139105X1035,5.8 ,0,"870,480 "
620003662,レキシン錠２００ｍｇ,1139002F1097,7.7 ,1,"862,660 "
620000139,マイスタン細粒１％,1139006C1030,37.4 ,0,"823,068 "
610453040,カルバマゼピン錠１００ｍｇ「アメル」,1139002F2042,5.6 ,1,"812,779 "
621748201,バルプロ酸Ｎａ徐放Ｂ錠２００ｍｇ「トーワ」,1139004G2071,12.1 ,1,"760,646 "
611130039,バレリン錠１００ｍｇ,1139004F1045,9.1 ,1,"757,502 "
620002054,セレニカＲ錠２００ｍｇ,1139004G2039,24.1 ,0,"708,602 "
611130095,ヒダントール錠２５ｍｇ,1132002F1010,11.9 ,0,"674,148 "
620008563,ラミクタール錠小児用５ｍｇ,1139009F2028,32.7 ,0,"619,988 "
620007133,ランドセン錠１ｍｇ,1139003F2055,15.2 ,0,"565,614 "
620007130,ランドセン細粒０．１％,1139003C1052,14.9 ,0,"495,990 "
620062901,カルバマゼピン錠２００ｍｇ「フジナガ」,1139002F1100,7.7 ,1,"491,382 "
621390901,ゾニサミド錠１００ｍｇ「アメル」,1139005F1040,19.9 ,1,"471,222 "
620003577,デパケン細粒２０％,1139004C1057,16.8 ,0,"469,736 "
620007035,バルプロ酸ナトリウム錠２００ｍｇ「アメル」,1139004F2165,6.1 ,1,"456,204 "
610453039,カルバマゼピン細粒５０％「アメル」,1139002C1066,17.2 ,1,"392,732 "
610443011,マイスタン錠５ｍｇ,1139006F1028,25.1 ,0,"337,230 "
610422312,レキシン錠１００ｍｇ,1139002F2034,5.6 ,1,"325,071 "
620005828,トピナ錠１００ｍｇ,1139008F2023,172.4 ,0,"323,960 "
620008562,ラミクタール錠小児用２ｍｇ,1139009F1021,17.1 ,0,"289,922 "
621390701,バルプロ酸Ｎａ徐放顆粒４０％「フジナガ」,1139004D1087,26.8 ,1,"247,747 "
610453026,エピレナート徐放顆粒４０％,1139004D1044,26.8 ,1,"247,156 "
620003656,リボトリール錠２ｍｇ,1139003F3043,26.5 ,0,"224,321 "
620065001,デパケン錠１００ｍｇ,1139004F1096,9.9 ,0,"224,278 "
622085801,ガバペンシロップ５％,1139007Q1023,22.5 ,0,"222,714 "
620063201,カルバマゼピン錠１００ｍｇ「フジナガ」,1139002F2050,5.6 ,1,"213,585 "
621390801,ゾニサミド散２０％「アメル」,1139005B1056,38.9 ,1,"204,091 "
611130067,レキシン５０％細粒,1139002C1058,17.2 ,1,"200,596 "
610421009,アレビアチン錠２５ｍｇ,1132002F1010,11.9 ,0,"195,209 "
620004352,ガバペン錠４００ｍｇ,1139007F3025,66.3 ,0,"177,634 "
610443012,マイスタン錠１０ｍｇ,1139006F2024,43.2 ,0,"177,525 "
622335301,トピナ細粒１０％,1139008C1020,191.9 ,0,"169,932 "
620003976,セレニカＲ錠４００ｍｇ,1139004G3027,39.7 ,0,"168,661 "
620062701,カルバマゼピン細粒５０％「フジナガ」,1139002C1090,17.2 ,1,"152,231 "
620003653,リボトリール細粒０．５％,1139003C2040,54.6 ,0,"151,678 "
620007134,ランドセン錠２ｍｇ,1139003F3051,26.5 ,0,"150,871 "
622276201,バルプロ酸ナトリウムＳＲ錠１００ｍｇ「アメル」,1139004G1067,7.9 ,1,"138,451 "
620004351,ガバペン錠３００ｍｇ,1139007F2029,54.3 ,0,"138,163 "
620067001,ヒダントールＤ配合錠,1139103X1036,6.0 ,0,"133,280 "
621390601,バルプロ酸ナトリウム徐放Ｕ顆粒４０％「アメル」,1139004D1079,26.8 ,1,"126,748 "
610421007,ヒダントール散１０％,1132002B1019,11.9 ,0,"124,168 "
620006918,ザロンチンシロップ５％,1139001Q1042,8.8 ,0,"111,262 "
620003518,エピレナート錠２００ｍｇ,1139004F2130,11.8 ,1,"106,969 "
611130097,ヒダントール錠１００ｍｇ,1132002F2017,12.7 ,0,"88,128 "
622248401,イノベロン錠２００ｍｇ,1139012F2020,134.1 ,0,"80,322 "
620065401,バルプロ酸Ｎａ錠２００ｍｇ「フジナガ」,1139004F2190,11.8 ,1,"79,537 "
622012302,バルプロ酸Ｎａ徐放Ｂ錠１００ｍｇ「トーワ」,1139004G1059,7.9 ,1,"78,058 "
622013901,トピナ錠２５ｍｇ,1139008F3020,63.9 ,0,"77,269 "
622248301,イノベロン錠１００ｍｇ,1139012F1023,82.0 ,0,"75,096 "
610451024,オスポロット錠５０ｍｇ,1137001F1039,7.6 ,0,"69,974 "
621639203,プリミドン細粒９９．５％「日医工」,1135002C1059,32.2 ,0,"67,738 "
620065501,バルプロ酸Ｎａ錠２００ｍｇ「ＴＣＫ」,1139004F2181,6.1 ,1,"65,807 "
622050901,バルプロ酸ナトリウム錠１００ｍｇ「アメル」,1139004F1088,9.1 ,1,"49,918 "
620007131,ランドセン細粒０．５％,1139003C2059,54.6 ,0,"49,423 "
620066901,複合アレビアチン配合錠,1139100F1037,6.1 ,0,"44,573 "
621639303,プリミドン錠２５０ｍｇ「日医工」,1135002F1055,10.8 ,0,"42,809 "
620004946,エピレオプチマル散５０％,1139001B1031,44.1 ,0,"37,853 "
620006068,バルプラム徐放顆粒４０％,1139004D1060,26.8 ,1,"24,767 "
622183101,ディアコミットドライシロップ分包２５０ｍｇ,1139011R1025,521.6 ,0,"13,013 "
610451025,オスポロット錠２００ｍｇ,1137001F2035,24.9 ,0,"11,151 "
620067101,ヒダントールＥ配合錠,1139104X1030,5.7 ,0,"6,899 "
611130047,フェニトイン錠　１００ｍｇ,1132002F2017,12.7 ,0,"6,515 "
622030101,エピレナート錠１００ｍｇ,1139004F1061,9.1 ,1,"6,366 "
622030102,バルプロ酸Ｎａ錠１００ｍｇ「フジナガ」,1139004F1118,9.1 ,1,"3,833 "
620006137,ミノアレ散６６．７％,1133002B1032,19.3 ,0,"3,575 "
611130079,フェニトイン散　１０％,1132002B1019,11.9 ,0,"3,561 "
620005955,クランポール錠２００ｍｇ,1131001F1035,10.3 ,0,"3,536 "
620002023,カロナール錠２００　２００ｍｇ,1141007F1063,8.1 ,1,"47,621,898 "
620004857,セレコックス錠１００ｍｇ,1149037F1020,68.7 ,0,"24,659,527 "
620007150,ロキソプロフェン錠６０ｍｇ「ＥＭＥＣ」,1149019F1480,7.8 ,1,"20,736,992 "
620098801,ロキソニン錠６０ｍｇ,1149019F1560,17.5 ,0,"17,046,900 "
622081101,トラムセット配合錠,1149117F1020,70.1 ,0,"14,360,884 "
620100901,ロキソプロフェンナトリウム錠６０ｍｇ「日医工」,1149019F1013,5.6 ,1,"11,439,648 "
620000033,カロナール錠３００　３００ｍｇ,1141007F2027,9.0 ,1,"10,199,870 "
620007022,ノイロトロピン錠４単位,1149023F1036,32.4 ,0,"8,221,909 "
622366101,トラマールＯＤ錠２５ｍｇ,1149038F1024,38.6 ,0,"5,863,352 "
620099301,ロキソプロフェンＮａ錠６０ｍｇ「サワイ」,1149019F1587,7.8 ,1,"5,049,642 "
620002038,コカール錠２００ｍｇ,1141007F1071,8.1 ,1,"4,730,769 "
620007100,ポンタールシロップ３．２５％,1141005Q1081,6.4 ,0,"4,651,408 "
622381201,カロナール錠５００　５００ｍｇ,1141007F3023,10.3 ,1,"3,997,101 "
620099201,ロキソプロフェンＮａ錠６０ｍｇ「トーワ」,1149019F1625,7.8 ,1,"3,710,319 "
620099601,ロキソプロフェンＮａ錠６０ｍｇ「テバ」,1149019F1013,5.6 ,1,"3,095,784 "
620002022,カロナール細粒２０％,1141007C1075,8.6 ,1,"2,821,633 "
620008780,ロブ錠６０ｍｇ,1149019F1544,7.8 ,1,"2,733,186 "
620002510,カロナールシロップ２％,1141007Q1048,4.6 ,1,"2,719,475 "
620002531,ナイキサン錠１００ｍｇ,1149007F1142,7.9 ,0,"2,559,746 "
620004858,セレコックス錠２００ｍｇ,1149037F2026,105.9 ,0,"2,353,360 "
610443080,ロルカム錠４ｍｇ,1149036F2021,25.8 ,0,"2,033,106 "
620007096,ボルタレン錠２５ｍｇ,1147002F1560,13.1 ,0,"1,822,488 "
620007152,ロキソプロフェンナトリウム錠６０ｍｇ「ＣＨ」,1149019F1013,5.6 ,1,"1,489,699 "
620004626,ロキソマリン錠６０ｍｇ,1149019F1013,5.6 ,1,"1,361,914 "
610406388,ハイペン錠２００ｍｇ,1149032F2023,27.6 ,0,"1,250,322 "
620100001,ロキソプロフェンＮａ錠６０ｍｇ「三和」,1149019F1617,7.8 ,1,"1,124,774 "
620000032,カロナール細粒５０％,1141007C2020,10.2 ,1,"1,118,332 "
620005142,ロキソプロフェンナトリウム錠６０ｍｇ「タイヨー」,1149019F1013,5.6 ,1,"1,010,726 "
622003301,トラマールカプセル２５ｍｇ,1149038M1023,38.6 ,0,"976,599 "
620098902,ロキソプロフェンＮａ錠６０ｍｇ「ＹＤ」,1149019F1609,7.8 ,1,"759,313 "
621392002,ロキソプロフェンナトリウム内服液６０ｍｇ「日医工」　０．６％,1149019S1038,2.5 ,1,"684,116 "
611140844,ソレトン錠８０　８０ｍｇ,1149029F1025,19.2 ,0,"659,797 "
620079315,ジクロフェナクＮａ錠２５ｍｇ「トーワ」,1147002F1625,5.6 ,1,"570,713 "
620002636,アセトアミノフェン錠２００ｍｇ「ＮＰ」,1141007F1080,8.1 ,1,"562,166 "
611140236,ソランタール錠１００ｍｇ,1148001F2101,12.8 ,0,"545,272 "
622366201,トラマールＯＤ錠５０ｍｇ,1149038F2020,67.8 ,0,"536,328 "
620007095,ボルタレンＳＲカプセル３７．５ｍｇ,1147002N1174,23.2 ,0,"527,872 "
620002537,ブルフェン錠１００　１００ｍｇ,1149001F1455,5.8 ,0,"520,676 "
621558101,ＳＧ配合顆粒,1149116D1033,11.1 ,0,"480,919 "
620005145,ロゼオール錠６０ｍｇ,1149019F1439,7.8 ,1,"447,278 "
620067312,アセトアミノフェン「ＪＧ」原末,1141001X1118,8.0 ,0,"446,365 "
620001953,アセトアミノフェン錠２００ｍｇ（ＴＹＫ）,1141007F1055,8.1 ,1,"440,967 "
611140431,ポンタールカプセル２５０ｍｇ,1141005M2094,9.3 ,0,"435,703 "
620002432,モービック錠１０ｍｇ,1149035F2027,57.1 ,0,"428,338 "
611140845,ペオン錠８０　８０ｍｇ,1149029F1033,19.2 ,0,"408,055 "
620008632,スリノフェン錠６０ｍｇ,1149019F1528,9.6 ,1,"352,726 "
620079305,ジクロフェナクＮａ錠２５ｍｇ「サワイ」,1147002F1650,5.6 ,1,"349,149 "
621534501,ロキソプロフェンナトリウム錠６０ｍｇ「クニヒロ」,1149019F1013,5.6 ,1,"344,072 "
620002516,ザルトプロフェン錠８０ｍｇ「日医工」,1149029F1130,10.9 ,1,"300,100 "
610422326,ロキペイン錠６０ｍｇ,1149019F1277,7.8 ,1,"290,668 "
620002039,コカールドライシロップ４０％,1141007R2023,12.2 ,1,"287,809 "
620079338,ジクロフェナクＮａ錠２５ｍｇ「ＹＤ」,1147002F1617,5.6 ,1,"269,377 "
620006859,エトドラク錠２００ｍｇ「トーワ」,1149032F2139,16.1 ,1,"260,751 "
621466202,エトドラク錠２００ｍｇ「ＳＷ」,1149032F2171,12.6 ,1,"248,576 "
620004439,アデフロニック錠２５ｍｇ,1147002F1013,5.6 ,1,"245,388 "
610463046,オスペイン錠２００　２００ｍｇ,1149032F2104,12.6 ,1,"227,511 "
620099501,ロキソプロフェンＮａ錠６０ｍｇ「ＫＮ」,1149019F1013,5.6 ,1,"208,414 "
620100501,ロキソプロフェンＮａ錠６０ｍｇ「アメル」,1149019F1668,7.8 ,1,"201,877 "
620000008,アニルーメ錠２００ｍｇ,1141007F1047,8.1 ,1,"196,989 "
620002640,アニルーメ錠３００ｍｇ,1141007F2035,9.0 ,1,"196,307 "
611140138,クリノリル錠１００　１００ｍｇ,1149015F2020,13.7 ,0,"188,866 "
621520803,アセトアミノフェン錠２００ｍｇ「ＪＧ」,1141007F1152,8.1 ,1,"188,112 "
621466401,エトドラク錠２００ｍｇ「タイヨー」,1149032F2155,12.6 ,1,"187,142 "
620000031,カルジール錠２００　２００ｍｇ,1141007F1039,8.1 ,1,"175,698 "
622325600,ロキソプロフェンナトリウム６０ｍｇ錠,1149019F1013,5.6 ,1,"170,746 "
610406387,ハイペン錠１００ｍｇ,1149032F1027,19.7 ,0,"168,426 "
621212601,ジクロフェナクＮａ徐放カプセル３７．５ｍｇ「トーワ」,1147002N1190,7.6 ,1,"160,878 "
620002639,アトミフェン錠２００　２００ｍｇ,1141007F1136,8.1 ,1,"159,514 "
611140785,ナパ,1141001X1010,7.2 ,0,"158,097 "
621677503,アセトアミノフェン錠３００ｍｇ「ＪＧ」,1141007F2043,9.0 ,1,"145,508 "
621215602,ロキソプロフェンＮａ錠６０ｍｇ「日新」,1149019F1676,7.8 ,1,"137,447 "
611140017,アスピリン,1143001X1015,2.0 ,0,"132,027 "
620002634,アセトアミノフェン錠２００「タツミ」　２００ｍｇ,1141007F1110,8.1 ,1,"130,366 "
611140022,アセトアミノフェン,1141001X1010,7.2 ,0,"125,451 "
621362001,バファリン配合錠Ａ３３０　３３０ｍｇ,1143010F2074,5.7 ,0,"116,052 "
620094401,ニフラン錠７５ｍｇ,1149010F1136,12.0 ,0,"106,630 "
620006849,イブプロフェン錠１００ｍｇ「タツミ」,1149001F1463,5.0 ,1,"106,356 "
610463037,エトドラク錠２００「ＫＮ」　２００ｍｇ,1149032F2058,12.6 ,1,"105,470 "
621215601,ロキソート錠６０ｍｇ,1149019F1552,7.8 ,1,"105,116 "
611140395,ブルフェン錠２００　２００ｍｇ,1149001F2168,9.5 ,0,"103,645 "
622003401,トラマールカプセル５０ｍｇ,1149038M2020,67.8 ,0,"98,123 "
610406383,オステラック錠２００　２００ｍｇ,1149032F2031,27.6 ,0,"96,425 "
620007129,ランツジールコーワ錠３０ｍｇ,1145003F1030,11.1 ,0,"96,208 "
622404701,ワントラム錠１００ｍｇ,1149038G1020,119.1 ,0,"89,673 "
610406384,ジソペイン錠７５　７５ｍｇ,1149033F1021,25.5 ,0,"86,467 "
620098401,ロキソニン細粒１０％,1149019C1149,32.3 ,0,"85,019 "
620090601,イブプロフェン錠１００ｍｇ「タイヨー」,1149001F1480,5.0 ,1,"81,665 "
620002726,サールツー錠２００ｍｇ,1141007F1144,8.1 ,1,"79,139 "
620002431,モービック錠５ｍｇ,1149035F1020,37.2 ,0,"76,248 "
620098501,ロキソプロフェンＮａ細粒１０％「サワイ」,1149019C1157,13.9 ,1,"75,347 "
620006875,オキミナス錠６０ｍｇ,1149019F1455,7.8 ,1,"71,318 "
611140828,インフリーカプセル１００ｍｇ,1145005M1020,18.6 ,0,"67,857 "
611140237,ソランタール錠５０ｍｇ,1148001F1059,9.6 ,0,"67,525 "
620067313,アセトアミノフェン「ファイザー」原末,1141001X1010,7.2 ,0,"66,442 "
620008683,パラミヂンカプセル３００ｍｇ,1149009M1035,16.0 ,0,"63,859 "
