"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620002194,ケタラール筋注用５００ｍｇ　１０ｍＬ,1119400A2038,"1,526.0 ",0,"4,871 "
621702501,プロポフォール１％静注５０ｍＬ「マイラン」　５００ｍｇ,1119402A2126,"1,193.0 ",1,"4,200 "
620002963,注射用チアミラールナトリウム　５００ｍｇ（溶解液付）,1115403D3019,489.0 ,0,"3,837 "
622207301,プロポフォール１％静注１００ｍＬ「日医工」　１ｇ,1119402A3050,"1,003.0 ",1,"1,852 "
622255301,１％ディプリバン注　２００ｍｇ２０ｍＬ,1119402A4056,"1,232.0 ",0,"1,789 "
622224202,プロポフォール１％静注１００ｍＬ「ファイザー」　１ｇ,1119402A3092,"1,841.0 ",1,"1,074 "
641110010,注射用チオペンタールナトリウム　５００ｍｇ,1115400X2015,"1,104.0 ",0,-
641110009,注射用チオペンタールナトリウム　３００ｍｇ,1115400X1019,889.0 ,0,-
622224201,プロポフォール１％静注１００ｍＬ「マイラン」　１ｇ,1119402A3068,"1,841.0 ",1,-
620005677,注射用チアミラールナトリウム　３００ｍｇ（溶解液付）,1115403D4015,469.0 ,0,-
622121401,プロポフォール注１％「Ｆ」　１ｇ１００ｍＬ,1119402A3041,"1,841.0 ",1,-
620003228,ドルミカム注射液１０ｍｇ　２ｍＬ,1124401A1052,133.0 ,0,"2,303,198 "
620004200,ミダゾラム注１０ｍｇ「サンド」　２ｍＬ,1124401A1060,75.0 ,1,"2,057,177 "
620001913,プレセデックス静注液２００μｇ「マルイシ」　２ｍＬ,1129400A1038,"5,192.0 ",0,"515,193 "
620008232,ミダゾラム注射液１０ｍｇ「タイヨー」　２ｍＬ,1124401A1079,75.0 ,1,"488,627 "
620003264,プレセデックス静注液２００μｇ「ホスピーラ」　２ｍＬ,1129400A1046,"5,192.0 ",0,"448,483 "
641170026,ホリゾン注射液１０ｍｇ,1124402A2045,98.0 ,0,"287,287 "
640454022,セルシン注射液１０ｍｇ,1124402A2053,98.0 ,0,"264,558 "
620003835,ロヒプノール静注用２ｍｇ,1124400A1040,144.0 ,0,"238,510 "
620005164,サイレース静注２ｍｇ,1124400A1058,159.0 ,0,"139,309 "
640454021,セルシン注射液５ｍｇ,1124402A1030,67.0 ,0,"130,370 "
620003795,フェノバール注射液１００ｍｇ　１０％１ｍＬ,1125402A1054,75.0 ,0,"107,516 "
620005169,ジアゼパム注射液１０ｍｇ「タイヨー」,1124402A2061,58.0 ,1,"79,622 "
621837101,ミダゾラム注射液１０ｍｇ「テバ」　２ｍＬ,1124401A1087,75.0 ,1,"24,110 "
622103701,ジアゼパム注射液５ｍｇ「タイヨー」,1124402A1049,56.0 ,1,"12,844 "
620004156,注射用アイオナール・ナトリウム（０．２）　２００ｍｇ,1125401D2028,243.0 ,0,"3,696 "
620000188,アレビアチン注２５０ｍｇ　５％５ｍＬ,1132400A1033,132.0 ,0,"287,302 "
622093701,ホストイン静注７５０ｍｇ　１０ｍＬ,1132401A1020,"6,361.0 ",0,"177,963 "
622308401,イーケプラ点滴静注５００ｍｇ　５ｍＬ,1139402A1025,"1,978.0 ",0,"56,042 "
620008567,ノーベルバール静注用２５０ｍｇ,1139400F1023,"2,119.0 ",0,"40,423 "
622370301,ミダフレッサ静注０．１％　１０ｍｇ１０ｍＬ,1139401A1020,"3,340.0 ",0,"21,290 "
620006355,ロピオン静注５０ｍｇ　５ｍＬ,1149407A1040,239.0 ,0,"2,843,965 "
622267401,アセリオ静注液１０００ｍｇ　１，０００ｍｇ１００ｍＬ,1141400A1024,332.0 ,0,"2,762,462 "
641140051,ソセゴン注射液１５ｍｇ,1149401A1027,68.0 ,0,"1,561,371 "
620004717,ノイロトロピン注射液３．６単位　３ｍＬ,1149601A2062,167.0 ,0,"1,193,107 "
641140070,ペンタジン注射液１５　１５ｍｇ,1149401A1051,68.0 ,0,"1,018,931 "
620003245,レペタン注０．２ｍｇ,1149403A1050,145.0 ,0,"358,098 "
641140136,メチロン注２５％　１ｍＬ,1144400A2014,92.0 ,0,"191,541 "
620004651,カピステン筋注５０ｍｇ,1149402A1056,128.0 ,0,"103,363 "
620005153,カシワドール静注　２０ｍＬ,1149500A1110,77.0 ,0,"90,217 "
620000258,トラマール注１００　１００ｍｇ,1149400A1049,99.0 ,0,"84,543 "
620006217,カシロン静注１０ｍＬ,1149501A1122,61.0 ,1,"74,353 "
641140052,ソセゴン注射液３０ｍｇ,1149401A2023,133.0 ,0,"71,899 "
620111101,ザルソロイチン静注２０ｍＬ,1149500A1128,61.0 ,1,"63,818 "
620001936,ネオビタカイン注シリンジ５ｍＬ,1149503G1027,353.0 ,0,"55,839 "
620003246,レペタン注０．３ｍｇ,1149403A2057,213.0 ,0,"50,176 "
640412048,ナブトピン注　３ｍＬ,1149601A2046,86.0 ,1,"42,756 "
641140146,メチロン注２５％　２ｍＬ,1144400A3126,95.0 ,0,"41,798 "
620006232,ザルソロン静注５００ｍｇ　５％１０ｍＬ,1143400A2114,58.0 ,1,"32,607 "
641140071,ペンタジン注射液３０　３０ｍｇ,1149401A2058,133.0 ,0,"32,121 "
620008930,ヘパルス静注０．５ｇ　５％１０ｍＬ,1143400A2130,58.0 ,1,"30,558 "
621217201,ザルソロイチン静注１０ｍＬ,1149501A1130,61.0 ,1,"25,168 "
620003776,ネオビタカイン注５ｍＬ,1149503A1083,226.0 ,0,"24,849 "
641140109,セダペイン注１５　１．５％１ｍＬ,1149405A1025,175.0 ,0,"22,502 "
620074401,サリチル酸ナトリウム静注０．５ｇ「日新」　５％１０ｍＬ,1143400A2149,58.0 ,1,"22,232 "
641140119,ロイサールＳ注射液　２０ｍＬ,1149500A1080,61.0 ,1,"22,126 "
620008941,メジェイド筋注５０ｍｇ,1149402A1072,56.0 ,1,"21,415 "
641140046,スルピリン注射液　２５％１ｍＬ,1144400A2014,92.0 ,0,"17,225 "
620109703,ケトプロフェン筋注５０ｍｇ「日新」,1149402A1080,56.0 ,1,"16,697 "
640412023,ジブカルソー注　５ｍＬ,1149503A1032,75.0 ,1,"16,462 "
640406125,トスパリール注１５　１５ｍｇ,1149401A1060,69.0 ,0,"16,114 "
620005168,サルソニン静注０．５ｇ　５％１０ｍＬ,1143400A2106,58.0 ,1,"15,412 "
620004727,ハフトロン静注０．５ｇ　５％１０ｍＬ,1143400A2092,58.0 ,1,"13,411 "
640412018,ザルチロン注　１０ｍＬ,1149501A1092,61.0 ,1,"12,891 "
640407152,サイリジン注　１０ｍＬ,1149501A1068,61.0 ,1,"12,267 "
620004649,カシミタール静注　２０ｍＬ,1149500A1101,60.0 ,0,"11,910 "
620004716,ノイロトロピン注射液１．２単位　１ｍＬ,1149601A1031,87.0 ,0,"11,806 "
641140133,スルピリン注２５％「イセイ」　１ｍＬ,1144400A2014,92.0 ,0,"10,730 "
620076111,スルピリン注射液２５０ｍｇ「日医工」　２５％１ｍＬ,1144400A2014,92.0 ,0,"9,592 "
620003775,ネオビタカイン注２ｍＬ,1149502A1089,183.0 ,0,"9,334 "
620006271,トスパリール注３０ｍｇ,1149401A2066,115.0 ,1,"8,637 "
620076107,スルピリン注２５０ｍｇ「ＮＰ」　２５％１ｍＬ,1144400A2014,92.0 ,0,"8,523 "
641140134,スルピリン注射液２５０ｍｇ「トーワ」　２５％１ｍＬ,1144400A2014,92.0 ,0,"8,102 "
620005167,サルソニン静注０．２５ｇ　５％５ｍＬ,1143400A1037,56.0 ,1,"7,926 "
640412022,ジブカルソー注　２ｍＬ,1149502A1038,59.0 ,1,"7,745 "
620109902,ブプレノルフィン注０．２ｍｇ「日新」,1149403A1077,81.0 ,1,"6,802 "
620001935,ネオビタカイン注シリンジ２ｍＬ,1149502G1022,314.0 ,0,"6,299 "
620004696,タイオゼット注５ｍＬ,1149503A1016,65.0 ,1,"5,710 "
640407247,ヤスラミン注　１０ｍＬ,1149501A1076,61.0 ,1,"4,280 "
641140144,スルピリン注射液５００ｍｇ「トーワ」　２５％２ｍＬ,1144400A3010,92.0 ,0,"3,874 "
620076209,スルピリン注射液５００ｍｇ「日医工」　２５％２ｍＬ,1144400A3010,92.0 ,0,"3,792 "
620007309,ザルバン注０．２ｍｇ,1149403A1069,81.0 ,1,"3,631 "
641140153,ピリツイン注　２０ｍＬ,1149500A1098,61.0 ,1,"3,315 "
620007390,トリガイン注５ｍＬ,1149503A1113,75.0 ,1,"3,285 "
620004695,タイオゼット注２ｍＬ,1149502A1097,59.0 ,1,"3,102 "
620005856,スペロン注２５０ｍｇ　２５％１ｍＬ,1144400A2014,92.0 ,0,"3,008 "
641140047,スルピリン注射液　２５％２ｍＬ,1144400A3010,92.0 ,0,"2,145 "
640433062,ビーセルファ注　５ｍＬ,1149503A1075,75.0 ,1,"1,967 "
620007313,ジカベリン注５ｍＬ,1149503A1105,75.0 ,1,"1,953 "
641140130,スルピリン注「ヒシヤマ」２５％　１ｍＬ,1144400A2014,92.0 ,0,"1,859 "
620110202,ブプレノルフィン注０．３ｍｇ「日新」,1149403A2073,107.0 ,1,-
620005857,スペロン注５００ｍｇ　２５％２ｍＬ,1144400A3169,95.0 ,0,-
620007310,ザルバン注０．３ｍｇ,1149403A2065,107.0 ,1,-
620112101,ヤスラミン配合静注　１０ｍＬ,1149501A1149,61.0 ,1,-
620007312,ジカベリン注２ｍＬ,1149502A1100,59.0 ,1,-
640433061,ビーセルファ注　２ｍＬ,1149502A1070,59.0 ,1,-
641140049,スルピリン注射液　５０％１ｍＬ,1144400A4017,92.0 ,0,-
620007389,トリガイン注２ｍＬ,1149502A1119,59.0 ,1,-
641140045,スルピリン注射液　１０％２ｍＬ,1144400A1018,95.0 ,0,-
620008889,ドパストン静注２５ｍｇ　０．２５％１０ｍＬ,1164400A1045,153.0 ,0,"326,409 "
620008890,ドパストン静注５０ｍｇ　０．２５％２０ｍＬ,1164400A2041,282.0 ,0,"139,389 "
620005147,アキネトン注射液５ｍｇ　０．５％１ｍＬ,1162400A1059,58.0 ,0,"87,245 "
620000243,タスモリン注５ｍｇ　０．５％１ｍＬ,1162400A1040,56.0 ,1,"46,567 "
622149301,アポカイン皮下注３０ｍｇ　３ｍＬ,1169400G1028,"7,766.0 ",0,"2,335 "
641170001,アタラックス－Ｐ注射液（２５ｍｇ／ｍｌ）　２．５％１ｍＬ,1179401A1026,56.0 ,0,"1,899,870 "
620000242,セレネース注５ｍｇ　０．５％１ｍＬ,1179404A1070,92.0 ,0,"1,118,132 "
641170002,アタラックス－Ｐ注射液（５０ｍｇ／ｍｌ）　５％１ｍＬ,1179401A2022,62.0 ,0,"282,279 "
620008951,リントン注５ｍｇ　０．５％１ｍＬ,1179404A1089,56.0 ,1,"249,159 "
620004718,ノバミン筋注５ｍｇ　０．５％１ｍＬ,1172404A1037,61.0 ,0,"85,355 "
641170052,コントミン筋注１０ｍｇ　０．５％２ｍＬ,1171400A1015,92.0 ,0,"54,183 "
620007173,アナフラニール点滴静注液２５ｍｇ,1174401A1038,230.0 ,0,"53,685 "
621905401,リスパダール　コンスタ筋注用５０ｍｇ　（懸濁用液付）,1179407G3029,"38,780.0 ",0,"33,949 "
641170056,コントミン筋注２５ｍｇ　０．５％５ｍＬ,1171400A2011,92.0 ,0,"28,728 "
640463106,フルデカシン筋注２５ｍｇ　１ｍＬ,1172405A1031,"1,564.0 ",0,"28,061 "
641170048,ハロマンス注１００ｍｇ　１ｍＬ,1179406A2033,"2,766.0 ",0,"20,076 "
620004746,ヒルナミン筋注２５ｍｇ　２．５％１ｍＬ,1172403A1059,56.0 ,0,"16,992 "
622210701,ジプレキサ筋注用１０ｍｇ,1179408E1020,"2,126.0 ",0,"16,741 "
640463138,レボトミン筋注２５ｍｇ　２．５％１ｍＬ,1172403A1040,56.0 ,0,"16,496 "
641170047,ハロマンス注５０ｍｇ　１ｍＬ,1179406A1037,"1,728.0 ",0,"15,457 "
620007398,トロペロン注４ｍｇ　２ｍＬ,1179405A1032,206.0 ,0,"14,394 "
621905201,リスパダール　コンスタ筋注用２５ｍｇ　（懸濁用液付）,1179407G1026,"24,192.0 ",0,"9,261 "
621905301,リスパダール　コンスタ筋注用３７．５ｍｇ　（懸濁用液付）,1179407G2022,"31,883.0 ",0,"7,318 "
622278701,ゼプリオン水懸筋注１５０ｍｇシリンジ,1179409G5020,"64,202.0 ",0,"6,532 "
622409901,エビリファイ持続性水懸筋注用４００ｍｇシリンジ,1179410G2024,"46,539.0 ",0,"6,530 "
622278601,ゼプリオン水懸筋注１００ｍｇシリンジ,1179409G4024,"48,716.0 ",0,"6,249 "
641170046,ネオペリドール注１００　１００ｍｇ１ｍＬ,1179406A2025,"2,526.0 ",0,"6,164 "
641170058,コントミン筋注５０ｍｇ　１％５ｍＬ,1171400A3018,94.0 ,0,"4,523 "
640463104,ピーゼットシー筋注２ｍｇ　０．２％１ｍＬ,1172402A1046,62.0 ,0,"4,416 "
641170045,ネオペリドール注５０　５０ｍｇ１ｍＬ,1179406A1029,"1,609.0 ",0,"4,207 "
622278501,ゼプリオン水懸筋注７５ｍｇシリンジ,1179409G3028,"40,051.0 ",0,"1,832 "
620004712,ドグマチール筋注１００ｍｇ,1179403A1050,141.0 ,0,"1,692 "
622278401,ゼプリオン水懸筋注５０ｍｇシリンジ,1179409G2021,"30,391.0 ",0,-
622409801,エビリファイ持続性水懸筋注用３００ｍｇシリンジ,1179410G1028,"38,271.0 ",0,-
622278301,ゼプリオン水懸筋注２５ｍｇシリンジ,1179409G1025,"18,958.0 ",0,-
622409701,エビリファイ持続性水懸筋注用４００ｍｇ　（懸濁用液付）,1179410E2023,"46,480.0 ",0,-
641170031,クロルプロマジン塩酸塩注射液　０．５％２ｍＬ,1171400A1015,92.0 ,0,-
622409601,エビリファイ持続性水懸筋注用３００ｍｇ　（懸濁用液付）,1179410E1027,"38,212.0 ",0,-
641170032,クロルプロマジン塩酸塩注射液　０．５％５ｍＬ,1171400A2011,92.0 ,0,-
641170033,クロルプロマジン塩酸塩注射液　１％５ｍＬ,1171400A3018,94.0 ,0,-
621974901,ラジカット点滴静注バッグ３０ｍｇ　１００ｍＬ,1190401G1026,"5,893.0 ",0,"1,223,528 "
622072501,エダラボン点滴静注液バッグ３０ｍｇ「日医工」　１００ｍＬ,1190401G1115,"2,589.0 ",1,"484,258 "
622044801,エダラボン点滴静注液３０ｍｇバッグ「明治」　１００ｍＬ,1190401G1093,"2,589.0 ",1,"338,635 "
622079601,エダラボン点滴静注液３０ｍｇバッグ「ＮＰ」　１００ｍＬ,1190401G1069,"2,589.0 ",1,"333,945 "
622043601,エダラボン点滴静注３０ｍｇバッグ「アイロム」　１００ｍＬ,1190401G1042,"2,589.0 ",1,"95,514 "
640451014,ラジカット注３０ｍｇ　２０ｍＬ,1190401A1023,"5,893.0 ",0,"86,718 "
622074601,エダラボン点滴静注バッグ３０ｍｇ「杏林」　１００ｍＬ,1190401G1166,"2,589.0 ",1,"86,510 "
622075301,エダラボン点滴静注液３０ｍｇバッグ「ケミファ」　１００ｍＬ,1190401G1077,"3,542.0 ",1,"70,112 "
622045101,エダラボン点滴静注３０ｍｇバッグ「タカタ」　１００ｍＬ,1190401G1050,"2,589.0 ",1,"63,838 "
622147101,エダラボン点滴静注バッグ３０ｍｇ「ファイザー」　１００ｍＬ,1190401G1190,"3,542.0 ",1,"62,807 "
622067501,エダラボン点滴静注３０ｍｇバッグ「ＤＳＥＰ」　１００ｍＬ,1190401G1034,"3,542.0 ",1,"57,361 "
622052601,エダラボン点滴静注液３０ｍｇバッグ「サワイ」　１００ｍＬ,1190401G1085,"3,542.0 ",1,"51,969 "
622063801,エダラボン点滴静注バッグ３０ｍｇ「ＮＳ」　１００ｍＬ,1190401G1131,"3,542.0 ",1,"30,539 "
622074501,エダラボン点滴静注３０ｍｇ「杏林」　２０ｍＬ,1190401A1104,"3,349.0 ",1,"30,182 "
622176901,エダラボン点滴静注液３０ｍｇバッグ「サンド」　１００ｍＬ,1190401G1212,"2,589.0 ",1,"27,754 "
622111201,エダラボン点滴静注３０ｍｇバッグ「トーワ」　１００ｍＬ,1190401G1174,"3,542.0 ",1,"25,412 "
622072401,エダラボン点滴静注液３０ｍｇ「日医工」　２０ｍＬ,1190401A1201,"2,601.0 ",1,"24,764 "
622220401,エダラボン点滴静注３０ｍｇバッグ「ＨＫ」　１００ｍＬ,1190401G1220,"3,542.0 ",1,"23,362 "
622062003,エダラボン点滴静注液バッグ３０ｍｇ「ＴＹＫ」　１００ｍＬ,1190401G1182,"2,589.0 ",1,"20,873 "
622048301,エダラボン点滴静注バッグ３０ｍｇ「ＡＡ」　１００ｍＬ,1190401G1123,"3,542.0 ",1,"15,440 "
622044701,エダラボン点滴静注３０ｍｇ「明治」　２０ｍＬ,1190401A1147,"2,601.0 ",1,"13,135 "
622079501,エダラボン点滴静注３０ｍｇ「ＮＰ」　２０ｍＬ,1190401A1066,"2,601.0 ",1,"10,292 "
622075201,エダラボン点滴静注液３０ｍｇ「ケミファ」　２０ｍＬ,1190401A1171,"3,349.0 ",1,"8,911 "
622074701,エダラボン点滴静注液３０ｍｇ「Ｆ」　２０ｍＬ,1190401A2038,"3,349.0 ",1,"7,417 "
622048701,エダラボン点滴静注バッグ３０ｍｇ「アメル」　１００ｍＬ,1190401G1158,"3,542.0 ",1,"7,365 "
622044401,エダラボン点滴静注３０ｍｇ「ファイザー」　２０ｍＬ,1190401A1139,"3,349.0 ",1,"6,425 "
622071201,エダラボン点滴静注バッグ３０ｍｇ「ＹＤ」　１００ｍＬ,1190401G1140,"2,589.0 ",1,"4,788 "
622056501,エダラボン点滴静注３０ｍｇ「トーワ」　２０ｍＬ,1190401A2020,"3,349.0 ",1,"4,317 "
622063701,エダラボン点滴静注液３０ｍｇ「ＮＳ」　２０ｍＬ,1190401A1155,"2,601.0 ",1,"3,285 "
622158501,エダラボン点滴静注液３０ｍｇバッグ「Ｆ」　１００ｍＬ,1190401G1204,"3,542.0 ",1,"3,135 "
622067401,エダラボン点滴静注３０ｍｇ「ＤＳＥＰ」　２０ｍＬ,1190401A1031,"3,349.0 ",1,"2,418 "
622052501,エダラボン点滴静注液３０ｍｇ「サワイ」　２０ｍＬ,1190401A1198,"3,349.0 ",1,"1,586 "
622052003,エダラボン点滴静注３０ｍｇ「ＨＫ」　２０ｍＬ,1190401A1228,"3,349.0 ",1,"1,365 "
622043501,エダラボン点滴静注３０ｍｇ「アイロム」　２０ｍＬ,1190401A1074,"3,349.0 ",1,"1,027 "
622051501,エダラボン点滴静注３０ｍｇ「ＫＮ」　２０ｍＬ,1190401A1058,"3,349.0 ",1,-
622061902,エダラボン点滴静注液３０ｍｇ「ＴＹＫ」　２０ｍＬ,1190401A1236,"3,349.0 ",1,-
622048601,エダラボン点滴静注３０ｍｇ「アメル」　２０ｍＬ,1190401A1082,"3,349.0 ",1,-
622044901,エダラボン点滴静注３０ｍｇ「タカタ」　２０ｍＬ,1190401A1112,"2,601.0 ",1,-
622339501,タイサブリ点滴静注３００ｍｇ　１５ｍＬ,1190402A1028,"228,164.0 ",0,-
622071101,エダラボン点滴静注液３０ｍｇ「ＹＤ」　２０ｍＬ,1190401A1163,"3,349.0 ",1,-
641210004,キシロカイン注射液「１％」エピレナミン（１：１００，０００）含有,1214400A2029,11.0 ,0,"11,556,451 "
641210003,キシロカイン注射液「０．５％」エピレナミン１：１００，０００含有,1214400A1022,10.8 ,0,"3,223,822 "
641210099,キシロカイン注射液１％,1214401A3020,11.2 ,0,"2,461,913 "
620007263,キシロカイン注ポリアンプ１％　１０ｍＬ,1214400A8051,102.0 ,0,"2,291,521 "
641210018,マーカイン注０．２５％,1214403A2022,15.0 ,0,"1,390,191 "
641210091,１％カルボカイン注,1214402A2028,11.5 ,0,"1,050,577 "
641210022,リドカイン注射液　１％,1214401A3011,9.8 ,0,"1,019,716 "
640451001,アナペイン注２ｍｇ／ｍＬ　０．２％１００ｍＬ,1214405A2021,"1,673.0 ",0,"1,012,052 "
620007262,キシロカイン注ポリアンプ１％　５ｍＬ,1214400A7055,60.0 ,0,"805,714 "
620002937,キシロカイン注シリンジ１％　１０ｍＬ,1214400G2021,222.0 ,1,"761,673 "
641210100,リドカイン注「ＮＭ」１％,1214401A3011,9.8 ,0,"750,895 "
641210005,キシロカイン注射液「２％」エピレナミン（１：８０，０００）含有,1214400A3025,16.5 ,0,"741,255 "
641210102,キシロカイン注射液２％,1214401A4026,16.4 ,0,"682,693 "
641210019,マーカイン注０．５％,1214403A3029,20.3 ,0,"660,489 "
640451002,アナペイン注７．５ｍｇ／ｍＬ　０．７５％１０ｍＬ,1214405A3028,626.0 ,0,"563,382 "
640443005,マーカイン注脊麻用０．５％高比重　４ｍＬ,1214403A4025,451.0 ,0,"405,674 "
641210093,キシロカイン注射液０．５％,1214401A1027,10.2 ,0,"369,072 "
640451003,アナペイン注７．５ｍｇ／ｍＬ　０．７５％２０ｍＬ,1214405A4024,"1,138.0 ",0,"353,772 "
641210105,静注用キシロカイン２％　５ｍＬ,1214401A5014,92.0 ,0,"316,613 "
620004316,カルボカインアンプル注１％　１０ｍＬ,1214402H1011,110.0 ,0,"292,101 "
620006810,ポプスカイン０．２５％注バッグ２５０ｍｇ／１００ｍＬ,1214407G3020,"1,708.0 ",0,"247,853 "
640443006,マーカイン注脊麻用０．５％等比重　４ｍＬ,1214403A5021,451.0 ,0,"245,963 "
620007265,キシロカイン注ポリアンプ２％　１０ｍＬ,1214400H1055,147.0 ,0,"229,242 "
641210092,２％カルボカイン注,1214402A3024,18.5 ,0,"207,113 "
641210017,マーカイン注０．１２５％,1214403A1026,13.3 ,0,"194,859 "
620007261,キシロカイン注ポリアンプ０．５％　１０ｍＬ,1214400A6059,98.0 ,0,"149,077 "
641210023,リドカイン注射液　２％,1214401A4018,14.4 ,0,"136,975 "
620007264,キシロカイン注ポリアンプ２％　５ｍＬ,1214400A9058,81.0 ,0,"132,995 "
641210090,０．５％カルボカイン注,1214402A1021,11.0 ,0,"131,762 "
620003202,塩酸メピバカイン注シリンジ１％「ＮＰ」　１０ｍＬ,1214406G2029,206.0 ,1,"113,678 "
640451000,アナペイン注２ｍｇ／ｍＬ　０．２％１０ｍＬ,1214405A1025,339.0 ,0,"113,017 "
620005865,ロカイン注１％　５ｍＬ,1211401A6019,92.0 ,0,"109,275 "
621644301,リドカイン塩酸塩注１％「日新」　１０ｍＬ,1214400A8060,85.0 ,1,"100,896 "
620004315,カルボカインアンプル注１％　５ｍＬ,1214402A9014,110.0 ,0,"99,769 "
640431027,１％塩酸メピバカイン注「ＮＭ」,1214402A2010,10.5 ,0,"99,674 "
641210031,プロカイン塩酸塩注射液　１％５ｍＬ,1211401A6019,92.0 ,0,"86,214 "
641210094,リドカイン注「ＮＭ」０．５％,1214401A1019,9.2 ,0,"80,122 "
620007260,キシロカイン注ポリアンプ０．５％　５ｍＬ,1214400A5052,60.0 ,0,"74,649 "
641210020,リドカイン注射液　０．５％,1214401A1019,9.2 ,0,"74,628 "
622086401,ポプスカイン０．５％注５０ｍｇ／１０ｍＬ,1214407A4023,524.0 ,0,"68,389 "
640451004,アナペイン注１０ｍｇ／ｍＬ　１％１０ｍＬ,1214405A5020,694.0 ,0,"62,702 "
620004319,カルボカインアンプル注２％　１０ｍＬ,1214402H5017,165.0 ,0,"59,766 "
620000222,局麻用フリードカイン注１％　１０ｍＬ,1214400A8035,85.0 ,1,"57,817 "
641210040,メピバカイン塩酸塩注射液　１％,1214402A2010,10.5 ,0,"56,931 "
620002572,オリベス点滴用１％　２００ｍＬ,1214404A2027,549.0 ,1,"54,211 "
640431026,０．５％塩酸メピバカイン注「ＮＭ」,1214402A1013,9.8 ,0,"51,699 "
620006809,ポプスカイン０．２５％注シリンジ２５ｍｇ／１０ｍＬ,1214407G1027,459.0 ,0,"48,999 "
621537202,リドカイン塩酸塩注射液１％「ファイザー」　１０ｍＬ,1214400A8078,85.0 ,1,"48,648 "
640451005,アナペイン注１０ｍｇ／ｍＬ　１％２０ｍＬ,1214405A6027,"1,239.0 ",0,"46,993 "
620006813,ポプスカイン０．７５％注７５ｍｇ／１０ｍＬ,1214407A2020,645.0 ,0,"41,164 "
641210103,リドカイン注「ＮＭ」２％,1214401A4018,14.4 ,0,"39,960 "
620006811,ポプスカイン０．２５％注２５ｍｇ／１０ｍＬ,1214407A1024,357.0 ,0,"39,599 "
620008389,プロカニン注１％　５ｍＬ,1211401A6019,92.0 ,0,"39,402 "
621644201,リドカイン塩酸塩注１％「日新」　５ｍＬ,1214400A7063,58.0 ,1,"37,678 "
