"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
621217201,ザルソロイチン静注１０ｍＬ,管,1149501A1130,59 ,1 ,"730,893 "
620005153,カシワドール静注　２０ｍＬ,管,1149500A1110,77 ,0 ,"714,438 "
640412023,ジブカルソー注　５ｍＬ,管,1149503A1032,70 ,1 ,"712,100 "
622525501,アセリオ静注液１０００ｍｇバッグ　１，０００ｍｇ１００ｍＬ,袋,1141400A2020,323 ,0 ,"621,371 "
620001935,ネオビタカイン注シリンジ２ｍＬ,筒,1149502G1022,307 ,0 ,"581,957 "
620003775,ネオビタカイン注２ｍＬ,管,1149502A1089,183 ,0 ,"555,129 "
620114004,ナブトピン注３．６単位　３ｍＬ,管,1149601A2097,75 ,1 ,"474,838 "
620004716,ノイロトロピン注射液１．２単位　１ｍＬ,管,1149601A1031,85 ,0 ,"473,616 "
620109703,ケトプロフェン筋注５０ｍｇ「日新」,管,1149402A1080,56 ,1 ,"391,410 "
641140051,ソセゴン注射液１５ｍｇ,管,1149401A1027,62 ,0 ,"348,981 "
640412022,ジブカルソー注　２ｍＬ,管,1149502A1038,58 ,1 ,"335,462 "
620074401,サリチル酸ナトリウム静注０．５ｇ「日新」　５％１０ｍＬ,管,1143400A2149,58 ,1 ,"285,839 "
620074601,サリチル酸Ｎａ静注０．５ｇ「イセイ」　５％１０ｍＬ,管,1143400A2157,58 ,1 ,"271,113 "
620007313,ジカベリン注５ｍＬ,管,1149503A1105,70 ,1 ,"226,221 "
620004696,タイオゼット注５ｍＬ,管,1149503A1016,60 ,1 ,"198,650 "
620074201,サリチル酸Ｎａ静注０．５ｇ「フソー」　５％１０ｍＬ,管,1143400A2165,58 ,1 ,"186,456 "
640412018,ザルチロン注　１０ｍＬ,管,1149501A1092,59 ,1 ,"165,344 "
640433062,ビーセルファ注　５ｍＬ,管,1149503A1075,70 ,1 ,"126,708 "
620004727,ハフトロン静注０．５ｇ　５％１０ｍＬ,管,1143400A2092,58 ,1 ,"124,168 "
620007312,ジカベリン注２ｍＬ,管,1149502A1011,58 ,1 ,"121,149 "
620004649,カシミタール静注　２０ｍＬ,管,1149500A1101,59 ,0 ,"91,420 "
620076111,スルピリン注射液２５０ｍｇ「日医工」　２５％１ｍＬ,管,1144400A2014,92 ,0 ,"79,757 "
641140136,メチロン注２５％　１ｍＬ,管,1144400A2014,92 ,0 ,"75,630 "
620112101,ヤスラミン配合静注　１０ｍＬ,管,1149501A1149,59 ,1 ,"73,093 "
640433061,ビーセルファ注　２ｍＬ,管,1149502A1070,58 ,1 ,"63,415 "
620006355,ロピオン静注５０ｍｇ　５ｍＬ,管,1149407A1040,219 ,0 ,"59,060 "
620008930,ヘパルス静注０．５ｇ　５％１０ｍＬ,管,1143400A2130,58 ,1 ,"56,679 "
620004695,タイオゼット注２ｍＬ,管,1149502A1097,58 ,1 ,"54,658 "
620076209,スルピリン注射液５００ｍｇ「日医工」　２５％２ｍＬ,管,1144400A3010,92 ,0 ,"41,027 "
620006217,カシロン静注１０ｍＬ,管,1149501A1122,59 ,1 ,"31,455 "
620005168,サルソニン静注０．５ｇ　５％１０ｍＬ,管,1143400A2106,58 ,1 ,"30,646 "
641140146,メチロン注２５％　２ｍＬ,管,1144400A3126,95 ,0 ,"25,183 "
641140046,スルピリン注射液　２５％１ｍＬ,管,1144400A2014,92 ,0 ,"23,930 "
620074001,サリチル酸Ｎａ静注０．２５ｇ「フソー」　５％５ｍＬ,管,1143400A1045,56 ,1 ,"18,806 "
620003245,レペタン注０．２ｍｇ,管,1149403A1050,129 ,0 ,"18,783 "
640407152,サイリジン注　１０ｍＬ,管,1149501A1068,59 ,1 ,"17,595 "
620006232,ザルソロン静注５００ｍｇ　５％１０ｍＬ,管,1143400A2114,58 ,1 ,"15,871 "
620076107,スルピリン注２５０ｍｇ「ＮＰ」　２５％１ｍＬ,管,1144400A2014,92 ,0 ,"11,673 "
641140052,ソセゴン注射液３０ｍｇ,管,1149401A2023,120 ,0 ,"9,832 "
641140047,スルピリン注射液　２５％２ｍＬ,管,1144400A3010,92 ,0 ,"7,841 "
620109001,ペンタゾシン注１５ｍｇ「ＫＮ」,管,1149401A1086,61 ,1 ,"6,883 "
620000258,トラマール注１００　１００ｍｇ,管,1149400A1049,99 ,0 ,"4,925 "
620005167,サルソニン静注０．２５ｇ　５％５ｍＬ,管,1143400A1037,56 ,1 ,"3,692 "
641140049,スルピリン注射液　５０％１ｍＬ,管,1144400A4017,92 ,0 ,"3,173 "
620109902,ブプレノルフィン注０．２ｍｇ「日新」,管,1149403A1077,76 ,1 ,"2,509 "
620003246,レペタン注０．３ｍｇ,管,1149403A2057,196 ,0 ,"2,002 "
641140045,スルピリン注射液　１０％２ｍＬ,管,1144400A1018,92 ,0 ,898 
620109201,ペンタゾシン注３０ｍｇ「ＫＮ」,管,1149401A2074,98 ,1 ,897 
641140109,セダペイン注１５　１．５％１ｍＬ,管,1149405A1025,164 ,0 ,493 
620110202,ブプレノルフィン注０．３ｍｇ「日新」,管,1149403A2073,98 ,1 ,-
622621800,サリチル酸ナトリウム・ジブカイン配合２ｍＬ注射液,管,1149502A1011,58 ,1 ,-
622327600,サリチル酸ナトリウム・ジブカイン配合５ｍＬ注射液,管,1149503A1016,60 ,1 ,-
641150005,ヒロポン注射液　０．３％１ｍＬ,管,1151400A1020,612 ,0 ,-
620005147,アキネトン注射液５ｍｇ　０．５％１ｍＬ,管,1162400A1059,58 ,0 ,"58,103 "
620118402,乳酸ビペリデン注５ｍｇ「ヨシトミ」　０．５％１ｍＬ,管,1162400A1067,56 ,1 ,"21,462 "
620008889,ドパストン静注２５ｍｇ　０．２５％１０ｍＬ,管,1164400A1045,144 ,0 ,"17,280 "
620008890,ドパストン静注５０ｍｇ　０．２５％２０ｍＬ,管,1164400A2041,258 ,0 ,"11,762 "
622149301,アポカイン皮下注３０ｍｇ　３ｍＬ,筒,1169400G1028,"7,766 ",0 ,"3,705 "
641170001,アタラックス－Ｐ注射液（２５ｍｇ／ｍｌ）　２．５％１ｍＬ,管,1179401A1026,56 ,0 ,"350,868 "
622409901,エビリファイ持続性水懸筋注用４００ｍｇシリンジ,キット,1179410G2024,"45,155 ",0 ,"130,703 "
641170047,ハロマンス注５０ｍｇ　１ｍＬ,管,1179406A1037,"1,631 ",0 ,"78,379 "
640463106,フルデカシン筋注２５ｍｇ　１ｍＬ,瓶,1172405A1031,"1,489 ",0 ,"77,788 "
620000242,セレネース注５ｍｇ　０．５％１ｍＬ,管,1179404A1070,89 ,0 ,"66,380 "
641170048,ハロマンス注１００ｍｇ　１ｍＬ,管,1179406A2033,"2,585 ",0 ,"62,935 "
621905401,リスパダール　コンスタ筋注用５０ｍｇ　（懸濁用液付）,キット,1179407G3029,"38,780 ",0 ,"61,049 "
622278701,ゼプリオン水懸筋注１５０ｍｇシリンジ,キット,1179409G5020,"62,071 ",0 ,"51,128 "
622278601,ゼプリオン水懸筋注１００ｍｇシリンジ,キット,1179409G4024,"47,214 ",0 ,"47,127 "
620007173,アナフラニール点滴静注液２５ｍｇ,管,1174401A1038,223 ,0 ,"39,928 "
641170002,アタラックス－Ｐ注射液（５０ｍｇ／ｍｌ）　５％１ｍＬ,管,1179401A2022,58 ,0 ,"35,867 "
622278501,ゼプリオン水懸筋注７５ｍｇシリンジ,キット,1179409G3028,"38,895 ",0 ,"25,308 "
621905201,リスパダール　コンスタ筋注用２５ｍｇ　（懸濁用液付）,キット,1179407G1026,"24,192 ",0 ,"25,180 "
620159102,ハロペリドール注５ｍｇ「ヨシトミ」　０．５％１ｍＬ,管,1179404A1097,56 ,1 ,"24,790 "
622409801,エビリファイ持続性水懸筋注用３００ｍｇシリンジ,キット,1179410G1028,"37,275 ",0 ,"21,273 "
641170045,ネオペリドール注５０　５０ｍｇ１ｍＬ,管,1179406A1029,"1,531 ",0 ,"21,097 "
621905301,リスパダール　コンスタ筋注用３７．５ｍｇ　（懸濁用液付）,キット,1179407G2022,"31,883 ",0 ,"19,878 "
641170046,ネオペリドール注１００　１００ｍｇ１ｍＬ,管,1179406A2025,"2,382 ",0 ,"19,056 "
622278401,ゼプリオン水懸筋注５０ｍｇシリンジ,キット,1179409G2021,"29,533 ",0 ,"13,917 "
622409701,エビリファイ持続性水懸筋注用４００ｍｇ　（懸濁用液付）,瓶,1179410E2023,"45,156 ",0 ,"11,181 "
620004718,ノバミン筋注５ｍｇ　０．５％１ｍＬ,管,1172404A1037,58 ,0 ,"10,737 "
620004712,ドグマチール筋注１００ｍｇ,管,1179403A1050,135 ,0 ,"9,626 "
622409601,エビリファイ持続性水懸筋注用３００ｍｇ　（懸濁用液付）,瓶,1179410E1027,"37,266 ",0 ,"5,400 "
622278301,ゼプリオン水懸筋注２５ｍｇシリンジ,キット,1179409G1025,"18,420 ",0 ,"5,360 "
622210701,ジプレキサ筋注用１０ｍｇ,瓶,1179408E1020,"2,020 ",0 ,"3,873 "
640463138,レボトミン筋注２５ｍｇ　２．５％１ｍＬ,管,1172403A1040,56 ,0 ,"2,548 "
641170052,コントミン筋注１０ｍｇ　０．５％２ｍＬ,管,1171400A1015,92 ,0 ,"2,485 "
640463104,ピーゼットシー筋注２ｍｇ　０．２％１ｍＬ,管,1172402A1046,60 ,0 ,"2,143 "
620004746,ヒルナミン筋注２５ｍｇ　２．５％１ｍＬ,管,1172403A1059,56 ,0 ,"1,994 "
641170056,コントミン筋注２５ｍｇ　０．５％５ｍＬ,管,1171400A2011,92 ,0 ,"1,063 "
620007398,トロペロン注４ｍｇ　２ｍＬ,管,1179405A1032,195 ,0 ,493 
641170058,コントミン筋注５０ｍｇ　１％５ｍＬ,管,1171400A3018,94 ,0 ,-
641170031,クロルプロマジン塩酸塩注射液　０．５％２ｍＬ,管,1171400A1015,92 ,0 ,-
641170032,クロルプロマジン塩酸塩注射液　０．５％５ｍＬ,管,1171400A2011,92 ,0 ,-
641170033,クロルプロマジン塩酸塩注射液　１％５ｍＬ,管,1171400A3018,94 ,0 ,-
621974901,ラジカット点滴静注バッグ３０ｍｇ　１００ｍＬ,キット,1190401G1026,"4,353 ",0 ,"261,462 "
640451014,ラジカット注３０ｍｇ　２０ｍＬ,管,1190401A1023,"4,353 ",0 ,"38,419 "
622339501,タイサブリ点滴静注３００ｍｇ　１５ｍＬ,瓶,1190402A1028,"227,831 ",0 ,"6,075 "
622079601,エダラボン点滴静注液３０ｍｇバッグ「ＮＰ」　１００ｍＬ,キット,1190401G1018,"1,270 ",1 ,"2,748 "
622072501,エダラボン点滴静注液バッグ３０ｍｇ「日医工」　１００ｍＬ,キット,1190401G1115,"1,522 ",1 ,"1,290 "
622044801,エダラボン点滴静注液３０ｍｇバッグ「明治」　１００ｍＬ,キット,1190401G1093,"1,522 ",1 ,"1,114 "
622052601,エダラボン点滴静注液３０ｍｇバッグ「サワイ」　１００ｍＬ,キット,1190401G1085,"2,251 ",1 ,668 
622067501,エダラボン点滴静注３０ｍｇバッグ「ＤＳＥＰ」　１００ｍＬ,キット,1190401G1034,"1,522 ",1 ,637 
622043601,エダラボン点滴静注３０ｍｇバッグ「アイロム」　１００ｍＬ,キット,1190401G1018,"1,270 ",1 ,463 
622147101,エダラボン点滴静注バッグ３０ｍｇ「ファイザー」　１００ｍＬ,キット,1190401G1190,"2,251 ",1 ,-
622074601,エダラボン点滴静注バッグ３０ｍｇ「杏林」　１００ｍＬ,キット,1190401G1166,"1,522 ",1 ,-
622075301,エダラボン点滴静注液３０ｍｇバッグ「ケミファ」　１００ｍＬ,キット,1190401G1077,"2,251 ",1 ,-
622045101,エダラボン点滴静注３０ｍｇバッグ「タカタ」　１００ｍＬ,キット,1190401G1050,"1,522 ",1 ,-
622617700,エダラボン３０ｍｇ１００ｍＬキット,キット,1190401G1018,"1,270 ",1 ,-
622072401,エダラボン点滴静注液３０ｍｇ「日医工」　２０ｍＬ,管,1190401A1201,"1,499 ",1 ,-
622062003,エダラボン点滴静注液バッグ３０ｍｇ「ＴＹＫ」　１００ｍＬ,キット,1190401G1182,"1,522 ",1 ,-
622063801,エダラボン点滴静注バッグ３０ｍｇ「ＮＳ」　１００ｍＬ,キット,1190401G1131,"2,251 ",1 ,-
622111201,エダラボン点滴静注３０ｍｇバッグ「トーワ」　１００ｍＬ,キット,1190401G1174,"1,522 ",1 ,-
622044701,エダラボン点滴静注３０ｍｇ「明治」　２０ｍＬ,管,1190401A1147,"1,499 ",1 ,-
622052501,エダラボン点滴静注液３０ｍｇ「サワイ」　２０ｍＬ,管,1190401A1198,"2,437 ",1 ,-
622074501,エダラボン点滴静注３０ｍｇ「杏林」　２０ｍＬ,管,1190401A1104,"1,499 ",1 ,-
622051501,エダラボン点滴静注３０ｍｇ「ＫＮ」　２０ｍＬ,管,1190401A1058,"1,499 ",1 ,-
622056501,エダラボン点滴静注３０ｍｇ「トーワ」　２０ｍＬ,瓶,1190401A2020,"1,499 ",1 ,-
622079501,エダラボン点滴静注３０ｍｇ「ＮＰ」　２０ｍＬ,管,1190401A1066,"1,499 ",1 ,-
622567201,スピンラザ髄注１２ｍｇ　５ｍＬ,瓶,1190403A1022,"9,320,424 ",0 ,-
622044401,エダラボン点滴静注３０ｍｇ「ファイザー」　２０ｍＬ,管,1190401A1139,"1,499 ",1 ,-
622063701,エダラボン点滴静注液３０ｍｇ「ＮＳ」　２０ｍＬ,管,1190401A1155,"1,499 ",1 ,-
622067401,エダラボン点滴静注３０ｍｇ「ＤＳＥＰ」　２０ｍＬ,管,1190401A1031,"2,437 ",1 ,-
622048701,エダラボン点滴静注バッグ３０ｍｇ「アメル」　１００ｍＬ,キット,1190401G1018,"1,270 ",1 ,-
622061902,エダラボン点滴静注液３０ｍｇ「ＴＹＫ」　２０ｍＬ,管,1190401A1236,"2,437 ",1 ,-
622074701,エダラボン点滴静注液３０ｍｇ「Ｆ」　２０ｍＬ,瓶,1190401A2038,"1,499 ",1 ,-
622075201,エダラボン点滴静注液３０ｍｇ「ケミファ」　２０ｍＬ,管,1190401A1171,"2,437 ",1 ,-
622158501,エダラボン点滴静注液３０ｍｇバッグ「Ｆ」　１００ｍＬ,キット,1190401G1204,"1,522 ",1 ,-
622692800,エダラボン３０ｍｇ２０ｍＬ注射液,管,1190401A1015,"1,133 ",1 ,-
641210099,キシロカイン注射液１％,ｍＬＶ,1214401A3020,11 ,0 ,"22,434,017 "
641210004,キシロカイン注射液「１％」エピレナミン（１：１００，０００）含有,ｍＬＶ,1214400A2029,10 ,0 ,"11,143,247 "
641210091,１％カルボカイン注,ｍＬＶ,1214402A2028,11 ,0 ,"7,652,868 "
641210022,リドカイン注射液　１％,ｍＬＶ,1214401A3011,10 ,0 ,"6,818,061 "
620007262,キシロカイン注ポリアンプ１％　５ｍＬ,管,1214400A7055,58 ,0 ,"6,200,893 "
641210093,キシロカイン注射液０．５％,ｍＬＶ,1214401A1027,10 ,0 ,"5,009,162 "
641210100,リドカイン注「ＮＭ」１％,ｍＬＶ,1214401A3011,10 ,0 ,"3,579,312 "
641210020,リドカイン注射液　０．５％,ｍＬＶ,1214401A1019,9 ,0 ,"2,645,880 "
641210090,０．５％カルボカイン注,ｍＬＶ,1214402A1021,11 ,0 ,"2,191,131 "
620007263,キシロカイン注ポリアンプ１％　１０ｍＬ,管,1214400A8051,94 ,0 ,"2,012,586 "
641210018,マーカイン注０．２５％,ｍＬＶ,1214403A2022,14 ,0 ,"1,907,274 "
641210003,キシロカイン注射液「０．５％」エピレナミン１：１００，０００含有,ｍＬＶ,1214400A1022,10 ,0 ,"1,742,768 "
640431027,１％塩酸メピバカイン注「ＮＭ」,ｍＬＶ,1214402A2010,10 ,0 ,"1,722,881 "
641210040,メピバカイン塩酸塩注射液　１％,ｍＬＶ,1214402A2010,10 ,0 ,"1,425,901 "
641210094,リドカイン注「ＮＭ」０．５％,ｍＬＶ,1214401A1019,9 ,0 ,"1,412,310 "
620004314,カルボカインアンプル注１％　２ｍＬ,管,1214402A8018,100 ,0 ,"1,398,964 "
641210102,キシロカイン注射液２％,ｍＬＶ,1214401A4026,16 ,0 ,"1,302,984 "
641210005,キシロカイン注射液「２％」エピレナミン（１：８０，０００）含有,ｍＬＶ,1214400A3025,16 ,0 ,"1,127,287 "
620004315,カルボカインアンプル注１％　５ｍＬ,管,1214402A9014,105 ,0 ,"949,378 "
620007260,キシロカイン注ポリアンプ０．５％　５ｍＬ,管,1214400A5052,58 ,0 ,"745,691 "
641210019,マーカイン注０．５％,ｍＬＶ,1214403A3029,19 ,0 ,"736,530 "
621644201,リドカイン塩酸塩注１％「日新」　５ｍＬ,管,1214400A7063,58 ,1 ,"719,451 "
641210017,マーカイン注０．１２５％,ｍＬＶ,1214403A1026,13 ,0 ,"618,174 "
620004316,カルボカインアンプル注１％　１０ｍＬ,管,1214402H1011,105 ,0 ,"607,654 "
620002937,キシロカイン注シリンジ１％　１０ｍＬ,筒,1214400G2021,201 ,1 ,"562,715 "
640431026,０．５％塩酸メピバカイン注「ＮＭ」,ｍＬＶ,1214402A1013,10 ,0 ,"562,105 "
641210039,メピバカイン塩酸塩注射液　０．５％,ｍＬＶ,1214402A1013,10 ,0 ,"518,829 "
620005863,ロカイン注１％　１ｍＬ,管,1211401A4016,92 ,0 ,"434,496 "
620007261,キシロカイン注ポリアンプ０．５％　１０ｍＬ,管,1214400A6059,92 ,0 ,"365,097 "
620005864,ロカイン注１％　２ｍＬ,管,1211401A5012,92 ,0 ,"334,815 "
621537102,リドカイン塩酸塩注射液１％「ファイザー」　５ｍＬ,管,1214400A7071,58 ,1 ,"329,565 "
620007264,キシロカイン注ポリアンプ２％　５ｍＬ,管,1214400A9058,76 ,0 ,"297,500 "
621644301,リドカイン塩酸塩注１％「日新」　１０ｍＬ,管,1214400A8060,79 ,1 ,"288,855 "
641210031,プロカイン塩酸塩注射液　１％５ｍＬ,管,1211401A6019,92 ,0 ,"264,098 "
620000197,１％塩酸メピバカイン注ＰＢ　５ｍＬ,管,1214406A3022,78 ,0 ,"255,557 "
620005865,ロカイン注１％　５ｍＬ,管,1211401A6019,92 ,0 ,"249,064 "
620003202,塩酸メピバカイン注シリンジ１％「ＮＰ」　１０ｍＬ,筒,1214406G2029,180 ,1 ,"236,671 "
620005866,ロカイン注２％　１ｍＬ,管,1211401A8011,93 ,0 ,"218,803 "
641210030,プロカイン塩酸塩注射液　１％２ｍＬ,管,1211401A5012,92 ,0 ,"215,051 "
641210029,プロカイン塩酸塩注射液　１％１ｍＬ,管,1211401A4016,92 ,0 ,"204,536 "
620002936,キシロカイン注シリンジ０．５％　１０ｍＬ,筒,1214400G1025,211 ,1 ,"199,149 "
641210023,リドカイン注射液　２％,ｍＬＶ,1214401A4018,14 ,0 ,"178,571 "
620004312,カルボカインアンプル注０．５％　５ｍＬ,管,1214402A5019,106 ,0 ,"163,587 "
620005867,ロカイン注２％　２ｍＬ,管,1211401A9018,93 ,0 ,"161,631 "
620003201,塩酸メピバカイン注シリンジ０．５％「ＮＰ」　１０ｍＬ,筒,1214406G1022,191 ,1 ,"149,838 "
641210096,キシロカイン０．５％筋注用溶解液　３ｍＬ,管,1214401A2015,95 ,0 ,"139,072 "
620004313,カルボカインアンプル注０．５％　１０ｍＬ,管,1214402A6015,106 ,0 ,"136,834 "
621537202,リドカイン塩酸塩注射液１％「ファイザー」　１０ｍＬ,管,1214400A8078,79 ,1 ,"132,809 "
620000198,１％塩酸メピバカイン注ＰＢ　１０ｍＬ,管,1214406A4029,84 ,0 ,"131,874 "
640451002,アナペイン注７．５ｍｇ／ｍＬ　０．７５％１０ｍＬ,管,1214405A3028,504 ,0 ,"130,492 "
641210026,プロカイン塩酸塩注射液　０．５％１ｍＬ,管,1211401A1017,92 ,0 ,"129,218 "
641210092,２％カルボカイン注,ｍＬＶ,1214402A3024,18 ,0 ,"127,041 "
621653501,リドカイン塩酸塩注０．５％「日新」　５ｍＬ,管,1214400A5060,58 ,1 ,"124,500 "
620164001,プロカイン塩酸塩注０．５％「トーワ」２ｍＬ,管,1211401A2013,92 ,0 ,"114,600 "
620007265,キシロカイン注ポリアンプ２％　１０ｍＬ,管,1214400H1055,133 ,0 ,"114,324 "
641210035,プロカイン塩酸塩注射液　２％２ｍＬ,管,1211401A9018,93 ,0 ,"97,454 "
