"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620001972,エクセグラン散２０％,ｇ,1139005B1048,53 ,0 ,"491,944 "
620007130,ランドセン細粒０．１％,ｇ,1139003C1052,13 ,0 ,"481,533 "
620003656,リボトリール錠２ｍｇ,錠,1139003F3043,23 ,0 ,"438,253 "
620000139,マイスタン細粒１％,ｇ,1139006C1030,31 ,0 ,"436,983 "
622484701,フィコンパ錠４ｍｇ,錠,1139014F2029,310 ,0 ,"395,661 "
622529801,トピラマート錠５０ｍｇ「アメル」,錠,1139008F1035,37 ,1 ,"392,745 "
620007134,ランドセン錠２ｍｇ,錠,1139003F3051,24 ,0 ,"390,323 "
622645301,ラモトリギン錠１００ｍｇ「アメル」,錠,1139009F4047,92 ,1 ,"360,261 "
622629901,ラモトリギン錠１００ｍｇ「日医工」,錠,1139009F4071,92 ,1 ,"354,325 "
620005828,トピナ錠１００ｍｇ,錠,1139008F2023,143 ,0 ,"350,625 "
620065501,バルプロ酸Ｎａ錠２００ｍｇ「ＴＣＫ」,錠,1139004F2181,6 ,1 ,"348,687 "
621390701,バルプロ酸Ｎａ徐放顆粒４０％「フジナガ」,ｇ,1139004D1087,24 ,1 ,"343,333 "
620004352,ガバペン錠４００ｍｇ,錠,1139007F3025,66 ,0 ,"293,787 "
622645201,ラモトリギン錠２５ｍｇ「アメル」,錠,1139009F3040,34 ,1 ,"284,642 "
621390601,バルプロ酸ナトリウム徐放Ｕ顆粒４０％「アメル」,ｇ,1139004D1079,24 ,1 ,"264,814 "
611130097,ヒダントール錠１００ｍｇ,錠,1132002F2017,13 ,0 ,"263,681 "
622638101,ラモトリギン錠２５ｍｇ「サワイ」,錠,1139009F3059,34 ,1 ,"254,653 "
620066901,複合アレビアチン配合錠,錠,1139100F1037,6 ,0 ,"250,081 "
610412139,バルプロ酸ナトリウム細粒２０％「ＥＭＥＣ」,ｇ,1139004C1049,11 ,1 ,"249,100 "
620062701,カルバマゼピン細粒５０％「フジナガ」,ｇ,1139002C1090,15 ,1 ,"244,493 "
620004351,ガバペン錠３００ｍｇ,錠,1139007F2029,54 ,0 ,"241,550 "
610453039,カルバマゼピン細粒５０％「アメル」,ｇ,1139002C1066,15 ,1 ,"235,164 "
621639303,プリミドン錠２５０ｍｇ「日医工」,錠,1135002F1055,10 ,0 ,"234,801 "
622638201,ラモトリギン錠１００ｍｇ「サワイ」,錠,1139009F4055,92 ,1 ,"186,242 "
620008562,ラミクタール錠小児用２ｍｇ,錠,1139009F1021,15 ,0 ,"176,227 "
620003577,デパケン細粒２０％,ｇ,1139004C1057,14 ,0 ,"163,841 "
622012303,バルプロ酸ナトリウム徐放錠Ａ１００ｍｇ「トーワ」,錠,1139004G1075,7 ,1 ,"159,386 "
620006918,ザロンチンシロップ５％,ｍＬ,1139001Q1042,8 ,0 ,"158,579 "
610421007,ヒダントール散１０％,ｇ,1132002B1019,12 ,0 ,"150,984 "
622013901,トピナ錠２５ｍｇ,錠,1139008F3020,53 ,0 ,"139,279 "
610451024,オスポロット錠５０ｍｇ,錠,1137001F1039,7 ,0 ,"130,614 "
622248301,イノベロン錠１００ｍｇ,錠,1139012F1023,82 ,0 ,"117,514 "
620067101,ヒダントールＥ配合錠,錠,1139104X1030,6 ,0 ,"108,958 "
621639203,プリミドン細粒９９．５％「日医工」,ｇ,1135002C1059,30 ,0 ,"102,506 "
622670401,ビムパットドライシロップ１０％,ｇ,1139015R1023,386 ,0 ,"102,209 "
622248401,イノベロン錠２００ｍｇ,錠,1139012F2020,134 ,0 ,"95,347 "
621390801,ゾニサミド散２０％「アメル」,ｇ,1139005B1056,34 ,1 ,"87,337 "
622335301,トピナ細粒１０％,ｇ,1139008C1020,184 ,0 ,"70,319 "
622050901,バルプロ酸ナトリウム錠１００ｍｇ「アメル」,錠,1139004F1088,9 ,1 ,"68,791 "
620004946,エピレオプチマル散５０％,ｇ,1139001B1031,40 ,0 ,"65,314 "
622183101,ディアコミットドライシロップ分包２５０ｍｇ,包,1139011R1025,521 ,0 ,"56,686 "
622529901,トピラマート錠１００ｍｇ「アメル」,錠,1139008F2031,59 ,1 ,"55,462 "
620098801,ロキソニン錠６０ｍｇ,錠,1149019F1560,15 ,0 ,"157,316,626 "
620004857,セレコックス錠１００ｍｇ,錠,1149037F1020,68 ,0 ,"120,222,557 "
620002023,カロナール錠２００　２００ｍｇ,錠,1141007F1063,7 ,1 ,"116,569,728 "
620007022,ノイロトロピン錠４単位,錠,1149023F1036,30 ,0 ,"75,215,281 "
620099301,ロキソプロフェンＮａ錠６０ｍｇ「サワイ」,錠,1149019F1587,8 ,1 ,"40,858,219 "
622081101,トラムセット配合錠,錠,1149117F1020,70 ,0 ,"35,701,031 "
620000033,カロナール錠３００　３００ｍｇ,錠,1141007F2027,8 ,1 ,"32,146,247 "
622381201,カロナール錠５００　５００ｍｇ,錠,1141007F3023,9 ,1 ,"31,551,083 "
620099201,ロキソプロフェンＮａ錠６０ｍｇ「トーワ」,錠,1149019F1625,8 ,1 ,"31,409,452 "
620100901,ロキソプロフェンナトリウム錠６０ｍｇ「日医工」,錠,1149019F1595,8 ,1 ,"29,730,921 "
620007150,ロキソプロフェン錠６０ｍｇ「ＥＭＥＣ」,錠,1149019F1480,8 ,1 ,"23,714,709 "
621558101,ＳＧ配合顆粒,ｇ,1149116D1033,10 ,0 ,"16,275,605 "
620098902,ロキソプロフェンＮａ錠６０ｍｇ「ＹＤ」,錠,1149019F1609,8 ,1 ,"15,686,383 "
620007096,ボルタレン錠２５ｍｇ,錠,1147002F1560,11 ,0 ,"15,062,272 "
622556801,アセトアミノフェン錠２００ｍｇ「マルイシ」,錠,1141007F1195,7 ,1 ,"14,797,848 "
622366101,トラマールＯＤ錠２５ｍｇ,錠,1149038F1024,37 ,0 ,"12,695,538 "
621534501,ロキソプロフェンナトリウム錠６０ｍｇ「クニヒロ」,錠,1149019F1013,6 ,1 ,"11,533,184 "
620002038,コカール錠２００ｍｇ,錠,1141007F1071,7 ,1 ,"10,618,293 "
620100702,ロキソプロフェンＮａ錠６０ｍｇ「ＯＨＡ」,錠,1149019F1714,8 ,1 ,"10,386,059 "
610443080,ロルカム錠４ｍｇ,錠,1149036F2021,20 ,0 ,"10,276,528 "
620100602,ロキソプロフェンＮａ錠６０ｍｇ「ＴＣＫ」,錠,1149019F1706,8 ,1 ,"8,941,317 "
620002537,ブルフェン錠１００　１００ｍｇ,錠,1149001F1455,6 ,0 ,"8,420,214 "
610406388,ハイペン錠２００ｍｇ,錠,1149032F2023,23 ,0 ,"7,474,395 "
620099601,ロキソプロフェンＮａ錠６０ｍｇ「テバ」,錠,1149019F1650,8 ,1 ,"7,337,451 "
611140844,ソレトン錠８０　８０ｍｇ,錠,1149029F1025,16 ,0 ,"7,234,825 "
621215602,ロキソプロフェンＮａ錠６０ｍｇ「日新」,錠,1149019F1676,8 ,1 ,"7,050,590 "
620002022,カロナール細粒２０％,ｇ,1141007C1075,8 ,1 ,"6,903,037 "
620007095,ボルタレンＳＲカプセル３７．５ｍｇ,カプセル,1147002N1174,17 ,0 ,"6,225,791 "
620100001,ロキソプロフェンＮａ錠６０ｍｇ「三和」,錠,1149019F1617,8 ,1 ,"5,888,080 "
621466202,エトドラク錠２００ｍｇ「ＳＷ」,錠,1149032F2171,10 ,1 ,"5,819,055 "
611140236,ソランタール錠１００ｍｇ,錠,1148001F2101,11 ,0 ,"5,731,104 "
621683101,アセトアミノフェン錠２００ｍｇ「トーワ」,錠,1141007F1187,7 ,1 ,"5,603,305 "
620007152,ロキソプロフェンナトリウム錠６０ｍｇ「ＣＨ」,錠,1149019F1498,8 ,1 ,"5,460,552 "
620002636,アセトアミノフェン錠２００ｍｇ「ＮＰ」,錠,1141007F1080,7 ,1 ,"5,329,093 "
621520803,アセトアミノフェン錠２００ｍｇ「ＪＧ」,錠,1141007F1152,7 ,1 ,"5,156,489 "
620099501,ロキソプロフェンＮａ錠６０ｍｇ「ＫＮ」,錠,1149019F1641,8 ,1 ,"4,936,670 "
620002510,カロナールシロップ２％,ｍＬ,1141007Q1048,5 ,1 ,"4,798,299 "
620079315,ジクロフェナクＮａ錠２５ｍｇ「トーワ」,錠,1147002F1625,6 ,1 ,"4,623,785 "
621634101,アセトアミノフェン錠２００ｍｇ「三和」,錠,1141007F1209,7 ,1 ,"4,163,804 "
620094401,ニフラン錠７５ｍｇ,錠,1149010F1136,11 ,0 ,"4,106,334 "
622556901,アセトアミノフェン錠３００ｍｇ「マルイシ」,錠,1141007F2051,8 ,1 ,"4,078,535 "
622661701,トアラセット配合錠「杏林」,錠,1149117F1144,23 ,1 ,"3,542,433 "
620079305,ジクロフェナクＮａ錠２５ｍｇ「サワイ」,錠,1147002F1650,6 ,1 ,"3,415,724 "
620002634,アセトアミノフェン錠２００「タツミ」　２００ｍｇ,錠,1141007F1110,7 ,1 ,"3,259,783 "
622649001,アセトアミノフェン錠５００ｍｇ「マルイシ」,錠,1141007F3031,9 ,1 ,"3,142,834 "
622647501,トアラセット配合錠「ケミファ」,錠,1149117F1152,23 ,1 ,"3,075,479 "
611140431,ポンタールカプセル２５０ｍｇ,カプセル,1141005M2094,9 ,0 ,"2,979,306 "
622404701,ワントラム錠１００ｍｇ,錠,1149038G1020,113 ,0 ,"2,869,867 "
620099602,ロキソプロフェンＮａ錠６０ｍｇ「武田テバ」,錠,1149019F1730,8 ,1 ,"2,851,958 "
622666801,トアラセット配合錠「オーハラ」,錠,1149117F1128,23 ,1 ,"2,717,376 "
622657101,トアラセット配合錠「トーワ」,錠,1149117F1195,23 ,1 ,"2,704,697 "
620002432,モービック錠１０ｍｇ,錠,1149035F2027,48 ,0 ,"2,669,027 "
611140845,ペオン錠８０　８０ｍｇ,錠,1149029F1033,16 ,0 ,"2,637,086 "
620002531,ナイキサン錠１００ｍｇ,錠,1149007F1142,7 ,0 ,"2,622,038 "
611140395,ブルフェン錠２００　２００ｍｇ,錠,1149001F2168,8 ,0 ,"2,547,119 "
622650101,トアラセット配合錠「ＤＳＥＰ」,錠,1149117F1039,23 ,1 ,"2,500,887 "
622652301,トアラセット配合錠「日医工」,錠,1149117F1209,23 ,1 ,"2,314,191 "
621677503,アセトアミノフェン錠３００ｍｇ「ＪＧ」,錠,1141007F2043,8 ,1 ,"2,268,306 "
620006849,イブプロフェン錠１００ｍｇ「タツミ」,錠,1149001F1463,5 ,1 ,"2,217,707 "
621212601,ジクロフェナクＮａ徐放カプセル３７．５ｍｇ「トーワ」,カプセル,1147002N1190,7 ,1 ,"2,177,262 "
620004858,セレコックス錠２００ｍｇ,錠,1149037F2026,105 ,0 ,"2,130,153 "
620004439,アデフロニック錠２５ｍｇ,錠,1147002F1013,6 ,1 ,"2,071,109 "
621634301,ザルトプロフェン錠８０ｍｇ「サワイ」,錠,1149029F1165,10 ,1 ,"2,001,706 "
610454052,ナボールＳＲカプセル３７．５　３７．５ｍｇ,カプセル,1147002N1123,17 ,0 ,"1,999,410 "
