"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620099201,ロキソプロフェンＮａ錠６０ｍｇ「トーワ」,1149019F1625,7.8 ,1,"18,205,130 "
611140844,ソレトン錠８０　８０ｍｇ,1149029F1025,19.2 ,0,"16,413,359 "
620098902,ロキソプロフェンＮａ錠６０ｍｇ「ＹＤ」,1149019F1609,7.8 ,1,"15,034,638 "
620002537,ブルフェン錠１００　１００ｍｇ,1149001F1455,5.8 ,0,"13,765,940 "
620002038,コカール錠２００ｍｇ,1141007F1071,8.1 ,1,"13,357,067 "
620005142,ロキソプロフェンナトリウム錠６０ｍｇ「タイヨー」,1149019F1013,5.6 ,1,"13,090,920 "
620004626,ロキソマリン錠６０ｍｇ,1149019F1013,5.6 ,1,"10,810,250 "
620007095,ボルタレンＳＲカプセル３７．５ｍｇ,1147002N1174,23.2 ,0,"10,245,898 "
620002022,カロナール細粒２０％,1141007C1075,8.6 ,1,"10,097,389 "
611140236,ソランタール錠１００ｍｇ,1148001F2101,12.8 ,0,"8,708,641 "
620002432,モービック錠１０ｍｇ,1149035F2027,57.1 ,0,"8,706,715 "
620005145,ロゼオール錠６０ｍｇ,1149019F1439,7.8 ,1,"7,869,800 "
620002510,カロナールシロップ２％,1141007Q1048,4.6 ,1,"6,891,699 "
622003301,トラマールカプセル２５ｍｇ,1149038M1023,38.6 ,0,"6,592,750 "
620094401,ニフラン錠７５ｍｇ,1149010F1136,12.0 ,0,"6,298,864 "
611140845,ペオン錠８０　８０ｍｇ,1149029F1033,19.2 ,0,"5,511,948 "
611150001,ヒロポン錠　１ｍｇ,1151001F1020,295.2 ,0,"21,780 "
620004894,アキネトン錠１ｍｇ,1162001F1066,5.6 ,0,"27,674,457 "
620000067,タスモリン錠１ｍｇ,1162001F1058,5.6 ,1,"21,020,707 "
620124001,メネシット配合錠１００,1169101F1146,34.3 ,0,"15,359,339 "
610444007,アキリデン錠１ｍｇ,1162001F1040,5.6 ,1,"10,999,376 "
620123901,ネオドパストン配合錠Ｌ１００,1169101F1120,34.3 ,0,"10,051,677 "
620123801,マドパー配合錠,1169100F1079,31.7 ,0,"8,970,981 "
611240415,アーテン錠（２ｍｇ）,1169001F1024,8.6 ,0,"8,631,059 "
611240080,シンメトレル錠５０ｍｇ,1161001F1050,28.6 ,0,"7,881,235 "
620123601,イーシー・ドパール配合錠,1169100F1052,31.7 ,0,"5,273,728 "
620004853,コムタン錠１００ｍｇ,1169014F1021,217.3 ,0,"4,739,209 "
620004382,トリフェジノン錠２ｍｇ,1169001F1016,8.5 ,0,"4,727,742 "
622061101,ドプスＯＤ錠１００ｍｇ,1169006F1027,70.8 ,0,"4,215,323 "
620000436,ビ・シフロール錠０．５ｍｇ,1169012F2029,166.5 ,0,"3,356,792 "
620005364,エフピーＯＤ錠２．５　２．５ｍｇ,1169010F2020,325.0 ,0,"3,263,140 "
620000435,ビ・シフロール錠０．１２５ｍｇ,1169012F1022,48.8 ,0,"2,795,186 "
620119906,トリヘキシフェニジル塩酸塩錠２ｍｇ「タイヨー」,1169001F1016,8.5 ,0,"2,776,389 "
620124201,ドパコール配合錠Ｌ１００,1169101F1170,13.0 ,1,"2,013,907 "
622069701,ミラペックスＬＡ錠１．５ｍｇ,1169012G2024,533.7 ,0,"1,843,509 "
620117103,アマンタジン塩酸塩錠５０ｍｇ「サワイ」,1161001F1018,5.8 ,1,"1,714,865 "
622183601,レキップＣＲ錠２ｍｇ,1169013G1022,281.4 ,0,"1,689,490 "
620123701,ネオドパゾール配合錠,1169100F1060,36.3 ,0,"1,594,077 "
620008688,パーロデル錠２．５ｍｇ,1169005F1200,109.5 ,0,"1,419,903 "
620124301,パーキストン配合錠Ｌ１００,1169101F1138,13.0 ,1,"1,359,546 "
620009098,トレリーフ錠２５ｍｇ,1169015F1026,1115.9 ,0,"1,301,399 "
620124401,レプリントン配合錠Ｌ１００,1169101F1014,10.4 ,1,"1,086,599 "
611240425,パーキネス錠２　２ｍｇ,1169001F1016,8.5 ,0,"1,042,510 "
620006589,トリヘキシン錠２ｍｇ,1169001F1199,8.6 ,0,"1,025,063 "
620006075,ビカモール錠２ｍｇ,1162001F2038,5.6 ,1,"1,015,541 "
622069601,ミラペックスＬＡ錠０．３７５ｍｇ,1169012G1028,155.5 ,0,"995,933 "
620004416,レキップ錠１ｍｇ,1169013F2023,202.2 ,0,"846,620 "
611170513,デパス錠０．５ｍｇ,1179025F1026,9.0 ,0,"227,284,192 "
610422300,リーゼ錠５ｍｇ,1179012F1118,6.7 ,0,"59,048,883 "
620148601,エチゾラム錠０．５ｍｇ「トーワ」,1179025F1301,6.0 ,1,"27,643,207 "
621978201,サインバルタカプセル２０ｍｇ,1179052M1022,173.5 ,0,"21,070,899 "
611170514,デパス錠１ｍｇ,1179025F2022,13.0 ,0,"20,965,280 "
610454091,リーマス錠２００　２００ｍｇ,1179017F2052,20.9 ,0,"20,141,527 "
620003481,ジェイゾロフト錠２５ｍｇ,1179046F1028,101.3 ,0,"19,661,665 "
621932101,リフレックス錠１５ｍｇ,1179051F1029,171.2 ,0,"13,301,657 "
610432006,デプロメール錠２５　２５ｍｇ,1179039F1028,36.1 ,0,"12,204,000 "
610443072,セロクエル２５ｍｇ錠,1179042F1020,41.5 ,0,"11,858,331 "
620148701,エチゾラム錠０．５ｍｇ「アメル」,1179025F1247,6.0 ,1,"11,353,302 "
620149601,エチゾラム錠０．５ｍｇ「ＳＷ」,1179025F1239,6.3 ,1,"10,748,611 "
610443045,パキシル錠１０ｍｇ,1179041F1025,100.5 ,0,"10,515,406 "
622069502,レクサプロ錠１０ｍｇ,1179054F1022,218.1 ,0,"10,286,452 "
611170850,デゾラム錠０．５ｍｇ,1179025F1093,6.3 ,1,"10,195,048 "
611170801,トリプタノール錠１０　１０ｍｇ,1179002F1017,9.6 ,0,"9,664,429 "
610432019,ルボックス錠２５　２５ｍｇ,1179039F1036,36.1 ,0,"9,622,463 "
620003480,エビリファイ錠６ｍｇ,1179045F2020,184.4 ,0,"9,609,735 "
622135901,パキシルＣＲ錠１２．５ｍｇ,1179041G1020,101.2 ,0,"9,241,045 "
620003479,エビリファイ錠３ｍｇ,1179045F1023,97.1 ,0,"9,216,706 "
610409340,リスパダール錠１ｍｇ,1179038F1023,31.9 ,0,"9,109,308 "
610453150,レボトミン錠５ｍｇ,1172014F1043,5.6 ,0,"8,276,542 "
611170036,アモキサンカプセル２５ｍｇ,1179001M2026,13.8 ,0,"7,792,295 "
620006783,ロナセン錠４ｍｇ,1179048F2023,147.8 ,0,"7,781,984 "
611170221,テトラミド錠１０ｍｇ,1179033F1020,16.1 ,0,"7,491,585 "
610451002,ジプレキサ錠５ｍｇ,1179044F2025,258.5 ,0,"7,049,193 "
610443073,セロクエル１００ｍｇ錠,1179042F2026,143.8 ,0,"6,814,289 "
610462014,リスパダール内用液１ｍｇ／ｍＬ　０．１％,1179038S1021,90.3 ,0,"6,738,393 "
620137902,クロチアゼパム錠５ｍｇ「日医工」,1179012F1150,5.6 ,1,"6,721,816 "
620009124,トレドミン錠２５ｍｇ,1179040F2132,33.4 ,0,"6,610,674 "
620160501,ＰＬ配合顆粒,1180107D1131,6.4 ,0,"69,471,596 "
620161401,ピーエイ配合錠,1180109F1034,4.6 ,1,"36,695,052 "
620160301,ペレックス配合顆粒,1180105D1035,6.2 ,0,"16,000,479 "
620160801,トーワチーム配合顆粒,1180107D1123,6.2 ,1,"5,565,738 "
620161301,幼児用ＰＬ配合顆粒,1180108D1039,6.5 ,0,"2,840,851 "
620160601,サラザック配合顆粒,1180107D1107,6.2 ,1,"2,634,609 "
620161001,マリキナ配合顆粒,1180107D1158,6.2 ,1,"1,629,362 "
620160701,セラピナ配合顆粒,1180107D1115,6.2 ,1,"577,874 "
620159701,小児用ペレックス配合顆粒,1180101D1037,6.2 ,0,"377,581 "
621983801,リリカカプセル７５ｍｇ,1190017M2024,128.1 ,0,"62,990,781 "
621983701,リリカカプセル２５ｍｇ,1190017M1028,77.0 ,0,"52,951,753 "
620001923,アリセプトＤ錠５ｍｇ,1190012F4025,334.7 ,0,"21,299,560 "
621985801,ロゼレム錠８ｍｇ,1190016F1024,84.9 ,0,"11,794,754 "
622046201,レミニールＯＤ錠８ｍｇ,1190019F5023,191.5 ,0,"7,693,846 "
622047301,メマリー錠２０ｍｇ,1190018F3026,439.7 ,0,"6,367,237 "
611190026,グラマリール錠２５ｍｇ,1190004F1021,25.1 ,0,"6,033,563 "
610432043,アリセプト錠５ｍｇ,1190012F2022,334.7 ,0,"5,998,882 "
622047101,メマリー錠５ｍｇ,1190018F1023,137.7 ,0,"5,797,863 "
622046101,レミニールＯＤ錠４ｍｇ,1190019F4027,107.3 ,0,"5,055,647 "
622110001,ドネペジル塩酸塩ＯＤ錠５ｍｇ「トーワ」,1190012F4203,193.5 ,1,"3,605,389 "
620005909,アリセプトＤ錠１０ｍｇ,1190012F6028,598.7 ,0,"3,334,664 "
622306201,メマリーＯＤ錠２０ｍｇ,1190018F6025,439.7 ,0,"2,854,215 "
622243701,レグテクト錠３３３ｍｇ,1190022H1020,51.5 ,0,"2,797,695 "
622047201,メマリー錠１０ｍｇ,1190018F2020,246.0 ,0,"2,626,036 "
622306001,メマリーＯＤ錠５ｍｇ,1190018F4022,137.7 ,0,"2,469,445 "
622046301,レミニールＯＤ錠１２ｍｇ,1190019F6020,242.5 ,0,"2,197,371 "
622045901,レミニール錠８ｍｇ,1190019F2024,191.5 ,0,"2,068,290 "
620009101,レミッチカプセル２．５μｇ,1190015M1029,1795.0 ,0,"1,879,055 "
622128901,ドネペジル塩酸塩ＯＤ錠５ｍｇ「日医工」,1190012F4211,193.5 ,1,"1,682,427 "
622112801,ドネペジル塩酸塩ＯＤ錠５ｍｇ「明治」,1190012F4246,193.5 ,1,"1,633,677 "
622124301,ドネペジル塩酸塩ＯＤ錠５ｍｇ「ＮＰ」,1190012F4076,155.4 ,1,"1,488,467 "
622092001,ドネペジル塩酸塩ＯＤ錠５ｍｇ「アメル」,1190012F4114,155.4 ,1,"1,445,775 "
621983901,リリカカプセル１５０ｍｇ,1190017M3020,175.9 ,0,"1,332,393 "
622120601,ドネペジル塩酸塩ＯＤ錠５ｍｇ「杏林」,1190012F4130,193.5 ,1,"1,289,806 "
622095101,ドネペジル塩酸塩ＯＤ錠５ｍｇ「タナベ」,1190012F4190,155.4 ,1,"1,278,918 "
622099701,ドネペジル塩酸塩ＯＤ錠５ｍｇ「サワイ」,1190012F4165,193.5 ,1,"1,272,017 "
620162003,チアプリド錠２５ｍｇ「サワイ」,1190004F1013,7.8 ,1,"1,269,605 "
622045801,レミニール錠４ｍｇ,1190019F1028,107.3 ,0,"1,244,724 "
611190027,グラマリール錠５０ｍｇ,1190004F2028,47.5 ,0,"1,238,704 "
620003539,キシロカインビスカス２％,1214001S1054,6.0 ,0,"30,635,585 "
620005991,ストロカイン錠５ｍｇ,1219002F1065,5.7 ,0,"11,619,690 "
610453015,アネトカインビスカス２％,1214001S1038,4.6 ,1,"1,430,512 "
620005992,スルカイン錠１００ｍｇ,1219003F1043,5.6 ,0,"1,140,578 "
620169201,ピペリジノアセチルアミノ安息香酸エチル錠１００ｍｇ「日医工」,1219003F1060,5.6 ,1,"1,090,783 "
610453092,パートランビスカス２％,1214001S1046,4.6 ,1,"526,885 "
620007012,ニチカイン錠１００ｍｇ,1219003F1051,5.6 ,1,"491,279 "
620005990,ストロカイン顆粒５％,1219002D1048,35.8 ,0,"277,738 "
620005569,メドカイン内用ゼリー２％,1214001Q1022,4.6 ,1,"224,023 "
620169001,ピペリジノアセチルアミノ安息香酸エチル顆粒２０％「日医工」,1219003D1042,6.2 ,1,"75,395 "
620007011,ニチカイン顆粒２０％,1219003D1034,6.2 ,1,"57,973 "
610408012,アネステジン「ホエイ」,1212001X1014,8.7 ,0,"26,549 "
611210001,アミノ安息香酸エチル,1212001X1014,8.7 ,0,"18,198 "
620009210,アミノ安息香酸エチル原末「マルイシ」,1212001X1170,9.7 ,0,"6,832 "
620003660,リンラキサー錠２５０ｍｇ,1225001F2250,16.4 ,0,"9,399,250 "
620003659,リンラキサー錠１２５ｍｇ,1225001F1114,10.0 ,0,"3,433,121 "
620003574,ダントリウムカプセル２５ｍｇ,1229002M1036,25.0 ,0,"3,211,424 "
611220115,スールキット錠２５０ｍｇ,1225001F2099,6.2 ,1,"1,116,930 "
620003150,コリクール錠２５０ｍｇ,1225001F2226,6.2 ,1,"982,978 "
620008779,ロバキシン顆粒９０％,1225003D1031,17.1 ,0,"732,804 "
620171105,クロルフェネシンカルバミン酸エステル錠２５０ｍｇ「サワイ」,1225001F2285,6.2 ,1,"650,710 "
620003149,コリクール錠１２５ｍｇ,1225001F1106,6.2 ,1,"508,529 "
620170901,クロルフェネシンカルバミン酸エステル錠１２５ｍｇ「サワイ」,1225001F1157,6.2 ,1,"335,668 "
620006950,スールキット錠１２５ｍｇ,1225001F1122,6.2 ,1,"257,823 "
620171110,クロルフェネシンカルバミン酸エステル錠２５０ｍｇ「ＮＰ」,1225001F2277,6.2 ,1,"250,411 "
620006176,ロキシーン錠４ｍｇ,1229003F2127,5.6 ,0,"108,378 "
620170202,クロルゾキサゾン錠２００ｍｇ「イセイ」,1222001F1112,5.4 ,1,"64,477 "
622078902,クロルフェネシンカルバミン酸エステル錠１２５ｍｇ「ＮＰ」,1225001F1149,6.2 ,1,"15,381 "
620002526,チアトンカプセル１０ｍｇ,1231013M2179,15.2 ,0,"9,128,303 "
620004534,トランコロン錠７．５ｍｇ,1231009F1088,5.6 ,0,"8,698,965 "
620005925,ウブレチド錠５ｍｇ,1231014F1054,20.7 ,0,"7,857,360 "
610412114,チワンカプセル１０　１０ｍｇ,1231013M2039,6.4 ,1,"3,319,628 "
620005100,ベサコリン散５％,1231004B1067,14.6 ,0,"2,228,098 "
611230008,アボビスカプセル５０　５０ｍｇ,1231010M2027,9.0 ,0,"1,990,121 "
620177407,ジスチグミン臭化物錠５ｍｇ「テバ」,1231014F1011,10.3 ,0,"1,477,011 "
620008751,メスチノン錠６０ｍｇ,1239003F1046,26.3 ,0,"1,364,195 "
621226301,チキジウム臭化物カプセル１０ｍｇ「トーワ」,1231013M2209,6.4 ,1,"1,177,868 "
620002525,チアトンカプセル５ｍｇ,1231013M1040,9.1 ,0,"889,823 "
621226401,チキジウム臭化物カプセル１０ｍｇ「ツルハラ」,1231013M2195,6.4 ,1,"791,787 "
620174801,メペンゾラート臭化物錠７．５ｍｇ「ツルハラ」,1231009F1100,5.6 ,1,"722,194 "
620178901,トランコロンＰ配合錠,1239101F1037,5.6 ,0,"629,908 "
611230106,ワゴスチグミン散（０．５％）,1233001B1025,16.3 ,0,"510,014 "
620006562,ウブテック錠５ｍｇ,1231014F1011,10.3 ,0,"453,254 "
620008709,プロ・バンサイン錠１５ｍｇ,1231008F1032,11.3 ,0,"341,859 "
620006973,チアパストンカプセル１０ｍｇ,1231013M2187,6.4 ,1,"336,432 "
620007102,マイテラーゼ錠１０ｍｇ,1231001F1030,22.7 ,0,"298,362 "
620178801,スルカイン配合顆粒　２０％,1239100D1031,9.0 ,0,"296,193 "
611230007,アボビスカプセル２５　２５ｍｇ,1231010M1020,5.7 ,0,"204,251 "
620002527,チアトン顆粒２％,1231013D1067,30.9 ,0,"116,266 "
620008580,アテネコリン－Ｍ錠７．５ｍｇ,1231009F1096,5.6 ,1,"86,890 "
611230132,ジスチグミン臭化物錠　５ｍｇ,1231014F1011,10.3 ,0,"75,711 "
610422168,チアメロンカプセル１０ｍｇ,1231013M2110,6.4 ,1,"56,676 "
622010301,チワンカプセル５　５ｍｇ,1231013M1067,6.4 ,1,"33,884 "
621226101,チキジウム臭化物顆粒２％「ツルハラ」,1231013D1083,12.1 ,1,"22,687 "
622012702,チキジウム臭化物カプセル５ｍｇ「トーワ」,1231013M1091,6.4 ,1,"17,843 "
620008645,チアメロン顆粒２％,1231013D1075,12.1 ,1,"6,838 "
622078002,チキジウム臭化物カプセル５ｍｇ「ツルハラ」,1231013M1083,6.4 ,1,"6,577 "
622012701,チアパストンカプセル５ｍｇ,1231013M1059,6.4 ,1,-
611240248,ミオナール錠５０ｍｇ,1249009F1090,18.6 ,0,"64,678,117 "
611240378,テルネリン錠１ｍｇ,1249010F1026,16.7 ,0,"36,511,449 "
620008704,ブスコパン錠１０ｍｇ,1242002F1330,7.2 ,0,"14,954,710 "
620193017,エペリゾン塩酸塩錠５０ｍｇ「トーワ」,1249009F1015,5.6 ,1,"13,786,390 "
620006136,ミオリラーク錠５０ｍｇ,1249009F1015,5.6 ,1,"11,148,855 "
620193023,エペリゾン塩酸塩錠５０ｍｇ「日医工」,1249009F1015,5.6 ,1,"10,359,611 "
611240405,エペナルド錠５０ｍｇ,1249009F1015,5.6 ,1,"6,587,057 "
620003571,ダクチル錠５０ｍｇ,1249004F1080,7.1 ,0,"4,596,905 "
620193025,エペリゾン塩酸塩錠５０ｍｇ「ＫＮ」,1249009F1015,5.6 ,1,"4,594,078 "
621228112,チザニジン錠１ｍｇ「日医工」,1249010F1018,5.6 ,1,"4,490,642 "
620004920,アロフト錠２０ｍｇ,1249008F1215,23.7 ,0,"3,973,333 "
620005008,サンバゾン錠５０ｍｇ,1249009F1015,5.6 ,1,"3,697,093 "
611240406,エボントン錠「５０」　５０ｍｇ,1249009F1015,5.6 ,1,"3,400,624 "
620004987,コスパノンカプセル４０ｍｇ,1249007M1252,9.0 ,0,"3,359,205 "
620003561,セスデンカプセル３０ｍｇ,1249005M1083,14.8 ,0,"3,043,046 "
620004458,エペル錠５０ｍｇ,1249009F1015,5.6 ,1,"3,003,802 "
611240288,リオレサール錠５ｍｇ,1249006F1011,18.2 ,0,"2,930,317 "
620004430,アイロメート錠２０ｍｇ,1249008F1185,8.3 ,1,"2,316,813 "
620179406,ブチルスコポラミン臭化物錠１０ｍｇ「ＹＤ」,1242002F1373,5.4 ,1,"2,078,502 "
611240056,コスパノン錠４０ｍｇ,1249007F1032,7.5 ,0,"1,981,298 "
610422176,チロルビット錠１ｍｇ,1249010F1018,5.6 ,1,"1,947,287 "
611240057,コスパノン錠８０ｍｇ,1249007F2020,12.1 ,0,"1,884,157 "
610407213,エンチニン錠１　１ｍｇ,1249010F1042,5.9 ,1,"1,859,640 "
620006864,エペリナール錠５０ｍｇ,1249009F1015,5.6 ,1,"1,844,435 "
611240064,コリオパン錠１０ｍｇ,1242003F2021,16.0 ,0,"1,645,920 "
610407386,ギボンズ錠１ｍｇ,1249010F1050,5.9 ,1,"1,404,776 "
611240049,ギャバロン錠５ｍｇ,1249006F1011,18.2 ,0,"1,375,325 "
621228117,チザニジン錠１ｍｇ「アメル」,1249010F1247,5.9 ,1,"1,280,757 "
620004448,アロストーワ錠２０ｍｇ,1249008F1193,8.3 ,1,"1,204,601 "
620004492,コリリック錠３０ｍｇ,1249005F1076,5.6 ,1,"1,185,540 "
622278901,ビンダケルカプセル２０ｍｇ,1290001M1022,57171.7 ,0,"17,017 "
620207901,アダプチノール錠５ｍｇ,1319004F1035,45.9 ,0,"5,229,358 "
621507901,ストミンＡ配合錠,1329100F1031,5.6 ,0,"12,581,612 "
610454087,メリスロン錠６ｍｇ,1339005F1296,8.5 ,0,"91,259,841 "
620006958,セファドール錠２５ｍｇ,1339002F1438,13.3 ,0,"36,990,280 "
620235201,ベタヒスチンメシル酸塩錠６ｍｇ「トーワ」,1339005F1458,6.0 ,1,"12,740,170 "
620235002,ベタヒスチンメシル酸塩錠６ｍｇ「日医工」,1339005F1423,6.0 ,1,"11,579,355 "
611160089,メリスロン錠１２ｍｇ,1339005F2128,12.4 ,0,"10,843,762 "
620006994,トスペラール錠２５ｍｇ,1339002F1446,5.6 ,1,"5,544,344 "
620233611,ジフェニドール塩酸塩錠２５ｍｇ「タイヨー」,1339002F1012,5.6 ,1,"5,408,874 "
620236101,トラベルミン配合錠,1339100F1038,5.9 ,0,"5,228,318 "
620234804,ベタヒスチンメシル酸塩錠６ｍｇ「テバ」,1339005F1415,6.0 ,1,"4,642,141 "
620234201,ベタヒスチンメシル酸塩錠６ｍｇ「ＴＣＫ」,1339005F1407,6.0 ,1,"3,879,963 "
620004531,デアノサート錠６ｍｇ,1339005F1326,6.0 ,1,"3,740,265 "
620004532,デアノサート錠１２ｍｇ,1339005F2012,6.3 ,1,"3,329,136 "
620235709,ベタヒスチンメシル酸塩錠１２ｍｇ「テバ」,1339005F2187,6.3 ,1,"2,580,303 "
620005916,イソメニールカプセル７．５ｍｇ,1339001N1039,11.9 ,0,"2,201,821 "
620233635,ジフェニドール塩酸塩錠２５ｍｇ「日医工」,1339002F1500,5.6 ,1,"2,121,805 "
620006930,シュランダー錠２５ｍｇ,1339002F1012,5.6 ,1,"1,984,306 "
