"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
641210023,リドカイン注射液　２％,1214401A4018,14.4 ,0,-
640451002,アナペイン注７．５ｍｇ／ｍＬ　０．７５％１０ｍＬ,1214405A3028,626.0 ,0,-
640451004,アナペイン注１０ｍｇ／ｍＬ　１％１０ｍＬ,1214405A5020,694.0 ,0,-
620002572,オリベス点滴用１％　２００ｍＬ,1214404A2027,549.0 ,1,-
640451000,アナペイン注２ｍｇ／ｍＬ　０．２％１０ｍＬ,1214405A1025,339.0 ,0,-
620007262,キシロカイン注ポリアンプ１％　５ｍＬ,1214400A7055,60.0 ,0,-
641210024,リドカイン注射液　２％５ｍＬ,1214401A5014,92.0 ,0,-
620007263,キシロカイン注ポリアンプ１％　１０ｍＬ,1214400A8051,102.0 ,0,-
620173601,ボトックス注用１００単位,1229404D2026,"87,536.0 ",0,-
620008364,オビソート注射用０．１ｇ　１００ｍｇ（溶解液付）,1232400X1015,364.0 ,0,-
641230018,ワゴスチグミン注０．５ｍｇ　０．０５％１ｍＬ,1233400A2016,94.0 ,0,-
620008403,硫酸Ｍｇ補正液１ｍＥｑ／ｍＬ　０．５モル２０ｍＬ,1244401A1018,93.0 ,0,"10,386 "
620008918,ブスコパン注２０ｍｇ　２％１ｍＬ,1242401A1315,58.0 ,0,"3,579 "
620005855,アトロピン硫酸塩注０．５ｍｇ「タナベ」　０．０５％１ｍＬ,1242405A1011,93.0 ,0,-
620007425,ハイスコ皮下注０．５ｍｇ　０．０５％１ｍＬ,1242400A1035,62.0 ,0,-
641240041,硫酸マグネシウム注射液　０．５モル２０ｍＬ,1244401A1018,93.0 ,0,-
641240040,アトロピン硫酸塩注射液　０．０５％１ｍＬ,1242405A1011,93.0 ,0,-
620003221,静注用マグネゾール２０ｍＬ,1244400A1030,342.0 ,0,-
620006609,アトロピン硫酸塩注０．５ｍｇ「フソー」　０．０５％１ｍＬ,1242405A1011,93.0 ,0,-
620182301,ブチルスコポラミン臭化物注２０ｍｇ「ＮＰ」　２％１ｍＬ,1242401A1366,56.0 ,1,-
621669601,ブチルスコポラミン臭化物注２０ｍｇシリンジ「ＮＰ」　１ｍＬ,1242401G1032,155.0 ,1,-
620004320,ジゴシン注０．２５ｍｇ　０．０２５％１ｍＬ,2113400A1016,92.0 ,0,-
620003208,カタボンＨｉ注６００ｍｇ　０．３％２００ｍＬ,2119402P2077,"1,395.0 ",1,-
620005805,ネオフィリン注２５０ｍｇ　２．５％１０ｍＬ,2115400A1010,92.0 ,0,-
642110134,プレドパ注６００　０．３％２００ｍＬ,2119402P2026,"1,395.0 ",1,-
620008828,ジプロフィリン注３００ｍｇ「エーザイ」　１５％２ｍＬ,2115401A1201,62.0 ,0,-
622363401,レスピア静注・経口液６０ｍｇ　３ｍＬ,2115405A1021,810.0 ,0,-
620002610,リドカイン静注用２％シリンジ「テルモ」　５ｍＬ,2129409G1036,164.0 ,1,-
620000339,ラシックス注２０ｍｇ,2139401A2137,61.0 ,0,"15,623 "
620009199,フロセミド注２０ｍｇ「タイヨー」,2139401A2188,57.0 ,1,-
620005221,フロセミド注２０ｍｇシリンジ「タイヨー」　２ｍＬ,2139401G1028,130.0 ,1,-
620271902,フロセミド注射液２０ｍｇ「日医工」,2139401A2196,57.0 ,1,-
620004758,フロセミド注２０ｍｇ「トーワ」,2139401A2161,57.0 ,1,-
620008863,ソルダクトン静注用１００ｍｇ,2133400D1082,468.0 ,0,-
620008864,ソルダクトン静注用２００ｍｇ,2133400D2097,795.0 ,0,-
620000340,ラシックス注１００ｍｇ,2139401A1033,151.0 ,0,-
620267805,カンレノ酸カリウム静注用２００ｍｇ「サワイ」,2133400D3034,249.0 ,1,-
642140023,ペルジピン注射液１０ｍｇ　１０ｍＬ,2149400A2023,693.0 ,0,-
620006199,イミグランキット皮下注３ｍｇ　０．５ｍＬ,2160402G1026,"3,525.0 ",0,"69,768 "
640443001,イミグラン注３　３ｍｇ１ｍＬ,2160402A1023,"3,387.0 ",0,-
640453085,静注用フローラン１．５ｍｇ,2190413F3020,"25,659.0 ",0,"193,696 "
640453083,静注用フローラン専用溶解液　５０ｍＬ,2190415A1020,"2,029.0 ",0,"150,774 "
622262501,エポプロステノール静注用１．５ｍｇ「ＡＣＴ」,2190413F3055,"16,108.0 ",1,"129,224 "
640453084,静注用フローラン０．５ｍｇ,2190413F2024,"12,499.0 ",0,"60,463 "
622262301,エポプロステノール静注用０．５ｍｇ「ＡＣＴ」,2190413F2059,"8,374.0 ",1,"34,149 "
621976101,エポプロステノール静注用１．５ｍｇ「タイヨー」,2190413F3047,"16,108.0 ",1,"13,630 "
621976301,エポプロステノール静注用「タイヨー」専用溶解用液　５０ｍＬ,2190415A1046,"1,206.0 ",1,"8,256 "
640453086,静注用フローラン１．５ｍｇ　（溶解液付）,2190413F4027,"26,855.0 ",0,"3,345 "
621975901,エポプロステノール静注用０．５ｍｇ「タイヨー」,2190413F2040,"8,374.0 ",1,"1,944 "
622121901,エポプロステノール静注用「Ｆ」専用溶解液　５０ｍＬ,2190415A1038,"1,206.0 ",1,"1,440 "
622121801,エポプロステノール静注用１．５ｍｇ「Ｆ」,2190413F3039,"16,108.0 ",1,"1,080 "
640432002,静注用フローラン０．５ｍｇ　（溶解液付）,2190413F1028,"15,634.0 ",0,-
620002191,グリセオール注　２００ｍＬ,2190501A4084,277.0 ,0,-
622121701,エポプロステノール静注用０．５ｍｇ「Ｆ」,2190413F2032,"8,374.0 ",1,-
620007274,グリセレブ点滴静注　２００ｍＬ,2190501A4092,185.0 ,1,-
621976001,エポプロステノール静注用０．５ｍｇ「タイヨー」　（溶解液付）,2190413F1044,"9,040.0 ",1,-
622262601,エポプロステノール静注用１．５ｍｇ「ＡＣＴ」　（溶解液付）,2190413F4051,"19,664.0 ",1,-
622349501,トレプロスト注射液５０ｍｇ　２０ｍＬ,2190416A2020,"339,537.0 ",0,-
622349701,トレプロスト注射液２００ｍｇ　２０ｍＬ,2190416A4023,"842,076.0 ",0,-
622349601,トレプロスト注射液１００ｍｇ　２０ｍＬ,2190416A3027,"534,711.0 ",0,-
622262401,エポプロステノール静注用０．５ｍｇ「ＡＣＴ」　（溶解液付）,2190413F1052,"9,040.0 ",1,-
640422034,グリポーゼ注　２００ｍＬ,2190501A1085,185.0 ,1,-
620002192,グリセオール注　３００ｍＬ,2190501A6087,406.0 ,0,-
620009508,アルプロスタジル注１０μｇシリンジ「サワイ」　２ｍＬ,2190406G2062,"1,942.0 ",1,-
640463050,グリセリンＦ注　２００ｍＬ,2190501A4076,185.0 ,1,-
640454031,ニコリン注射液５００ｍｇ　５％１０ｍＬ,2190404A5191,443.0 ,0,-
620001942,プリンク注シリンジ１０μｇ　２ｍＬ,2190406G2020,"1,942.0 ",1,-
620003006,リプルキット注１０μｇ　２ｍＬ,2190406G2046,"4,598.0 ",0,-
640454028,ニコリンＨ注射液１ｇ　２５％４ｍＬ,2190404H5084,710.0 ,0,-
622349401,トレプロスト注射液２０ｍｇ　２０ｍＬ,2190416A1024,"186,277.0 ",0,-
620370601,ナロキソン塩酸塩静注０．２ｍｇ「第一三共」　１ｍＬ,2219402A1030,952.0 ,0,-
642220020,エフェドリン塩酸塩注射液　４％１ｍＬ,2221400A2010,92.0 ,0,-
642220029,ヱフェドリン「ナガヰ」注射液４０ｍｇ　４％１ｍＬ,2221400A2010,92.0 ,0,-
620008900,ビソルボン注４ｍｇ　０．２％２ｍＬ,2234400A1062,57.0 ,0,"1,553 "
620005222,ブロムヘキシン塩酸塩注射液４ｍｇ「タイヨー」　０．２％２ｍＬ,2234400A1054,56.0 ,1,-
620002923,ガスター注射液２０ｍｇ　２ｍＬ,2325401A2027,254.0 ,0,"49,233 "
620002578,ザンタック注射液５０ｍｇ　２．５％２ｍＬ,2325402A1033,127.0 ,0,"9,242 "
620003789,ファモチジン注射用２０ｍｇ「サワイ」,2325401D1086,137.0 ,1,"2,983 "
640451009,オメプラール注用２０　２０ｍｇ,2329403D1025,467.0 ,0,"2,761 "
620002922,ガスター注射液１０ｍｇ　１ｍＬ,2325401A1020,157.0 ,0,"2,457 "
620005709,ラニチジン注射液５０ｍｇ「タイヨー」　２．５％２ｍＬ,2325402A1041,81.0 ,1,"1,707 "
620002579,ザンタック注射液１００ｍｇ　２．５％４ｍＬ,2325402A2030,219.0 ,0,"1,615 "
642320013,タガメット注射液２００ｍｇ　１０％２ｍＬ,2325400A1077,142.0 ,0,"1,297 "
621651001,ファモチジン注用２０ｍｇ「トーワ」,2325401D1132,122.0 ,1,"1,272 "
620004427,タケプロン静注用３０ｍｇ,2329404F1020,514.0 ,0,"1,208 "
621653001,ファモチジン注射用２０ｍｇ「日医工」,2325401D3046,137.0 ,1,-
621622201,ファモチジン注射用２０ｍｇ「テバ」,2325401D1124,122.0 ,1,-
621645303,ファモチジン注射用２０ｍｇ「オーハラ」,2325401D1116,137.0 ,1,-
620431902,シメチジン注射液２００ｍｇ「サワイ」　１０％２ｍＬ,2325400A1220,56.0 ,1,-
620004708,チーカプト注２００ｍｇ　１０％２ｍＬ,2325400A1166,56.0 ,1,-
620005878,ラニチジン注１００ｍｇシリンジ「ＮＰ」　４ｍＬ,2325402G2032,262.0 ,1,-
622036301,オメプラゾール注射用２０ｍｇ「日医工」,2329403D1068,294.0 ,1,-
620003788,ファモチジン注射用１０ｍｇ「サワイ」,2325401D2040,95.0 ,1,-
620008917,ファモチジン注射用２０ｍｇ「タカタ」,2325401D1108,122.0 ,1,-
620431906,シメチジン注射液２００ｍｇ「トーワ」　１０％２ｍＬ,2325400A1247,56.0 ,1,-
620002924,ガスドック静注２０ｍｇ　２０ｍＬ,2325401A3023,137.0 ,1,-
622033301,オメプラゾール注用２０ｍｇ「ＮＰ」,2329403D1041,294.0 ,1,-
622063601,ファモチジン静注２０ｍｇ「日新」　２０ｍＬ,2325401A3031,137.0 ,1,-
622040601,オメプラゾール静注用２０ｍｇ「サンド」,2329403D1076,294.0 ,1,-
620005877,ラニチジン注５０ｍｇシリンジ「ＮＰ」　２ｍＬ,2325402G1036,207.0 ,1,-
621697702,ファモチジン静注２０ｍｇ「杏林」　２０ｍＬ,2325401A3040,137.0 ,1,-
620005174,ソルコセリル注２ｍＬ,2329604A1054,129.0 ,0,-
620005172,シメチパール注射液２００ｍｇ　１０％２ｍＬ,2325400A1182,56.0 ,1,-
620004711,ドグマチール筋注５０ｍｇ,2329401A1100,95.0 ,0,-
620432602,アルタット静注用７５ｍｇ,2325403D1069,226.0 ,0,-
620003796,プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,2399401A1083,57.0 ,0,"22,196 "
620007226,エリーテン注１０ｍｇ／２ｍＬ　０．５％,2399401A1105,56.0 ,1,"1,489 "
620007386,テルペラン注射液１０ｍｇ　０．５％２ｍＬ,2399401A1113,56.0 ,1,-
620507802,メトクロプラミド注１０ｍｇ「テバ」　０．５％２ｍＬ,2399401A1130,56.0 ,1,-
642390012,ゾフラン注４　４ｍｇ２ｍＬ,2391401A1026,"4,290.0 ",0,-
620007414,ネオプラミール注射液１０ｍｇ　０．５％２ｍＬ,2399401A1121,56.0 ,1,-
620003809,ペラプリン注１０ｍｇ　０．５％２ｍＬ,2399401A1091,56.0 ,1,-
622004201,ノルディトロピン　フレックスプロ注　１０ｍｇ,2412402P7023,"96,088.0 ",0,"104,690 "
621998101,ジェノトロピンゴークイック注用１２ｍｇ,2412402P5020,"99,252.0 ",0,"62,806 "
621283401,グロウジェクトＢＣ注射用８ｍｇ　（溶解液付）,2412402L2038,"69,646.0 ",0,"43,973 "
620514304,ゴナトロピン注用５０００単位　５，０００単位,2413402X4137,485.0 ,0,"42,529 "
621998001,ジェノトロピンゴークイック注用５．３ｍｇ　５．３３ｍｇ,2412402P4024,"40,189.0 ",0,"36,174 "
620008906,ヒューマトロープ注射用１２ｍｇ　（溶解液付）,2412402L4049,"90,802.0 ",0,"35,494 "
620008905,ヒューマトロープ注射用６ｍｇ　（溶解液付）,2412402L1031,"48,963.0 ",0,"24,648 "
622004101,ノルディトロピン　フレックスプロ注　５ｍｇ,2412402P6027,"50,632.0 ",0,"15,778 "
621561101,ジェノトロピンＴＣ注用１２ｍｇ　（溶解液付）,2412402L4057,"90,304.0 ",0,"12,695 "
621282901,ジェノトロピンＴＣ注用５．３ｍｇ　５．３３ｍｇ（溶解液付）,2412402D9038,"36,410.0 ",0,"11,759 "
622004301,ノルディトロピン　フレックスプロ注　１５ｍｇ,2412402P8020,"141,767.0 ",0,"9,360 "
620009108,ゴナールエフ皮下注ペン９００　９００国際単位１．５ｍＬ,2413404G2028,"46,786.0 ",0,"8,974 "
620006206,ＨＣＧモチダ筋注用５千単位　５，０００単位,2413402X4110,444.0 ,0,"7,172 "
620003473,ゴナールエフ皮下注用１５０　１５０国際単位（溶解液付）,2413404D2021,"6,567.0 ",0,"4,950 "
620003472,ゴナールエフ皮下注用７５　７５国際単位（溶解液付）,2413404D1025,"4,192.0 ",0,"4,753 "
620006205,ＨＣＧモチダ筋注用３千単位　３，０００単位,2413402X3076,343.0 ,0,"4,521 "
620009107,ゴナールエフ皮下注ペン４５０　４５０国際単位０．７５ｍＬ,2413404G1021,"25,070.0 ",0,"4,417 "
621283501,グロウジェクト注射用８ｍｇ　（溶解液付）,2412402L3050,"72,298.0 ",0,"4,407 "
621934301,ソマトロピンＢＳ皮下注１０ｍｇ「サンド」,2412402A4021,"47,675.0 ",1,"3,216 "
640444069,ノルディトロピンＳ注１０ｍｇ,2412402A2029,"66,689.0 ",0,"2,994 "
621413101,サイゼン皮下注用８ｍｇ　（溶解液付）,2412402L3069,"40,310.0 ",0,"2,991 "
620514201,ゴナトロピン筋注用３０００単位　３，０００単位,2413402X3084,343.0 ,0,"2,892 "
620514100,ゴナトロピン筋注用１０００単位　１，０００単位,2413402X2010,187.0 ,0,"2,827 "
622244001,サイゼン皮下注射液１２ｍｇ,2412402A5028,"62,593.0 ",0,"2,154 "
622017201,ゴナールエフ皮下注ペン３００　３００国際単位０．５ｍＬ,2413404G3024,"16,646.0 ",0,"1,978 "
620007469,フォリスチム注３００ＩＵカートリッジ　３００国際単位,2413405G1026,"17,534.0 ",0,"1,826 "
620007470,フォリスチム注６００ＩＵカートリッジ　６００国際単位,2413405G2022,"34,508.0 ",0,"1,035 "
620007219,ＨＭＧ筋注用７５単位「Ｆ」　（溶解液付）,2413400D3119,"1,243.0 ",1,-
620001309,注射用ＨＣＧ５，０００単位「Ｆ」,2413402X4013,382.0 ,0,-
621934201,ソマトロピンＢＳ皮下注５ｍｇ「サンド」,2412402A3025,"24,930.0 ",1,-
622007102,フォルテオ皮下注キット６００μｇ,2439400G1020,"53,353.0 ",0,"591,743 "
630011001,フォルテオ皮下注キット６００μｇ　２０μｇ１回分,2439400G1020,"1,905.5 ",0,"3,377 "
622293101,テリボン皮下注用５６．５μｇ　（溶解液付）,2439401D2024,"13,342.0 ",0,-
622112301,テリボン皮下注用５６．５μｇ,2439401D1028,"13,342.0 ",0,-
620004774,メルカゾール注１０ｍｇ,2432400A1034,109.0 ,0,-
628704802,エピペン注射液０．３ｍｇ,2451402G3026,"11,189.0 ",0,"26,092 "
628704702,エピペン注射液０．１５ｍｇ,2451402G2020,"8,267.0 ",0,"19,578 "
620002613,リンデロン注２ｍｇ（０．４％）,2454404A1064,189.0 ,0,"12,466 "
620002614,リンデロン注４ｍｇ（０．４％）,2454404A2060,315.0 ,0,"9,161 "
620525001,デカドロン注射液１．６５ｍｇ　０．５ｍＬ,2454405H1024,107.0 ,0,"8,513 "
620525301,デカドロン注射液３．３ｍｇ　１ｍＬ,2454405H3027,188.0 ,0,"4,780 "
642450170,水溶性プレドニン２０ｍｇ,2456405D2023,212.0 ,0,"3,766 "
642450169,水溶性プレドニン１０ｍｇ,2456405D1027,117.0 ,0,"2,636 "
620525601,デカドロン注射液６．６ｍｇ　２ｍＬ,2454405H5020,358.0 ,0,"2,592 "
620525101,デキサート注射液１．６５ｍｇ　０．５ｍＬ,2454405H1032,56.0 ,1,"1,421 "
620525401,デキサート注射液３．３ｍｇ　１ｍＬ,2454405H3035,97.0 ,1,"1,389 "
620006276,ハイコート注４ｍｇ（０．４％）,2454404A2010,88.0 ,1,"1,358 "
620525701,デキサート注射液６．６ｍｇ　２ｍＬ,2454405H5038,182.0 ,1,-
620002615,リンデロン注２０ｍｇ（０．４％）,2454404A3067,"1,389.0 ",0,-
620006275,ハイコート注２ｍｇ（０．４％）,2454404A1013,56.0 ,1,-
620525201,オルガドロン注射液１．９ｍｇ　０．５ｍＬ,2454405H2020,101.0 ,0,-
620008818,サクシゾン注射用１００ｍｇ　（溶解液付）,2452400D1092,307.0 ,1,-
620525801,オルガドロン注射液３．８ｍｇ　１ｍＬ,2454405H4023,160.0 ,0,-
620517902,ボスミン注１ｍｇ　０．１％１ｍＬ,2451400A1013,92.0 ,0,-
620007381,デポ・メドロール水懸注２０ｍｇ　１ｍＬ,2456402C1044,206.0 ,0,-
620003830,リノロサール注射液４ｍｇ（０．４％）,2454404A2087,100.0 ,1,-
642450081,メサドロン注３ｍｇ,2454401A3020,60.0 ,1,-
642450080,メサドロン注２ｍｇ,2454401A2024,58.0 ,1,-
642450171,水溶性プレドニン５０ｍｇ,2456405D3011,490.0 ,0,-
620002616,リンデロン注２０ｍｇ（２％）　１ｍＬ,2454404A4039,"1,425.0 ",0,-
620003831,リノロサール注射液２０ｍｇ（０．４％）,2454404A3083,485.0 ,1,-
620007356,ソル・メドロール静注用４０ｍｇ　（溶解液付）,2456400D1067,428.0 ,0,-
640454024,注射用ソル・メルコート４０　４０ｍｇ（溶解液付）,2456400D1059,199.0 ,1,-
620003829,リノロサール注射液２ｍｇ（０．４％）,2454404A1080,68.0 ,1,-
621371901,アドレナリン注０．１％シリンジ「テルモ」　１ｍＬ,2451402G1040,165.0 ,1,-
620532401,エナルモンデポー筋注２５０ｍｇ　１ｍＬ,2461400A2091,"1,319.0 ",0,-
620006265,テストロンデポー筋注２５０ｍｇ　１ｍＬ,2461400A2075,"1,035.0 ",0,-
620532301,エナルモンデポー筋注１２５ｍｇ　１ｍＬ,2461400A1079,716.0 ,0,-
620007376,テスチノンデポー筋注用２５０ｍｇ　１ｍＬ,2461400A2083,"1,174.0 ",0,-
620534001,オバホルモンデポー筋注５ｍｇ,2473403B1044,189.0 ,0,-
620006313,ペラニンデポー筋注５ｍｇ,2473402A1036,147.0 ,0,-
620006209,エストリールデポー注１０ｍｇ　１ｍＬ,2475402A1049,335.0 ,0,-
620007485,プロギノン・デポー筋注１０ｍｇ,2473402A2059,314.0 ,0,-
620006314,ペラニンデポー筋注１０ｍｇ,2473402A2040,226.0 ,0,-
642470052,エストラジオール安息香酸エステル水性懸濁注射液　１ｍｇ,2473401C2012,166.0 ,0,-
620540601,ボセルモンデポー筋注　１ｍＬ,2481403X1035,294.0 ,0,-
620007536,ランタス注ソロスター　３００単位,2492416G2024,"2,525.0 ",0,"4,801,714 "
620000448,ノボラピッド３０ミックス注　フレックスペン　３００単位,2492415G2020,"2,352.0 ",0,"2,937,262 "
620008893,ノボラピッド注　フレックスペン　３００単位,2492415G1031,"2,351.0 ",0,"2,713,262 "
620007460,ヒューマログ注ミリオペン　３００単位,2492414G5024,"1,953.0 ",0,"2,463,179 "
622198901,トレシーバ注　フレックスタッチ　３００単位,2492419G1021,"2,619.0 ",0,"1,999,498 "
622252701,ノボラピッド注　フレックスタッチ　３００単位,2492415G6025,"2,385.0 ",0,"1,957,801 "
620007462,ヒューマログミックス５０注ミリオペン　３００単位,2492414G7027,"1,953.0 ",0,"1,203,573 "
621911201,アピドラ注ソロスター　３００単位,2492418G1027,"2,301.0 ",0,"1,185,073 "
620000269,ノボリン３０Ｒ注フレックスペン　３００単位,2492413G5054,"2,072.0 ",0,"1,105,313 "
620008952,レベミル注　フレックスペン　３００単位,2492417G1030,"2,601.0 ",0,"815,710 "
620007461,ヒューマログミックス２５注ミリオペン　３００単位,2492414G6020,"1,953.0 ",0,"746,252 "
620000265,ノボリンＲ注フレックスペン　３００単位,2492413G8053,"2,044.0 ",0,"539,776 "
620008916,ヒューマログ注１００単位／ｍＬ,2492414A2030,390.0 ,0,"484,827 "
621974801,ビクトーザ皮下注１８ｍｇ　３ｍＬ,2499410G1021,"10,245.0 ",0,"450,068 "
640451027,ヒューマログ注カート　３００単位,2492414A1026,"1,636.0 ",0,"442,630 "
640453023,イノレット３０Ｒ注　３００単位,2492413G5046,"1,997.0 ",0,"392,589 "
620008894,ノボラピッド注　ペンフィル　３００単位,2492415A2035,"1,669.0 ",0,"377,882 "
621973201,ノボラピッド５０ミックス注　フレックスペン　３００単位,2492415G4022,"2,352.0 ",0,"359,022 "
620000266,ノボリンＮ注フレックスペン　３００単位,2492413G1059,"2,067.0 ",0,"355,761 "
620008895,ノボラピッド注　１００単位／ｍＬ,2492415A3031,415.0 ,0,"254,044 "
620008943,ランタス注カート　３００単位,2492416A1033,"1,834.0 ",0,"206,512 "
621973301,ノボラピッド７０ミックス注　フレックスペン　３００単位,2492415G5029,"2,351.0 ",0,"191,390 "
620008896,ノボラピッド３０ミックス注　ペンフィル　３００単位,2492415A4038,"1,685.0 ",0,"170,425 "
620002440,ヒューマログミックス５０注カート　３００単位,2492414A4025,"1,644.0 ",0,"149,238 "
622114601,ヒューマリン３／７注ミリオペン　３００単位,2492413G9025,"1,831.0 ",0,"136,746 "
622229001,ビデュリオン皮下注用２ｍｇ　（懸濁用液付）,2499411G3029,"3,586.0 ",0,"131,458 "
620002439,ヒューマログミックス２５注カート　３００単位,2492414A3029,"1,649.0 ",0,"124,576 "
622267001,リキスミア皮下注３００μｇ　３ｍＬ,2499415G1024,"7,171.0 ",0,"124,342 "
621926901,ノボラピッド注　イノレット　３００単位,2492415G3026,"2,211.0 ",0,"117,417 "
622038401,バイエッタ皮下注１０μｇペン３００　３００μｇ（１０μｇ）,2499411G2022,"9,937.0 ",0,"109,623 "
640454017,セファランチン注１０ｍｇ　０．５％２ｍＬ,2900400A2034,168.0 ,0,-
620005181,チョコラＡ筋注５万単位,3111400A1032,126.0 ,0,-
643120211,メタボリンＧ注射液２０ｍｇ,3121400A3015,82.0 ,0,"1,446 "
640463002,アリナミン注射液１０ｍｇ,3122404A1034,64.0 ,0,"1,156 "
643120200,ビタミンＢ１注「日医工」１０ｍｇ,3121400A2019,82.0 ,0,-
643120014,アリナミンＦ５０注　５０ｍｇ２０ｍＬ,3122401A4021,76.0 ,0,-
643120013,アリナミンＦ２５注　２５ｍｇ１０ｍＬ,3122401A3025,61.0 ,0,-
643120216,メタボリン注射液５０ｍｇ,3121400A4070,92.0 ,0,-
643120196,グラビタン１０注射液　１０ｍｇ,3121400A2019,82.0 ,0,-
620007442,ビーカップ静注５０ｍｇ　２０ｍＬ,3122402A5170,56.0 ,1,-
620008385,ビタミンＢ１注１０ｍｇ「イセイ」,3121400A2019,82.0 ,0,-
620004705,チアデラ静注５０ｍｇ　２０ｍＬ,3122402A5154,56.0 ,1,-
643120203,メタボリンＧ注射液１０ｍｇ,3121400A2019,82.0 ,0,-
