"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622461601,ソマトロピンＢＳ皮下注１０ｍｇ「サンド」シュアパル,筒,2412402A4030,"36,592.0 ",1,"3,093 "
620514100,ゴナトロピン筋注用１０００単位　１，０００単位,管,2413402X2010,281.0 ,0,"2,284 "
621934301,ソマトロピンＢＳ皮下注１０ｍｇ「サンド」,筒,2412402A4021,"36,592.0 ",1,"2,041 "
640444069,ノルディトロピンＳ注１０ｍｇ,筒,2412402A2029,"57,159.0 ",0,"1,795 "
622244001,サイゼン皮下注射液１２ｍｇ,筒,2412402A5028,"58,985.0 ",0,"1,722 "
621413101,サイゼン皮下注用８ｍｇ　（溶解液付）,瓶,2412402L3069,"38,478.0 ",0,"1,659 "
620007469,フォリスチム注３００ＩＵカートリッジ　３００国際単位,筒,2413405G1026,"17,460.0 ",0,"1,325 "
620007470,フォリスチム注６００ＩＵカートリッジ　６００国際単位,筒,2413405G2022,"34,508.0 ",0,"1,062 "
622531401,グロウジェクト皮下注１２ｍｇ,筒,2412402A5036,"98,486.0 ",0,570 
621934201,ソマトロピンＢＳ皮下注５ｍｇ「サンド」,筒,2412402A3025,"19,875.0 ",1,486 
620001309,注射用ＨＣＧ５，０００単位「Ｆ」,管,2413402X4013,573.0 ,0,-
622461501,ソマトロピンＢＳ皮下注５ｍｇ「サンド」シュアパル,筒,2412402A3033,"19,875.0 ",1,-
621809004,ＨＭＧ「ＴＹＫ」１００注用　１００単位（溶解液付）,管,2413400D5049,"1,615.0 ",1,-
620007219,ＨＭＧ筋注用７５単位「Ｆ」　（溶解液付）,管,2413400D3119,"1,183.0 ",1,-
642410029,注射用ヒト絨毛性性腺刺激ホルモン　１，０００単位,管,2413402X2010,281.0 ,0,-
640453035,ＨＭＧ注テイゾー１５０　１５０単位（溶解液付）,管,2413400D4077,"1,567.0 ",1,-
620001308,注射用ＨＣＧ３，０００単位「Ｆ」,管,2413402X3017,419.0 ,0,-
642410032,注射用ヒト絨毛性性腺刺激ホルモン　５，０００単位,管,2413402X4013,573.0 ,0,-
621808904,ＨＭＧ「ＴＹＫ」７５注用　７５単位（溶解液付）,管,2413400D3127,"1,183.0 ",1,-
621809104,ＨＭＧ「ＴＹＫ」１５０注用　１５０単位（溶解液付）,管,2413400D4107,"1,567.0 ",1,-
640453034,ＨＭＧ注テイゾー７５　７５単位（溶解液付）,管,2413400D3097,"1,183.0 ",1,-
622531301,グロウジェクト皮下注６ｍｇ,筒,2412402A6024,"49,243.0 ",0,-
620007220,ＨＭＧ筋注用１５０単位「Ｆ」　（溶解液付）,管,2413400D4093,"1,567.0 ",1,-
620002943,ゴナピュール注用７５　７５単位（溶解液付）,管,2413403A1059,"1,403.0 ",1,-
620002944,ゴナピュール注用１５０　１５０単位（溶解液付）,管,2413403D1039,"1,714.0 ",1,-
622085601,フォリスチム注９００ＩＵカートリッジ　９００国際単位,筒,2413405G3029,"49,065.0 ",0,-
620004864,フォリスチム注７５　７５国際単位０．５ｍＬ,瓶,2413405A2020,"3,739.0 ",0,-
621282401,グロウジェクト注射用１．３３ｍｇ　（溶解液付）,瓶,2412402D8074,"9,140.0 ",0,-
640454039,フォリルモンＰ注７５　７５単位（溶解液付）,管,2413403A1040,"1,403.0 ",1,-
622007102,フォルテオ皮下注キット６００μｇ,キット,2439400G1020,"43,334.0 ",0,"717,551 "
630011001,フォルテオ皮下注キット６００μｇ　２０μｇ１回分,回分,2439400G1020,"1,547.6 ",0,"3,403 "
622293101,テリボン皮下注用５６．５μｇ　（溶解液付）,瓶,2439401D2024,"10,837.0 ",0,876 
622112301,テリボン皮下注用５６．５μｇ,瓶,2439401D1028,"10,837.0 ",0,-
628704802,エピペン注射液０．３ｍｇ,筒,2451402G3026,"10,894.0 ",0,"41,224 "
628704702,エピペン注射液０．１５ｍｇ,筒,2451402G2020,"7,979.0 ",0,"29,504 "
620002613,リンデロン注２ｍｇ（０．４％）,管,2454404A1064,183.0 ,0,"13,287 "
620002614,リンデロン注４ｍｇ（０．４％）,管,2454404A2060,304.0 ,0,"10,848 "
620525301,デカドロン注射液３．３ｍｇ　１ｍＬ,管,2454405H3027,181.0 ,0,"9,408 "
620525001,デカドロン注射液１．６５ｍｇ　０．５ｍＬ,管,2454405H1024,103.0 ,0,"9,245 "
642450170,水溶性プレドニン２０ｍｇ,管,2456405D2023,203.0 ,0,"3,827 "
620525601,デカドロン注射液６．６ｍｇ　２ｍＬ,瓶,2454405H5020,335.0 ,0,"3,451 "
620525101,デキサート注射液１．６５ｍｇ　０．５ｍＬ,管,2454405H1032,56.0 ,1,"3,264 "
642450169,水溶性プレドニン１０ｍｇ,管,2456405D1027,113.0 ,0,"2,611 "
620525401,デキサート注射液３．３ｍｇ　１ｍＬ,管,2454405H3035,92.0 ,1,"2,309 "
620003830,リノロサール注射液４ｍｇ（０．４％）,管,2454404A2087,95.0 ,1,"1,887 "
620525801,オルガドロン注射液３．８ｍｇ　１ｍＬ,管,2454405H4023,157.0 ,0,"1,483 "
620525701,デキサート注射液６．６ｍｇ　２ｍＬ,瓶,2454405H5038,170.0 ,1,983 
620003829,リノロサール注射液２ｍｇ（０．４％）,管,2454404A1080,65.0 ,1,886 
620525201,オルガドロン注射液１．９ｍｇ　０．５ｍＬ,管,2454405H2020,99.0 ,0,835 
620002615,リンデロン注２０ｍｇ（０．４％）,管,2454404A3067,"1,361.0 ",0,675 
620006276,ハイコート注４ｍｇ（０．４％）,管,2454404A2010,85.0 ,1,-
620006275,ハイコート注２ｍｇ（０．４％）,管,2454404A1013,56.0 ,1,-
620008818,サクシゾン注射用１００ｍｇ　（溶解液付）,瓶,2452400D1092,302.0 ,1,-
620517902,ボスミン注１ｍｇ　０．１％１ｍＬ,管,2451400A1013,92.0 ,0,-
620007381,デポ・メドロール水懸注２０ｍｇ　１ｍＬ,瓶,2456402C1044,202.0 ,0,-
620007356,ソル・メドロール静注用４０ｍｇ　（溶解液付）,瓶,2456400D1067,399.0 ,0,-
642450171,水溶性プレドニン５０ｍｇ,管,2456405D3011,467.0 ,0,-
620008819,サクシゾン注射用３００ｍｇ　（溶解液付）,瓶,2452400D4032,909.0 ,1,-
620007357,ソル・メドロール静注用１２５ｍｇ　（溶解液付）,瓶,2456400D2098,"1,045.0 ",0,-
620002616,リンデロン注２０ｍｇ（２％）　１ｍＬ,管,2454404A4039,"1,399.0 ",0,-
640454025,注射用ソル・メルコート１２５　１２５ｍｇ（溶解液付）,瓶,2456400D2071,372.0 ,1,-
620528505,メチルプレドニゾロンコハク酸エステルＮａ注１２５ｍｇ「ＡＦＰ」,瓶,2456400D2012,293.0 ,1,-
